"Step","opt.weight_decay: 1.5 - grads/weight_norm","opt.weight_decay: 1.5 - grads/weight_norm__MIN","opt.weight_decay: 1.5 - grads/weight_norm__MAX","opt.weight_decay: 1 - grads/weight_norm","opt.weight_decay: 1 - grads/weight_norm__MIN","opt.weight_decay: 1 - grads/weight_norm__MAX","opt.weight_decay: 0.75 - grads/weight_norm","opt.weight_decay: 0.75 - grads/weight_norm__MIN","opt.weight_decay: 0.75 - grads/weight_norm__MAX","opt.weight_decay: 0.5 - grads/weight_norm","opt.weight_decay: 0.5 - grads/weight_norm__MIN","opt.weight_decay: 0.5 - grads/weight_norm__MAX","opt.weight_decay: 0.2 - grads/weight_norm","opt.weight_decay: 0.2 - grads/weight_norm__MIN","opt.weight_decay: 0.2 - grads/weight_norm__MAX","opt.weight_decay: 0.1 - grads/weight_norm","opt.weight_decay: 0.1 - grads/weight_norm__MIN","opt.weight_decay: 0.1 - grads/weight_norm__MAX"
"2954","47.85990387661015","46.86442068116547","49.609574310623245","50.34328276088052","49.12989499308186","51.3005824124773","51.6971562712978","50.62797059185762","52.58563050070095","53.84064046131109","52.84989199595752","54.62721230502935","59.521913864333804","58.794244476766174","60.0335396166697","63.527682736454516","62.89115100711705","63.970022810370914"
"2955","47.8573028403153","46.862107602051466","49.608053624134456","50.341773835099254","49.128297340833775","51.29910471471457","51.69553507869546","50.62633100102159","52.58400087895082","53.83867359839477","52.847898639633726","54.6252748670144","59.51947473450353","58.79178409397971","60.031154427956196","63.52577417199946","62.88923523309156","63.96808973157046"
"2956","47.854697020153054","46.85978659372421","49.60653289102908","50.34026488163289","49.12669963662835","51.297624594736355","51.693914749087995","50.62469135708385","52.58237584970843","53.83670985073509","52.845907518049586","54.62333959504513","59.517036323431185","58.78932776102947","60.028769144469386","63.523865556802704","62.88732134180049","63.96616231942479"
"2957","47.85209089688849","46.857460260146944","49.60501703299526","50.338757800250555","49.12510188046051","51.29614919148415","51.69229627705202","50.623056482755466","52.58075309182178","53.83474646842893","52.84391401142496","54.621404254507915","59.51459943990706","58.7868671724657","60.02638783341977","63.521958414843105","62.88540545110606","63.96423103237074"
"2958","47.8494810222863","46.85513120579751","49.603498667716224","50.33725068495504","49.1235040723252","51.29467136600911","51.69067963141289","50.62141914419108","52.57913260550116","53.83278577500825","52.84192967000732","54.61946884539546","59.512164519905","58.78441063405969","60.0240043942057","63.52005046269345","62.883493384467556","63.962299687003124"
"2959","47.8468699198221","46.852796824869486","49.60198025595853","50.33574595614912","49.121908697265624","51.293198257663754","51.68906155280422","50.61978416417957","52.57750742579354","53.83082360902448","52.83994063368992","54.61753560270273","59.50972866685582","58.78195191633015","60.02162289411833","63.51814243087458","62.88157737714203","63.96037210037751"
"2960","47.84425647844367","46.850457116566645","49.60046671986187","50.33423974447242","49.12031575551887","51.29172034716593","51.68744670074547","50.61815154294949","52.57588683943548","53.82886638239497","52.83795614305118","54.61560452665978","59.50729600747449","58.7794972492535","60.0192433333885","63.51623627810559","62.87966519409812","63.958446364245944"
"2961","47.8416428769432","46.84812510839548","49.598953137578924","50.33273588136772","49.11871779169322","51.29024715406429","51.68583321496393","50.61652128072908","52.57426852498758","53.82690817160453","52.83596926751226","54.61367338233622","59.50486282626648","58.77704040282757","60.016865712246876","63.51433045570834","62.87775295290259","63.95651675283958"
"2962","47.83902904655506","46.844656845791924","49.597439509105456","50.331231510902185","49.11712226117029","51.288773918647394","51.68421919846861","50.61488614250505","52.57265016072402","53.82495125151037","52.83398693815611","54.61174440496408","59.502430396532176","58.77458760754941","60.0144839288817","63.51242339846747","62.875834829199285","63.95459090061968"
"2963","47.83641401852388","46.83952303310475","49.595925834437246","50.32972856651007","49.115531649558164","51.28729826078407","51.68260657589492","50.6132557751055","52.57103174664018","53.82299697854528","52.832004534420236","54.60981535945484","59.49999988625094","58.77213470990632","60.01210815327187","63.51051708697332","62.8739244130168","63.95265926412384"
"2964","47.8337993272974","46.83438605124311","49.594412113570066","50.328224112254084","49.11393601552924","51.285824940657335","51.680994368173856","50.61162535518643","52.56941328273148","53.8210449090162","52.8300266775439","54.6078929519923","59.497570512297635","58.769681709885496","60.00973024943018","63.50861339141302","62.8720139387848","63.95073711337306"
"2965","47.831182321389086","46.829240685741695","49.592900807947046","50.32672396598258","49.112345300723526","51.28435395846866","51.6793849272313","50.60999729472306","52.5677994132934","53.8190932057852","52.828046435907275","54.60597047685125","59.49514229024868","58.767234839024034","60.007354285615484","63.50670733749858","62.87010146487061","63.94880726934534"
"2966","47.82856873193843","46.82409736182856","49.59139191778902","50.325221841717685","49.110752048781286","51.282882934086786","51.67777498212373","50.60836918188532","52.56618084986415","53.81714191095333","52.82607074163287","54.60404569847023","59.49271436494841","58.76478163446942","60.004982296394566","63.50480391686248","62.86819281615108","63.94688118494326"
"2967","47.82595396774879","46.818948258324056","49.58988052012225","50.32372210293043","49.10915874514905","51.28140948710727","51.67616781746242","50.60674342880354","52.56456920347465","53.815193705226285","52.824092662581535","54.602125323505035","59.49028674554169","58.76233248221177","60.00260817898877","63.50289967012202","62.866282167738774","63.94495695151612"
"2968","47.82333844436759","46.81379598089248","49.58837399973405","50.322221838776564","49.10756787559581","51.27994075872894","51.67456011765641","50.60511762349239","52.56295750767003","53.8132454197487","52.822116820424995","54.60020488099724","59.487860679501296","58.759885305314796","60.000233967642785","63.50099650732782","62.86437146125578","63.94303266018316"
"2969","47.82072532866373","46.80863792062716","49.58686497182873","50.320721033586054","49.10597446864918","51.278467227208296","51.67295285341076","50.60349176594684","52.561343440010646","53.81129980746025","52.8201455264703","54.598284370939716","59.48543657156713","58.757440104025335","59.99786373150089","63.499092148940576","62.862458754833355","63.94110640183375"
"2970","47.81811151115684","46.80347407561617","49.58535589799926","50.31922310005077","49.10438598186775","51.27700079516035","51.671347895939064","50.60186826852962","52.5597339677973","53.80935502955303","52.818171847800166","54.59636602919419","59.483012349612025","58.7549927233582","59.995493401718306","63.49718964972893","62.86055181597895","63.939181994615986"
"2971","47.81549852219089","46.79830966081334","49.583849240138164","50.31772511442799","49.10279495768291","51.27553194050014","51.66974382319886","50.600244719022854","52.55812676887491","53.80741242830878","52.81620040660465","54.5944520919365","59.48058886125322","58.75254731844612","59.99311890880695","63.495287095105084","62.85864093531115","63.9372575294767"
"2972","47.812887424860286","46.79314206730779","49.582340074522754","50.3162280717542","49.10120388194418","51.274063043761466","51.66814017426073","50.59862352994397","52.55651719815536","53.80547069478522","52.81423582576363","54.59253808757887","59.47816691079096","58.7501038895358","59.99075246118667","63.49338447432787","62.856731938591906","63.93533491568844"
"2973","47.81027613932417","46.787971294046294","49.58083332501709","50.3147329145025","49.09961772699967","51.272596485750796","51.66653744985041","50.59700228892024","52.55490757814036","53.80353023278243","52.812266549040245","54.59062401611425","59.47574608907594","58.74766035899855","59.98838592021376","63.49148412023027","62.85482676809216","63.9334122440831"
"2974","47.80766414625042","46.78279473067529","49.57932652972028","50.31323625823525","49.09802654829927","51.271132266668836","51.664936538206405","50.595383408623604","52.553302554406606","53.80159152556016","52.810301821856925","54.58871211371793","59.473324759661274","58.745218804783384","59.98601725089773","63.48958254580755","62.852917655527335","63.93149142404802"
"2975","47.80505297468047","46.77761237527253","49.577819688628146","50.31174103587845","49.096440290704884","51.26966324387771","51.66333557044713","50.593762063772495","52.55169515879103","53.799654099977474","52.8083347100034","54.58680238061783","59.47090538759437","58.742777149088724","59.983652558165794","63.4876820771845","62.85101042719003","63.92956481795023"
"2976","47.802442660471215","46.772429445668095","49.57631280173653","50.31024573466488","49.09485149544069","51.2681989410224","51.66173645184331","50.5921454926244","52.55009235987364","53.7977170711845","52.806372148189894","54.584892580702906","59.46848796566688","58.740337470036295","59.98128573706865","63.48578115457231","62.849103140975686","63.92764579181979"
"2977","47.799831643113784","46.767240721337195","49.574805869041235","50.30875185976676","49.09326264875864","51.26673459634303","51.66013729762233","50.590526456911874","52.548484866062026","53.795783128288676","52.80440951343458","54.58298495038312","59.4660704558701","58.737899767872406","59.978922893015095","63.48388095403201","62.847195796879035","63.9257209793865"
"2978","47.79722093904387","46.76204620035088","49.57329889053809","50.30725841602284","49.09167623723242","51.26527020983602","51.65854090994171","50.58890978236979","52.546886615371896","53.79385004793595","52.80244911755988","54.58107948988596","59.463654477981585","58.7354598862295","59.97656199117493","63.481980685678764","62.8452903372888","63.92380183786201"
"2979","47.794610053361744","46.75684849152448","49.571791866222924","50.30576591569369","49.0900897744392","51.26380578149778","51.656943064215966","50.58729305616184","52.545281346633544","53.79191732416907","52.800488648898884","54.57917396286563","59.461237997290844","58.733021981622485","59.97419896101677","63.48008268421902","62.8433867623764","63.921880729039096"
"2980","47.79200000584982","46.751650204832345","49.57028479609155","50.304273826125794","49.0885007736346","51.26234607389716","51.65534800438498","50.58568110456258","52.54368067528435","53.789986823171134","52.798530419445626","54.57727060596632","59.45882510662769","58.730586054297554","59.97184194413137","63.478183077487984","62.841481187289816","63.91995956247743"
"2981","47.789389802518436","46.7464461174256","49.56877521749453","50.30278268738637","49.08691669503189","51.260883943375866","51.65375478333103","50.58406668837901","52.542082278458","53.7880584940065","52.796572117361464","54.575371656144036","59.45641131075712","58.72815002593518","59.96947872798504","63.476284568752874","62.839573611847094","63.9180383381718"
"2982","47.78677631627973","46.741238838985915","49.56726313020268","50.30129098973002","49.08533007840784","51.25942177114857","51.65216009866187","50.582454633962506","52.540483833004906","53.786130127811205","52.794616054811875","54.573468166631805","59.453999453725785","58.72571597517458","59.967117454328665","63.4743871483469","62.837667921125345","63.916120875820525"
"2983","47.78416314711431","46.73602575653631","49.56575099678204","50.29980168866433","49.08374341049692","51.257964320191256","51.65056866823286","50.58084252816846","52.538885338920636","53.78420349839856","52.7926622320458","54.57156908449445","59.45158792026272","58.72328182352379","59.96476219479341","63.47248775198902","62.83576022991904","63.91419953612616"
"2984","47.78155030955453","46.73080948033642","49.56423881722839","50.29831087952757","49.08215669129414","51.25650206467712","51.64897764963219","50.579232784439306","52.53729144319775","53.78227906078896","52.79071064931192","54.56967217322961","59.44917587391702","58.720849649794324","59.962402771184465","63.47059138177902","62.833858309035904","63.91228386857158"
"2985","47.778935697243504","46.725590009316626","49.56272905448332","50.29682296849436","49.08057489507687","51.255042149071784","51.64738706787513","50.57762298947653","52.53569517554826","53.78035547242464","52.78875899442868","54.56777519602343","59.446768238906046","58.7184152964117","59.96004732645418","63.46869456520214","62.83195438777549","63.91036432354888"
"2986","47.77631939151231","46.720364729620314","49.56121431970518","50.29533499221457","49.07899056065767","51.253584573575196","51.64579691220315","50.57601314327524","52.5340988593956","53.77843408535424","52.786809579903576","54.565880389987065","59.44436053038104","58.71598915808623","59.957693825130775","63.46679808817983","62.83005429455119","63.90844663095208"
"2987","47.77370234799671","46.7151336392983","49.55970200172717","50.293846954083236","49.07740617509243","51.25212933838701","51.64420952659481","50.57440565950825","52.53250714215556","53.77651216004135","52.78486009338402","54.56398551815107","59.4419514664869","58.713556682262485","59.95533819540175","63.46490154570138","62.82814831509142","63.906526970671194"
"2988","47.77108559792638","46.70990196314107","49.558189637599256","50.292359373215966","49.07582173837617","51.25066929822112","51.64262210878593","50.57280053840083","52.53091537668556","53.77459291928019","52.782915160234374","54.562092817781924","59.43954518868081","58.711130343163","59.95298450921772","63.46300572018879","62.826248106757696","63.904609162920515"
"2989","47.76846659271034","46.7046670872877","49.55667969056366","50.29087368171708","49.07423973796614","51.249213980252904","51.64103558555776","50.571192952516206","52.529323562981226","53.77267404373739","52.78096784264429","54.56020228910561","59.437140041348115","58.70870182453258","59.95063480298812","63.46110982898589","62.824343954866535","63.90269320786683"
"2990","47.76584636136384","46.69942639670481","49.55516723419844","50.289388430018285","49.07265519901333","51.247761002920896","51.63945040146645","50.56958772943477","52.52773634888048","53.77075827408771","52.77902276606327","54.558311694919595","59.43473521387896","58.70627320544096","59.948280932139745","63.45921503812967","62.82244363146124","63.90077719536653"
"2991","47.76322385441176","46.69417988943456","49.55365473167065","50.28790361065795","49.07107309651736","51.246305602361474","51.63786523199519","50.56798486938153","52.52614211484363","53.768843355918065","52.77708224368082","54.55642551022863","59.43233071853232","58.703850724153945","59.945929005203304","63.45732096478472","62.82054130741194","63.898859215046826"
"2992","47.760600560481464","46.68893017806121","49.552147109919716","50.286417797969676","49.06949094301112","51.244850160467344","51.63628232412221","50.56638195852062","52.52455712866602","53.76692926519174","52.77513933691933","54.554539260324155","59.429928561747545","58.70142190436063","59.943581058827725","63.45542721862173","62.818642812190916","63.89694499800538"
"2993","47.757975563650476","46.68367726150383","49.55063697875134","50.28493386121164","49.06790873848966","51.24339705940171","51.63469986455666","50.5647789968472","52.52296744639435","53.76501784332229","52.77319867173938","54.55265294519942","59.427526728699796","58.69899922286261","59.94123302048119","63.45353303218061","62.8167403730387","63.89502690265202"
"2994","47.755349305555015","46.67842113868034","49.54912926517983","50.283450363851145","49.06632648294806","51.24194391712955","51.633119232104626","50.56318081278362","52.52138236441183","53.7631059042634","52.77126024838828","54.55076656484765","59.42512438420795","58.69657644136922","59.938884890152906","63.45164032006194","62.81484176293947","63.893114481335154"
"2995","47.752720259401514","46.673156577650445","49.54761904203243","50.28196636038815","49.064746664324836","51.24048835134551","51.6315385460386","50.56157774962377","52.5197972345905","53.76119659138294","52.76932175383131","54.548886832707225","59.422724822281815","58.694153559868084","59.93653870449144","63.44974678531597","62.81294115205779","63.89120009217819"
"2996","47.75009042709748","46.667891422730364","49.546118627938455","50.28048520378594","49.06316679483194","51.23903750895161","51.62995878188964","50.55997946436984","52.518212056926025","53.7592881457655","52.76738550142739","54.54700256000553","59.42032804595188","58.691734738057455","59.934192426986115","63.447853591057616","62.81104242711826","63.88928564565815"
"2997","47.747457340858844","46.662620441680886","49.544610776867046","50.27900255972726","49.061586874464474","51.237586625475686","51.62837988290609","50.558378714147125","52.51662915582668","53.75738054097756","52.76545149142334","54.54512269815011","59.41792829022735","58.6893116566754","59.93184605762616","63.44596032310644","62.809141701268295","63.887371141769876"
"2998","47.74482453201043","46.65734886515735","49.54310780774658","50.27752131213349","49.06000441503369","51.236135700914254","51.62680285241262","50.556782742279005","52.51504620701576","53.75547604153756","52.7635174105295","54.54324277150425","59.415532120841945","58.68689263530231","59.92950570709619","63.44407008958956","62.807244805038216","63.885458491276594"
"2999","47.74218685250072","46.652066226514826","49.54160479302977","50.27604149258762","49.05842688108614","51.23468711783551","51.625225301495355","50.5551867200278","52.51346553504158","53.75357102378808","52.76158325873808","54.54136501818482","59.41313546537681","58.6844735142152","59.92716119121195","63.44217786529231","62.80534396425793","63.883545783519246"
"3000","47.7395494508112","46.64678560653322","49.54010666085359","50.274561120852084","49.05684680806544","51.23323849379912","51.62365051621289","50.55359064738874","52.51188714010976","53.75166820752897","52.75965366345291","54.53948943841632","59.410739940684586","58.682056373600055","59.9248165836002","63.44028751302257","62.80344695332216","63.88163492937544"
"3001","47.73690617269131","46.64149653708326","49.53860601922631","50.27308119668121","49.05526917257462","51.23178982880161","51.622075228495746","50.55199452435705","52.51030404834845","53.74976668703549","52.75772399759347","54.53761379414555","59.40834718771386","58.679639133417695","59.92248003279946","63.438396336927816","62.80154988508444","63.879722107131734"
"3002","47.73426267141051","46.6362042502925","49.53710779635934","50.27160318422931","49.05369148634484","51.2303411228395","51.620500834318726","50.550400765751846","52.50872555838339","53.74786692371481","52.75579888890178","54.535740323720276","59.40595310952578","58.67722387402543","59.9201372792361","63.4365074164687","62.799654703345105","63.87780922760854"
"3003","47.7316173939807","46.63091136286369","49.53560952817806","50.270123652261425","49.05211126078698","51.22889475875041","51.61893017113772","50.54881178669658","52.50715167062959","53.74596752267651","52.75386908203985","54.533869027364545","59.40356018016189","58.674812676123004","59.917798508665186","63.43461573133916","62.79775363281815","63.87589820185506"
"3004","47.728969803584825","46.62561002030563","49.53411367904699","50.268644605834346","49.05053347298452","51.227441205099","51.61735710745711","50.547217927739354","52.5055730858937","53.74407079484962","52.75194383266838","54.53199766679422","59.401170009231826","58.67239721804879","59.91546372155314","63.43272708319677","62.79585833650775","63.8739871189262"
"3005","47.72631789305685","46.62030545652157","49.53261778474236","50.26716741574097","49.048955634428395","51.22599714210671","51.61578728985643","50.54562884862671","52.503999103639714","53.74217445674477","52.75001851302993","54.53012848058746","59.39877933684592","58.66998374115592","59.91312476854508","63.430837217922274","62.79396298299204","63.87207597881683"
"3006","47.7236672789203","46.614997670411825","49.53112430977743","50.26569018554184","49.04738023393808","51.22455303840508","51.61421743729748","50.544037304426425","52.50242274915749","53.740280312061756","52.74809543732954","54.52826146896786","59.39638939507505","58.66757016497701","59.91078979929242","63.42894960588535","62.79206951630616","63.87016860397348"
"3007","47.72101232043035","46.609684041885274","49.52963078977952","50.26421194084675","49.04579980503555","51.22310412777007","51.6126484787374","50.54244812531344","52.50085099756717","53.738387027659805","52.74617460581265","54.52639215468276","59.394001421137","58.6651606510947","59.90845473903287","63.42706154545483","62.79017016022492","63.86825926088502"
"3008","47.71835559507089","46.60436456894354","49.52813722474453","50.26273608541104","49.04422430317356","51.22165755932738","51.61108184633931","50.54086372679043","52.49927919892091","53.736495032538315","52.74425370434324","54.52452725393981","59.391613339255095","58.66275103824402","59.90611958775581","63.425173056481945","62.788276579161256","63.86634794937491"
"3009","47.715698108266324","46.599044488762054","49.52664607940861","50.261260652833045","49.04264626163386","51.220215716520315","51.60951371187402","50.539272032530555","52.49770735321448","53.7346038827852","52.74233504737916","54.52266228940953","59.38922805400957","58.660345488349286","59.90378638322351","63.42328489549023","62.78638294098889","63.864438492061055"
"3010","47.71303937842424","46.593718561357605","49.525154889176015","50.259785165973156","49.04106816931601","51.21877383312441","51.607947903761286","50.53768511900303","52.49613546044366","53.732715826455305","52.74041863516538","54.520801739020904","59.38684142589834","58.657935677696244","59.901453087811234","63.42139821696204","62.78448924570264","63.86253088910978"
"3011","47.71037782082832","46.58838678472485","49.5236636540427","50.258310130065595","49.0394900262151","51.217331909136234","51.60638208296675","50.53610057115112","52.49456584599376","53.73082725355042","52.73849983867929","54.51893888609375","59.38445633561662","58.65552576803826","59.89911970150834","63.419511478609294","62.78259549329734","63.860623229175815"
"3012","47.707714549592765","46.583051777343066","49.52216990904175","50.25683409687835","49.03791183232622","51.21588756110622","51.604819495941115","50.53451597361451","52.49299851006918","53.72894136078928","52.73658560181442","54.51707820863339","59.3820744630125","58.65312200303685","59.89679233833708","63.417625846525354","62.78070557255231","63.85871551225408"
"3013","47.70504943226316","46.577710917314036","49.52068351409464","50.255360429295735","49.03633358764448","51.214445555856116","51.603255480567626","50.53293374204713","52.49142880181726","53.72705630107755","52.734671295463905","54.515219706862595","59.37969001939698","58.650716058208744","59.894460808549525","63.41573937440853","62.77880976155987","63.856807738339455"
"3014","47.70238307714843","46.57236682371318","49.51919460942015","50.25388672181269","49.03475778163001","51.213003510003446","51.601693724459416","50.53134904520287","52.489863697819075","53.725171635758024","52.73275923450597","54.513361141730655","59.37730876017595","58.64831209607613","59.89213326433719","63.41385402022892","62.77691972684408","63.85489990742684"
"3015","47.69971547893871","46.56701687403731","49.51770565997707","50.25241247212013","49.033179435427954","51.21156619083964","51.60013244147723","50.529769130279774","52.48829622148518","53.72328960185537","52.73084710421524","54.511506991930155","59.374929054028485","58.64591011688283","59.88980766791625","63.41196935825542","62.77502574608692","63.85299775473055"
"3016","47.69704510321091","46.561663687959275","49.51621420050204","50.250939631881295","49.031603528043526","51.2101264476202","51.598572039770275","50.528186750070496","52.486731024076455","53.72140889015975","52.72893721963776","54.509650539634954","59.372547195236095","58.643505957741176","59.88747790453047","63.4100835059098","62.7731355974383","63.851087898181106"
"3017","47.69437546304361","46.55630726436269","49.51473009210239","50.24946628836449","49.03002757000678","51.208686663922066","51.597012059153506","50.5266067362657","52.48516577999087","53.719528573930276","52.72703189615479","54.50779626361375","59.370169360626655","58.6411037816852","59.88515212732201","63.40819989370484","62.77124344718886","63.849181808212116"
"3018","47.69170351969484","46.550942357539874","49.513243473810874","50.247992873421744","49.02845156131284","51.207246839741835","51.595454850662165","50.52502667305085","52.48360514097474","53.71765092541129","52.72512650381932","54.50594416408865","59.367791415737614","58.638703588958634","59.88283033675533","63.40631469398047","62.76935318464537","63.84727566133891"
"3019","47.68902832576062","46.54557683235057","49.511751879919885","50.24652135774251","49.02687550195683","51.20581174290668","51.593897639474065","50.52345139264538","52.48204212960611","53.715774085646714","52.72321872731928","54.50409424128154","59.365413806818324","58.63630537980501","59.880504379033916","63.40443212995439","62.767462865176014","63.845369457556394"
"3020","47.686353884217205","46.54020281988063","49.51026763775874","50.245050763256266","49.02530188187907","51.20437660585031","51.592340829116","50.5218736469351","52.48048139770037","53.713897191482886","52.72131319717269","54.5022442556841","59.36303937580534","58.633907072561264","59.878184446893925","63.402548357903434","62.765572488775646","63.84346702090982"
"3021","47.68367667466409","46.53482818680005","49.50877841984187","50.24357818634482","49.02372821128943","51.20294142856932","51.5907839764438","50.520295851951914","52.478920619378215","53.71202205519019","52.71940991362313","54.500396447095916","59.36066280269481","58.631508667215364","59.87586034742006","63.400665682012615","62.76368205543911","63.84156070340758"
"3022","47.68099870565381","46.529445062374215","49.507291622831936","50.242107010885874","49.022154490183055","51.201506211060334","51.589229920029666","50.518720424029446","52.47735979463549","53.710149139331705","52.71750887691394","54.49854857585659","59.35828901111538","58.62911016375526","59.87354023533685","63.39878410089576","62.761795455117436","63.83965815325925"
"3023","47.678318451004955","46.52406131508727","49.50580478116935","50.240636770054735","49.02058071855509","51.20007333750241","51.58767674238423","50.51714494697568","52.475803575910106","53.70827795445659","52.715605456010366","54.49670288191754","59.35591594551029","58.62671572649282","59.87122003334532","63.39690092007137","62.7599029629737","63.83775745860556"
"3024","47.67563846385459","46.51867169649462","49.504320360701854","50.23916649690271","49.019006896400654","51.19864042384329","51.586123046368456","50.515569420786","52.474247311032244","53.70640852650017","52.71370659782188","54.49486160553351","59.353544438870394","58.62432327367946","59.86890178039535","63.395020002592375","62.758016249046825","63.83585288285299"
"3025","47.67295415637776","46.5132762045553","49.50283096387014","50.23769812746586","49.01743800440436","51.19720508576371","51.584571688248346","50.51399867858414","52.4726909999978","53.70453814025526","52.71180998703588","54.493018026825006","59.3511711808723","58.62192447623052","59.866579359595534","63.393136713191005","62.75612558809001","63.83394825027471"
"3026","47.67026910386211","46.50787746194858","49.50134152222544","50.236229226788666","49.01586657176684","51.195774476207994","51.5830207349257","50.512423054259635","52.47113464280265","53.70267086048426","52.70991330800592","54.49117438574342","59.34880236667342","58.619535992704684","59.86426500517128","63.39125760921222","62.75423876059588","63.83204547323292"
"3027","47.66758378718173","46.502472842513974","49.49985696791204","50.234761244660035","49.01429508874809","51.19434144222509","51.58147023649527","50.51085463092933","52.46958056593959","53.70080441546712","52.70801656072466","54.4893329225432","59.346431794265165","58.617143246851214","59.861950561270554","63.38937728828016","62.752349931098195","63.83014646431771"
"3028","47.664895194020474","46.497064969535984","49.49836743677765","50.233293695931046","49.01272355534326","51.19291313715942","51.579922517138314","50.50928615889607","52.468028769611216","53.69893792443054","52.70612206124043","54.48749363744514","59.34406482542893","58.61475040332211","59.85963602788297","63.38749614748609","62.75046299007482","63.82824166146009"
"3029","47.662205351488616","46.49165121623989","49.49687786081815","50.23182760202958","49.01115695287528","51.19148240765987","51.57837427364583","50.507715221290695","52.466474600751","53.69707545855776","52.704232125934396","54.48565653066984","59.34169696099739","58.612363710120924","59.85732140499815","63.38561650047742","62.748577937696126","63.82634253937104"
"3030","47.65951319597282","46.48623420651672","49.49538824002949","50.2303614444638","49.00958780958707","51.190051638172335","51.576826932066524","50.50614665176284","52.46492271255505","53.69521247380605","52.7023398066324","54.48381936195025","59.33933023088313","58.60997067145978","59.85500669260571","63.38373755284913","62.7466928286862","63.82444144817779"
"3031","47.65681975815015","46.48080868672441","49.493901040778496","50.22889669602231","49.00802110688107","51.18862559812482","51.575280016584735","50.50458045053315","52.463373105225756","53.693351691187026","52.700452051992634","54.48198437184305","59.336963810896556","58.607581700770595","59.852691890695276","63.38185816219361","62.74480377203059","63.82254221300848"
"3032","47.65412461826672","46.47538253355883","49.492406397503295","50.22743047635946","49.00645186318583","51.187194748784584","51.57373354439001","50.50301178364267","52.46181879844259","53.691491752330876","52.69856191334233","54.48014931993005","59.33459977637371","58.60519888147723","59.850383118030244","63.37998103947448","62.74292244075223","63.820641008611"
"3033","47.65142717123282","46.46994786620166","49.49091417560904","50.22596612258853","49.004882569239975","51.18576862914388","51.5721903132655","50.50144548519131","52.46027375324709","53.689633114429704","52.696676339837836","54.47831644691882","59.33223604797341","58.60280971626382","59.84807017695934","63.37810230537813","62.74103521619642","63.818743573107106"
"3034","47.648726917859776","46.464509936011915","49.48941944212672","50.224503206311084","49.003318207163275","51.18434246976804","51.57064609879924","50.49987913815983","52.45872633556785","53.687776229744905","52.69478838230826","54.47648575302926","59.329873043829004","58.60042461983531","59.84576326574317","63.37622546329296","62.739153771912044","63.816844168364945"
"3035","47.646024901380656","46.459066114362976","49.48792713016605","50.22304173154045","49.00175379514492","51.18291627065373","51.56910324799948","50.49831274254369","52.45717654519494","53.685919736294466","52.69290267377097","54.474652756752384","59.32750954231076","58.598037343146146","59.84345422577038","63.374347398698866","62.73726837972785","63.8149447070884"
"3036","47.64332314228617","46.453621654761754","49.48643477320325","50.22157873325833","49.00018684195883","51.18148764674953","51.56756128303463","50.496748715727975","52.45563369038044","53.68406409996919","52.691019214467424","54.472824180675175","59.32514923278537","58.59565413572708","59.8411471366066","63.372470433154604","62.73538487667865","63.81304710220904"
"3037","47.64061656914798","46.44816604459481","49.484937437599385","50.220117618544876","48.99861983866229","51.18006375319642","51.56602075082533","50.49518947539706","52.45408613581739","53.682212015111915","52.68913568783654","54.47099554321318","59.32279008473711","58.59327499807465","59.83883791850825","63.37059455771559","62.733499371224106","63.811149440899044"
"3038","47.637910728493345","46.4427097935591","49.483447457363205","50.218656025692326","48.99705776801169","51.17863743484678","51.56448061106737","50.49362776937799","52.4525408628481","53.6803594111354","52.68725441075621","54.4691713265403","59.32042999455997","58.590889513510334","59.83653269141896","63.368717869634246","62.73161575501125","63.80925172315336"
"3039","47.63520414445744","46.43724764399802","49.481954965295174","50.21719727855752","48.995495647559274","51.17721346199278","51.56294135589911","50.49206601505577","52.45100019899525","53.67850813032908","52.68537306649968","54.467344807605826","59.31807228511477","58.58851018237812","59.834229415658264","63.36684227339132","62.72973402821026","63.8073558620742"
"3040","47.63249168810754","46.431779593829916","49.480462428208725","50.21573798618474","48.99392849422135","51.175794220143764","51.56140302001897","50.49050663011439","52.44945716249716","53.676659961747376","52.683496289160615","54.46552046865865","59.315715728886275","58.586130754615255","59.831926051231214","63.36496586276062","62.72785224496073","63.80545611833482"
"3041","47.629777937721755","46.42631089963966","49.478969846099766","50.2142787041749","48.99236876561109","51.17436778279484","51.5598655844806","50.488947197010354","52.447916408060244","53.67481126675252","52.68161712782861","54.463698309917866","59.313359067711374","58.58375123020994","59.829620557828626","63.36309093045245","62.725970405257584","63.803562057693924"
"3042","47.62706336767854","46.42083104262029","49.477482153343","50.21282030954173","48.99080400394675","51.17294607657693","51.55832997783957","50.48738771573922","52.44637793588562","53.67296524609405","52.67974253389532","54.46187833160228","59.31100313370168","58.58137160915042","59.827319056337046","63.361215943034345","62.72408850909573","63.801666027546844"
"3043","47.6243465025317","46.415350538641846","49.475994415852824","50.2113633496622","48.9892416840805","51.17152433085954","51.556792927606374","50.4858281862965","52.4448347633909","53.67111915944281","52.67786787325276","54.46005829246559","59.30864958204285","58.578996059141154","59.82501950676134","63.35934167089836","62.72220655647009","63.79976994105269"
