"Step","model.output_scaling: 0.75 - train/loss","model.output_scaling: 0.75 - train/loss__MIN","model.output_scaling: 0.75 - train/loss__MAX","model.output_scaling: 1.5 - train/loss","model.output_scaling: 1.5 - train/loss__MIN","model.output_scaling: 1.5 - train/loss__MAX","model.output_scaling: 1.25 - train/loss","model.output_scaling: 1.25 - train/loss__MIN","model.output_scaling: 1.25 - train/loss__MAX","model.output_scaling: 1 - train/loss","model.output_scaling: 1 - train/loss__MIN","model.output_scaling: 1 - train/loss__MAX","model.output_scaling: 0.5 - train/loss","model.output_scaling: 0.5 - train/loss__MIN","model.output_scaling: 0.5 - train/loss__MAX"
"2514","3.447290112035262e-7","3.305928828467586e-7","3.571275328795309e-7","2.5190334156377504e-7","2.2942445809803758e-7","2.647722965321009e-7","2.7419252432991927e-7","2.540190280342358e-7","2.8595937351383327e-7","3.049910048957827e-7","2.912672130150895e-7","3.1622204232917284e-7","4.097487192211702e-7","3.8768695276303333e-7","4.325640361457772e-7"
"2515","3.447174037773948e-7","3.3057202131203667e-7","3.571068418750656e-7","2.5188576557866327e-7","2.294034544547685e-7","2.647550445544766e-7","2.7417573846832963e-7","2.5400112235729466e-7","2.859418088974053e-7","3.049720930903277e-7","2.912526326781517e-7","3.1619006790606363e-7","4.096831673905399e-7","3.876100720390241e-7","4.3254368620182504e-7"
"2516","3.447052790761518e-7","3.305535472009069e-7","3.5708757195607177e-7","2.518681696983549e-7","2.2938237975722586e-7","2.6473776415514294e-7","2.741586854426714e-7","2.539831029935158e-7","2.8592421585926786e-7","3.049531130727701e-7","2.912371144248027e-7","3.161567576626112e-7","4.0957573332889297e-7","3.872054890052823e-7","4.325318911924114e-7"
"2517","3.446866401191073e-7","3.305370057660184e-7","3.570687283627194e-7","2.5185064203014915e-7","2.293615608550681e-7","2.647205405992281e-7","2.741416267326713e-7","2.5396514047315577e-7","2.859068786165153e-7","3.0493614531224014e-7","2.912197203386313e-7","3.161346739943838e-7","4.094967039236508e-7","3.867816644742561e-7","4.325240183788992e-7"
"2518","3.4466571037228276e-7","3.305220275251486e-7","3.570488047444087e-7","2.518330461498408e-7","2.293405430009443e-7","2.6470337388673215e-7","2.7412463623477377e-7","2.539471495310863e-7","2.8588971190401935e-7","3.0492130349557555e-7","2.9120039357621863e-7","3.1612594852958864e-7","4.0949390154310097e-7","3.867242526212067e-7","4.32511654935297e-7"
"2519","3.446501011694636e-7","3.3050804404410883e-7","3.5702763057088305e-7","2.5181548437558374e-7","2.2931961041194882e-7","2.6468617875252676e-7","2.741079015322612e-7","2.5392930069756403e-7","2.858726304566517e-7","3.0490688800455247e-7","2.911797878368816e-7","3.161210315738572e-7","4.0952587596621017e-7","3.8696578030794626e-7","4.3249463033134816e-7"
"2520","3.4463996598788074e-7","3.3049460057554825e-7","3.570058026980405e-7","2.517978657579079e-7","2.292986494012439e-7","2.6466889835319307e-7","2.7409140557210776e-7","2.539113097554946e-7","2.858554353224463e-7","3.0489075015793786e-7","2.9115946631463885e-7","3.1610915129931527e-7","4.095280587534944e-7","3.8712497030246595e-7","4.3248397219031176e-7"
"2521","3.4462948974578465e-7","3.304819244931423e-7","3.5698454325938656e-7","2.5178025850891574e-7","2.292775178602824e-7","2.6465167479727825e-7","2.7407498919274077e-7","2.5389340407855343e-7","2.8583784228430886e-7","3.048731684884842e-7","2.9114085009496193e-7","3.1608811923433677e-7","4.094939640708617e-7","3.8698513549206837e-7","4.3249059444860904e-7"
"2522","3.446145683483337e-7","3.3046956104954006e-7","3.5696399436346837e-7","2.5176269105031677e-7","2.2925664211470576e-7","2.646343375545257e-7","2.7405865239416015e-7","2.5387546997990285e-7","2.8581987976394885e-7","3.0485559818771437e-7","2.911243655034923e-7","3.160652397582453e-7","4.094749272098852e-7","3.8671279867230623e-7","4.3252632053736306e-7"
"2523","3.445975039539917e-7","3.3045910186046967e-7","3.569440991668671e-7","2.517450809591537e-7","2.2923569531485555e-7","2.646171139986109e-7","2.7404230991123767e-7","2.5385762114638055e-7","2.8580166144820396e-7","3.0483975592687785e-7","2.9110972832313564e-7","3.1604875516677566e-7","4.09507572385337e-7","3.8661428902742045e-7","4.3261212567813345e-7"
"2524","3.4458107620594094e-7","3.3045029113054625e-7","3.569244597656507e-7","2.5172744528845213e-7","2.292145353521846e-7","2.645998620209866e-7","2.740257116329303e-7","2.538395165174734e-7","2.857829031199799e-7","3.0482543138532493e-7","2.9109588695064303e-7","3.1603912020727876e-7","4.095540873549908e-7","3.867229452225729e-7","4.3277907479932765e-7"
"2525","3.445658080636349e-7","3.3044477731891675e-7","3.5690524669007573e-7","2.517098295129472e-7","2.2919353170891554e-7","2.645825531999435e-7","2.7400920998843503e-7","2.538216676839511e-7","2.857642016351747e-7","3.0481089083878035e-7","2.9108170451763726e-7","3.1602920103068755e-7","4.0955845861390115e-7","3.86826826570541e-7","4.3300642005306145e-7"
"2526","3.4455027275726025e-7","3.3044204883481143e-7","3.5688674415723654e-7","2.516922450013226e-7","2.2917257069821062e-7","2.645653296440287e-7","2.7399248665460617e-7","2.538037051635911e-7","2.857455001503695e-7","3.047950542622857e-7","2.9106672627676744e-7","3.160137396207574e-7","4.095112331015116e-7","3.8677711700074724e-7","4.330847218625422e-7"
"2527","3.445365734933148e-7","3.304409119664342e-7","3.56871652229529e-7","2.5167464912101423e-7","2.2915155284408684e-7","2.645481345098233e-7","2.7397591679800825e-7","2.5378574264323106e-7","2.8572733867804345e-7","3.0477775680992636e-7","2.910502132635884e-7","3.1599310545971093e-7","4.094337157312111e-7","3.8663083046230895e-7","4.3281414718876476e-7"
"2528","3.4452789350325473e-7","3.304358529021556e-7","3.568631541384093e-7","2.516570674515606e-7","2.291304923573989e-7","2.645309677973273e-7","2.7395941515351296e-7","2.537678085445805e-7","2.857096319530683e-7","3.047603854611225e-7","2.9103270549057925e-7","3.1597369343216997e-7","4.093668792393146e-7","3.8654539480376116e-7","4.3245486835985503e-7"
"2529","3.4452657473593715e-7","3.3041908409359166e-7","3.5687048693944234e-7","2.5163942041217524e-7","2.2910930397301854e-7","2.6451371581970307e-7","2.7394308972361613e-7","2.5374981760251103e-7","2.8569229471031576e-7","3.0474387244794345e-7","2.910145155965438e-7","3.1595945415574533e-7","4.0935325955615555e-7","3.865738733566104e-7","4.324818689838139e-7"
"2530","3.445292577453074e-7","3.303848075120186e-7","3.5689976130015566e-7","2.516218273740378e-7","2.2908827190804004e-7","2.6449649226378824e-7","2.7392698598305287e-7","2.537319119255699e-7","2.8567515641952923e-7","3.0472809271486766e-7","2.909964962327649e-7","3.1594854021932406e-7","4.093651170933299e-7","3.8663671375616104e-7","4.327188491970446e-7"
"2531","3.44528581308623e-7","3.3034064017556375e-7","3.569479645193496e-7","2.516042002298491e-7","2.2906735352989926e-7","2.64479240286164e-7","2.739110016136692e-7","2.537140062486287e-7","2.8565807497216156e-7","3.0471221634797985e-7","2.909790737248841e-7","3.1593629046255955e-7","4.093499626378616e-7","3.8663969803565124e-7","4.326727491843485e-7"
"2532","3.445068330165668e-7","3.3030363510988536e-7","3.569542172954243e-7","2.515866071917117e-7","2.2904623619979247e-7","2.644621588387963e-7","2.738950513503369e-7","2.5369590161972155e-7","2.856409935247939e-7","3.0469567491309135e-7","2.9096241860315786e-7","3.159200900881842e-7","4.093068469046557e-7","3.8656699530292826e-7","4.3242982883384684e-7"
"2533","3.444592948653735e-7","3.3028734947038174e-7","3.5687068589140836e-7","2.5156899994271955e-7","2.290251330805404e-7","2.6444487843946263e-7","2.738791522460815e-7","2.5367805278619926e-7","2.856235141734942e-7","3.046789572636044e-7","2.9094624665049196e-7","3.1590170124218275e-7","4.0927913005361913e-7","3.864871018777194e-7","4.324325857396616e-7"
"2534","3.444109609063162e-7","3.302894526768796e-7","3.567542705695814e-7","2.515513671141889e-7","2.2900393048530532e-7","2.644277685703855e-7","2.7386335545998006e-7","2.5366017553096754e-7","2.856057790268096e-7","3.0466267730844265e-7","2.9093024522808264e-7","3.1588447768626793e-7","4.09265015832716e-7","3.8646416555820906e-7","4.325619897826982e-7"
"2535","3.443966022587119e-7","3.3029513701876567e-7","3.567292026218638e-7","2.515337740760515e-7","2.2898284157690796e-7","2.6441057343618013e-7","2.7384785994399863e-7","2.536421845888981e-7","2.8558787334986846e-7","3.046474148504785e-7","2.909146701313148e-7","3.158698689276207e-7","4.092410847533756e-7","3.8649605471619e-7","4.324515714415611e-7"
"2536","3.4440741387697925e-7","3.302908453406417e-7","3.567793953607179e-7","2.51516132721008e-7","2.289616531925276e-7","2.643933498802653e-7","2.7383245537748735e-7","2.5362430733366637e-7","2.8556982556438015e-7","3.046327321953868e-7","2.908985266003583e-7","3.158564254590601e-7","4.0922481616689763e-7","3.865263522584428e-7","4.322905908793473e-7"
"2537","3.4440442959748906e-7","3.302691879980557e-7","3.5678374388226075e-7","2.514985311563578e-7","2.2894055007327552e-7","2.643761547460599e-7","2.7381644827073617e-7","2.536063163915969e-7","2.8555160724863526e-7","3.046183849164663e-7","2.9088212727401697e-7","3.1584178827870346e-7","4.092296649105265e-7","3.8650577494081517e-7","4.3238094349362655e-7"
"2538","3.4437368867656915e-7","3.302373841052031e-7","3.567129454040696e-7","2.514809295917075e-7","2.28919418532314e-7","2.6435907329869224e-7","2.737991962931119e-7","2.535883538712369e-7","2.855334173545998e-7","3.0460382731689607e-7","2.908654437305813e-7","3.158250194701395e-7","4.092168353508896e-7","3.8644489563921525e-7","4.3246444647593307e-7"
"2539","3.4433848554726866e-7","3.302074560451729e-7","3.566640600638493e-7","2.514633138162026e-7","2.2889821593707893e-7","2.643419065861963e-7","2.737809325026319e-7","2.535703913508769e-7","2.855151990388549e-7","3.045884000130172e-7","2.9084816333124763e-7","3.1580717063661723e-7","4.091824791885301e-7","3.863906101742032e-7","4.3232932966930093e-7"
"2540","3.443212676756957e-7","3.301895219465223e-7","3.566831310308771e-7","2.514456838298429e-7","2.2887714123953629e-7","2.643246261868626e-7","2.737631746185798e-7","2.535524572522263e-7","2.854971228316572e-7","3.0457115940407675e-7","2.908307692450762e-7","3.1578989023728354e-7","4.0917641399573765e-7","3.863780193569255e-7","4.3225952595093986e-7"
"2541","3.443129060087813e-7","3.3018133649420633e-7","3.5669353337652865e-7","2.514280993182183e-7","2.2885598127686535e-7","2.6430757316120435e-7","2.7374680939828976e-7","2.535345231535757e-7","2.8547907504616887e-7","3.0455194064415993e-7","2.9081311936351995e-7","3.1577383197145537e-7","4.091968662578438e-7","3.863965218897647e-7","4.3236579472250014e-7"
"2542","3.4429871220709174e-7","3.301746858141996e-7","3.5664726283357595e-7","2.514105034379099e-7","2.2883484973590384e-7","2.642904348704178e-7","2.737315924150607e-7","2.535165322115063e-7","2.854611693692277e-7","3.0453247745754197e-7","2.907955263253825e-7","3.157588253088761e-7","4.0919153434515463e-7","3.8640891375507636e-7","4.3237886870883813e-7"
"2543","3.442818240273482e-7","3.301618676232465e-7","3.5660670505421876e-7","2.5139284787201177e-7","2.2881361871895933e-7","2.6427326815792185e-7","2.7371640385354114e-7","2.534985128477274e-7","2.8544326369228656e-7","3.045147934699344e-7","2.9077796170895454e-7","3.157431933686894e-7","4.0915869021773687e-7","3.863928839109576e-7","4.3226859247624816e-7"
"2544","3.4426688557687155e-7","3.30141034510234e-7","3.5661435049405554e-7","2.513752605182162e-7","2.287924729671431e-7","2.64256044602007e-7","2.7370014095140504e-7","2.534805503273674e-7","2.8542541485876427e-7","3.0449968448920115e-7","2.90760425514236e-7","3.1572670877721976e-7","4.091255277671735e-7","3.863510187329666e-7","4.322568543102534e-7"
"2545","3.442487241045455e-7","3.301176434433728e-7","3.5661921060636814e-7","2.5135764190054035e-7","2.287713414261816e-7","2.6423896315463935e-7","2.736827582339174e-7","2.534627014938451e-7","2.8540745233840425e-7","3.044854622658022e-7","2.9074291774122685e-7","3.1570931469104835e-7","4.090900119990692e-7","3.863084430122399e-7","4.323174209730496e-7"
"2546","3.4422621979501856e-7","3.300975492948055e-7","3.565838539998367e-7","2.5134002328286443e-7","2.2875009619838238e-7","2.6422185328556225e-7","2.7366526182959207e-7","2.534447673951945e-7","2.853894329746254e-7","3.0447042718151354e-7","2.9072555207676487e-7","3.1569192060487694e-7","4.090496247499686e-7","3.862818118705036e-7","4.3228718027421564e-7"
"2547","3.4420887118358223e-7","3.300835942354752e-7","3.565492647794599e-7","2.5132238192782095e-7","2.2872887939229258e-7","2.64204800259904e-7","2.7364869197299414e-7","2.5342674803141563e-7","2.853714136108465e-7","3.0445362426689825e-7","2.907082716774312e-7","3.1567518021802243e-7","4.0903161675487353e-7","3.8627112530775776e-7","4.3222615886406857e-7"
"2548","3.4419962275933357e-7","3.3007347610691795e-7","3.5654900898407504e-7","2.513047746788288e-7","2.287076625862028e-7","2.641876051256986e-7","2.736329861363629e-7","2.5340881393276504e-7","2.853532521385205e-7","3.0443591185758124e-7","2.906909060129692e-7","3.156591787956131e-7","4.090394725153601e-7","3.8626569676125655e-7","4.3224511614425865e-7"
"2549","3.4418762879795394e-7","3.3006270427904383e-7","3.565502026958711e-7","2.512871589033239e-7","2.2868643156925827e-7","2.6417043841320265e-7","2.7361735988051805e-7","2.5339079456898617e-7","2.8533520435303217e-7","3.044185973521962e-7","2.9067365403534495e-7","3.1564377422910184e-7","4.0903733520281096e-7","3.862540438603901e-7","4.3227009882684797e-7"
"2550","3.4416677294757394e-7","3.3004783972501173e-7","3.565224346857576e-7","2.5126955165433175e-7","2.2866521476316848e-7","2.641533853875444e-7","2.736010912940401e-7","2.533728604703356e-7","2.8531695761557785e-7","3.0440224350059e-7","2.906563167925924e-7","3.156283980843e-7","4.0901030615714264e-7","3.862359392314829e-7","4.3223053580732085e-7"
"2551","3.441444903273805e-7","3.3002822874550475e-7","3.564921371435048e-7","2.5125197282704904e-7","2.2864416848733526e-7","2.641363607835956e-7","2.7358404395272375e-7","2.5335489794997557e-7","2.852987961432518e-7","3.0438632165896705e-7","2.9063895112813043e-7","3.156131640480453e-7","4.0897953681451325e-7","3.86213230285648e-7","4.32197396094125e-7"
"2552","3.4412850595799683e-7","3.300066850897565e-7","3.5648440643853974e-7","2.5123432010332183e-7","2.2862263904244173e-7","2.6411922249280906e-7","2.7356675786904815e-7","2.5333702069474384e-7","2.8528057782750693e-7","3.043701781280106e-7","2.9062175599392503e-7","3.155987826630735e-7","4.0895867527979133e-7","3.861921697989601e-7","4.3221314172114944e-7"
"2553","3.441149203808891e-7","3.299864772543515e-7","3.5648059792947606e-7","2.512167242230134e-7","2.286015643448991e-7","2.641020557803131e-7","2.735499037953559e-7","2.533191150178027e-7","2.8526235951176204e-7","3.043537617486436e-7","2.9060456085971964e-7","3.155856802550261e-7","4.089406161256193e-7","3.8617341147073603e-7","4.3221959344919014e-7"
"2554","3.4409810041324817e-7","3.2996953791553096e-7","3.564585711046675e-7","2.5119912550053414e-7","2.2858027648453572e-7","2.640849743329454e-7","2.735334589942795e-7","2.533009819671861e-7","2.8524397066576057e-7","3.043377603262343e-7","2.9058753625577083e-7","3.1557488000544254e-7","4.0892458059715863e-7","3.861558184325986e-7","4.3219276335548784e-7"
"2555","3.4407925113555394e-7","3.299557249647478e-7","3.5643100204652e-7","2.5118146140812314e-7","2.2855897441331763e-7","2.6406777919874003e-7","2.73517167670434e-7","2.532830478685355e-7","2.8522572392830625e-7","3.043230208277237e-7","2.905706821820786e-7","3.155660408538097e-7","4.0891669073062076e-7","3.8613615060967277e-7","4.3217661982453137e-7"
"2556","3.44062033263981e-7","3.2994242360473436e-7","3.564173596259934e-7","2.511638683699857e-7","2.2853771497466369e-7","2.640506693296629e-7","2.735005807608104e-7","2.532651137698849e-7","2.8520750561256136e-7","3.043091169274703e-7","2.905542544340278e-7","3.155576564495277e-7","4.089118590400176e-7","3.861132995552907e-7","4.3218312839599093e-7"
"2557","3.4404592383907586e-7","3.2992841170198517e-7","3.5640962892102834e-7","2.51146238383626e-7","2.2851644132515503e-7","2.6403367314742354e-7","2.7348360731593857e-7","2.5324720809294377e-7","2.851892020316882e-7","3.042946218556608e-7","2.905381393247808e-7","3.1554600354866125e-7","4.0890007539928775e-7","3.860870947391959e-7","4.3218153678026283e-7"
"2558","3.440282227984426e-7","3.2991223974931927e-7","3.563908705928043e-7","2.5112861692377917e-7","2.2849515346479166e-7","2.6401656327834644e-7","2.734665599746222e-7","2.532293024160026e-7","2.851709837159433e-7","3.0427798947130213e-7","2.9052296213194495e-7","3.155263357257354e-7","4.088852733730164e-7","3.860599804283993e-7","4.3217201550760365e-7"
"2559","3.440099533236207e-7","3.2989512988024217e-7","3.5636512052406033e-7","2.51110961357881e-7","2.284737803393e-7","2.6399945340926934e-7","2.734496661105368e-7","2.5321139673906146e-7","2.851525664482324e-7","3.0425926524912936e-7","2.9050863759039203e-7","3.154994203669048e-7","4.0887420595936417e-7","3.8603423035965534e-7","4.3218156520197226e-7"
"2560","3.4399365631543335e-7","3.2987819054142165e-7","3.5634599271361367e-7","2.5109336547757267e-7","2.284524782680819e-7","2.639825993355771e-7","2.7343301667315245e-7","2.531933773752826e-7","2.8513429128906864e-7","3.042403022845974e-7","2.9049510885670315e-7","3.154712544528593e-7","4.0886238821258304e-7","3.8601265828219766e-7","4.3221521650593786e-7"
"2561","3.4397955346321395e-7","3.2986361020448385e-7","3.5633362927001144e-7","2.5107579801897375e-7","2.2843123304028268e-7","2.6396543262308114e-7","2.734164297635289e-7","2.53175443276632e-7","2.851161013950332e-7","3.042232265215716e-7","2.9048200644865574e-7","3.1545019396617135e-7","4.088420553216565e-7","3.8599580420850543e-7","4.322575932746986e-7"
"2562","3.439660190451832e-7","3.2985201414703624e-7","3.5631745731734554e-7","2.510581850856397e-7","2.2840981728222687e-7","2.6394863539280777e-7","2.7339978601048644e-7","2.53157480756272e-7","2.8509774097074114e-7","3.0420851544477044e-7","2.9046827876300085e-7","3.154383705350483e-7","4.088249454525794e-7","3.8598685137003486e-7","4.322976963067049e-7"
"2563","3.439534225435636e-7","3.2984462450258434e-7","3.5629398098535603e-7","2.5104062899572456e-7","2.2838851521100878e-7","2.639317528974061e-7","2.7338302288626437e-7","2.5313951823591196e-7","2.850795510767057e-7","3.041948446025344e-7","2.90452902618199e-7","3.1543112299914355e-7","4.0882162011257606e-7","3.859877324430272e-7","4.323210021084378e-7"
"2564","3.4394344652355355e-7","3.298397359685623e-7","3.56271726786872e-7","2.5102307574798035e-7","2.283672273506454e-7","2.639149272454233e-7","2.7336624839335857e-7","2.531216125589708e-7","2.8506130433925136e-7","3.0417992320508346e-7","2.904337179643335e-7","3.154219996304164e-7","4.088168736871012e-7","3.860057802285155e-7","4.322755273733492e-7"
"2565","3.439343004174589e-7","3.298360695680458e-7","3.5625481586976093e-7","2.510055225002361e-7","2.283459110685726e-7","2.6389832896711596e-7","2.7334959327163235e-7","2.5310362161690136e-7","2.850430291800876e-7","3.0416297249757915e-7","2.904119753566192e-7","3.154065950639051e-7","4.087940453700867e-7","3.860489812268497e-7","4.321523192629684e-7"
"2566","3.43919623446709e-7","3.2982836728479015e-7","3.562384165434196e-7","2.5098801188505603e-7","2.283244953105168e-7","2.6388178753222746e-7","2.7333330763212873e-7","2.5308565909654135e-7","2.850248677077616e-7","3.041447882878856e-7","2.903896358930069e-7","3.153862166982435e-7","4.087687955234287e-7","3.861322568354808e-7","4.3204460098422715e-7"
"2567","3.438971248215239e-7","3.298133890439203e-7","3.5621781080408255e-7","2.5097053253375633e-7","2.2830323587186285e-7","2.638654734710144e-7","2.7331724368195863e-7","2.5306772499789076e-7","2.850066493920167e-7","3.041273430426372e-7","2.9036945647931134e-7","3.1536532674181217e-7","4.087690399501298e-7","3.8625887555099325e-7","4.3203021959925536e-7"
"2568","3.4387497294119385e-7","3.2978837793962157e-7","3.5619461868918734e-7","2.5095310434153363e-7","2.2828194801149948e-7","2.638493015183485e-7","2.7330134457770325e-7","2.5304976247753075e-7","2.849885163414001e-7","3.0411248417294703e-7","2.9035305715297e-7","3.153481600293162e-7","4.0879463085730096e-7","3.8640357047370344e-7","4.3207319322391413e-7"
"2569","3.4386380889372956e-7","3.2975873409668566e-7","3.561734729373711e-7","2.50935622148063e-7","2.282605606751531e-7","2.638330158788449e-7","2.7328526357450756e-7","2.5303191364400845e-7","2.849703832907835e-7","3.0410096201194393e-7","2.9033955684099055e-7","3.153353418383631e-7","4.0880944425225606e-7","3.864761595195887e-7","4.320963284953905e-7"
"2570","3.4386121114948767e-7","3.29728777614946e-7","3.5615519777820737e-7","2.5091806890031874e-7","2.2823904544111429e-7","2.638163891788281e-7","2.732687050865934e-7","2.5301395112364844e-7","2.849523639270046e-7","3.04092026226499e-7","2.903271649756789e-7","3.1532380262433435e-7","4.0877280866880027e-7","3.8634897236988763e-7","4.3206836153331096e-7"
"2571","3.438537135025399e-7","3.2970376651064726e-7","3.5613641102827387e-7","2.509004531248138e-7","2.282175586287849e-7","2.637995635268453e-7","2.7325145879331103e-7","2.5299584649474127e-7","2.849343161415163e-7","3.0408389193326004e-7","2.903137783505372e-7","3.1531044442090206e-7","4.0869156237022253e-7","3.8603545249316085e-7","4.3200881805205427e-7"
"2572","3.4382715057290626e-7","3.2968290497592534e-7","3.561150379027822e-7","2.5088272650464203e-7","2.2819619971414795e-7","2.637821694406739e-7","2.732337861743872e-7","2.529779123960907e-7","2.8491638204286573e-7","3.040728188352659e-7","2.902981748320599e-7","3.1529387456430413e-7","4.086274145720381e-7","3.8576138194912346e-7","4.3195549892516283e-7"
"2573","3.4378887221464537e-7","3.2966457297334273e-7","3.560923289569473e-7","2.5086503114835067e-7","2.281748265886563e-7","2.637644911374082e-7","2.7321616471454033e-7","2.529600919842778e-7","2.848984763659246e-7","3.040545493604441e-7","2.9028046810708474e-7","3.152758267788158e-7","4.086295234628778e-7","3.8572798644054274e-7","4.3193580268052756e-7"
"2574","3.4376171811345555e-7","3.296476052128128e-7","3.5607106951829337e-7","2.5084725905344387e-7","2.2815335398718162e-7","2.6374686967756134e-7","2.7319896958033494e-7","2.529420441987895e-7","2.848806275324023e-7","3.0402944162233325e-7","2.902613687183475e-7","3.152581484755501e-7","4.086694389116019e-7","3.858720845073549e-7","4.3195194621148403e-7"
"2575","3.437546070017561e-7","3.296328543456184e-7","3.5605106063485437e-7","2.5082954948629774e-7","2.2813190980741638e-7","2.637295324348088e-7","2.731824736201816e-7","2.5292422378697665e-7","2.848628923857177e-7","3.04005504858651e-7","2.9024269565525174e-7","3.152423175833974e-7","4.086741796527349e-7","3.859676382944599e-7","4.319712729738967e-7"
"2576","3.4375097470729086e-7","3.296212582881708e-7","3.560312791250908e-7","2.508119820276988e-7","2.2811052247107e-7","2.63712706782826e-7","2.7316643240737904e-7","2.529061191580695e-7","2.8484507197390485e-7","3.0398994113056686e-7","2.902256426295935e-7","3.1522836252406705e-7","4.086109072432009e-7","3.858844195292477e-7","4.319540778396913e-7"
"2577","3.4373219932604114e-7","3.296116233286739e-7","3.560101333732746e-7","2.5079444583298026e-7","2.280890356587406e-7","2.6369630745648465e-7","2.7315050488141424e-7","2.5288812821600004e-7","2.84827251562092e-7","3.039805335447454e-7","2.9021001068940677e-7","3.1521398113909527e-7","4.085362263595016e-7","3.8570604488086246e-7","4.319013271469885e-7"
"2578","3.437031409703195e-7","3.2960187468233926e-7","3.559880781267566e-7","2.507769494286549e-7","2.2806754884641123e-7","2.6368005023869046e-7","2.7313439545650906e-7","2.5287010885222116e-7","2.848094311502791e-7","3.0396977308555505e-7","2.9019523140050296e-7","3.15198576572584e-7","4.085176840362692e-7","3.85623735610352e-7","4.3185437448300945e-7"
"2579","3.436833821979235e-7","3.295883459486504e-7","3.5596625025391404e-7","2.507594700773552e-7","2.2804609045579127e-7","2.636637361774774e-7","2.7311785402162057e-7","2.5285226001869887e-7","2.847913549430814e-7","3.0395216867873385e-7","2.9018028158134257e-7","3.151816656554729e-7","4.085470493464527e-7","3.8568853710785334e-7","4.3184314790778444e-7"
"2580","3.436764870912157e-7","3.295699571026489e-7","3.5594533187577326e-7","2.5074190830309816e-7","2.2802450416747888e-7","2.6364725158600777e-7","2.731007896272786e-7","2.528342690766294e-7","2.8477310820562707e-7","3.039305795482505e-7","2.9016464964115585e-7","3.1516395893049776e-7","4.085609873527574e-7","3.857674073515227e-7","4.318540618442057e-7"
"2581","3.4366610748293167e-7","3.2954744710878003e-7","3.559250956186588e-7","2.507243465288411e-7","2.2800308840942307e-7","2.6363051119915326e-7","2.7308362291478263e-7","2.528163918213977e-7","2.847548330464633e-7","3.0391208269975325e-7","2.9014790925430134e-7","3.151465932660358e-7","4.0852803522284377e-7","3.8573361393900996e-7","4.3185588083360926e-7"
"2582","3.436425288327882e-7","3.295237718248245e-7","3.559047172529972e-7","2.507067335955071e-7","2.2798172949478612e-7","2.6361337290836673e-7","2.730664220962353e-7","2.5279840087932826e-7","2.847364157787524e-7","3.0389977041522797e-7","2.901303162161639e-7","3.1513019393969444e-7","4.0848073581400966e-7","3.856032719795621e-7","4.3183754883102665e-7"
"2583","3.4361605685262473e-7","3.295020007954008e-7","3.55883770453147e-7","2.506890155018482e-7","2.2796015741732845e-7","2.6359609250903304e-7","2.730494600200473e-7","2.5278023940700223e-7","2.847179700893321e-7","3.0388956702154245e-7","2.9011241053922276e-7","3.151144767343794e-7","4.084656836766953e-7","3.8551627312699566e-7","4.3180838815715106e-7"
"2584","3.436005613366433e-7","3.2948378247965593e-7","3.558630794486817e-7","2.506712803551636e-7","2.279386137615802e-7","2.6357889737482765e-7","2.7303284468871423e-7","2.527624758386082e-7","2.846996380867495e-7","3.038761121842981e-7","2.9009444801886275e-7","3.150991005895776e-7","4.084767112999543e-7","3.8554028947146435e-7","4.317831781008863e-7"
"2585","3.435923190409085e-7","3.2946755368357117e-7","3.5584315583037096e-7","2.5065363615794924e-7","2.2791709852754138e-7","2.635617590840411e-7","2.7301630325382573e-7","2.527444280531199e-7","2.8468119239732914e-7","3.038589966308791e-7","2.900771960412385e-7","3.150834402276814e-7","4.084738691290113e-7","3.8560702364520694e-7","4.3176856934223906e-7"
"2586","3.435795804307418e-7","3.294522343821882e-7","3.5582530699684867e-7","2.506360146981024e-7","2.2789555487179314e-7","2.635448197452206e-7","2.72999773187621e-7","2.527265792195976e-7","2.846630025032937e-7","3.0384134106498097e-7","2.900601145938708e-7","3.150669840579212e-7","4.0843324313755145e-7","3.8561628912248125e-7","4.3176780195608444e-7"
"2587","3.4356081073383394e-7","3.294370856110618e-7","3.5581044244281657e-7","2.5061840460693927e-7","2.2787398279433546e-7","2.6352793724981893e-7","2.729830782755016e-7","2.5270847459069046e-7","2.8464484103096765e-7","3.038259649201791e-7","2.900437152675295e-7","3.1504990261055354e-7","4.0838194195202957e-7","3.8554711068172764e-7","4.317830075706297e-7"
"2588","3.435454345890321e-7","3.2942136840574676e-7","3.558000116754556e-7","2.5060079167360527e-7","2.278525101928608e-7","2.63511168441255e-7","2.729662583078607e-7","2.526906541788776e-7","2.8462690693231707e-7","3.038114414266602e-7","2.900272022543504e-7","3.150324516809633e-7","4.0835852814780084e-7","3.854700310057524e-7","4.31812082979377e-7"
"2589","3.435386247474526e-7","3.2940573646556004e-7","3.557965442269051e-7","2.505831957932969e-7","2.278309239045484e-7","2.6349431436756277e-7","2.7294931328469827e-7","2.52672720080227e-7","2.846089728336665e-7","3.0379510462807957e-7","2.900105471326242e-7","3.15015000751373e-7","4.0836927155396553e-7","3.854503063394077e-7","4.318481785503536e-7"
"2590","3.4353580531387705e-7","3.293901613687922e-7","3.558010348569951e-7","2.5056548054180893e-7","2.2780925235110772e-7","2.634773466070328e-7","2.729322943650914e-7","2.5265461545131984e-7","2.845911240001442e-7","3.037767612568132e-7","2.8999374990235083e-7","3.1499774877374875e-7","4.0838654058461543e-7","3.854804901948228e-7","4.3187699816371605e-7"
