"Step","model.output_scaling: 1.5 - grads/update_norm","model.output_scaling: 1.5 - grads/update_norm__MIN","model.output_scaling: 1.5 - grads/update_norm__MAX","model.output_scaling: 1.25 - grads/update_norm","model.output_scaling: 1.25 - grads/update_norm__MIN","model.output_scaling: 1.25 - grads/update_norm__MAX","model.output_scaling: 1 - grads/update_norm","model.output_scaling: 1 - grads/update_norm__MIN","model.output_scaling: 1 - grads/update_norm__MAX","model.output_scaling: 0.75 - grads/update_norm","model.output_scaling: 0.75 - grads/update_norm__MIN","model.output_scaling: 0.75 - grads/update_norm__MAX","model.output_scaling: 0.5 - grads/update_norm","model.output_scaling: 0.5 - grads/update_norm__MIN","model.output_scaling: 0.5 - grads/update_norm__MAX"
"1102","0.020143773881287862","0.019925193079747733","0.020693918365312026","0.024058373020837524","0.023234653994627267","0.025017754857998443","0.028832334978907415","0.027740321254280265","0.030531244891344247","0.03764916714262827","0.034368175289607956","0.040000983434210685","0.08527674823868034","0.05699036932404106","0.1127791629957404"
"1103","0.020137330801307973","0.019918539502855985","0.020687488301048676","0.024050881516162904","0.02322702080170327","0.025009989827992494","0.028824122804477704","0.027731299101380114","0.030523645244068743","0.03764302755891537","0.0343574124145174","0.039994355356051885","0.08541869279395783","0.05756715264142673","0.11262746250694136"
"1104","0.02013089784357106","0.019911887108736075","0.020681063523273792","0.024043395822780363","0.023219402894748185","0.025002227576959034","0.028815923250524948","0.02772228147828525","0.030516051635734946","0.037636926543634895","0.03434669457653926","0.039987745857989684","0.08555239135581648","0.05807261279182395","0.112478667387824"
"1105","0.020124472015018168","0.019905245896829713","0.02067466922160631","0.02403591876433652","0.023211803454132277","0.024994467571406158","0.028807736027892494","0.02771326265462752","0.03050847108673696","0.03763085312653875","0.034335991557887184","0.03998110987943717","0.08536656460823697","0.0569867974562392","0.1123322459614197"
"1106","0.020118053052428968","0.019898602864092386","0.020668278608194496","0.024028449671790506","0.0232041991483127","0.02498670976195531","0.028799562922718742","0.027704262723767314","0.03050088793770809","0.03762481739278176","0.0343253225889104","0.03997447414534821","0.08542743900125713","0.0570109068720404","0.11218785456954398"
"1107","0.02011164718565841","0.019891991707594422","0.020661872520061055","0.024020990882445272","0.023196601720464678","0.02497896506915973","0.02879139414706077","0.027695252486301235","0.03049330382297603","0.037618820843918134","0.0343146909905704","0.03996784375771296","0.08565682760844032","0.0577613922635039","0.11204522983482171"
"1108","0.020105242835074595","0.019885369735572152","0.02065548935054407","0.024013544405898524","0.02318902498510523","0.02497123083623153","0.028783237603375127","0.027686262483293894","0.03048571813769233","0.03761285615666662","0.03430404997504112","0.039961215865061815","0.08577358311094688","0.057155656184929425","0.11190436031132307"
"1109","0.02009885103021362","0.019878767316166186","0.02064911296065298","0.02400610429455862","0.023181458521492698","0.024963487257654366","0.02877509315299326","0.02767728337446179","0.030478132375351758","0.03760692115867802","0.03429345030659588","0.03995457612354396","0.08624974113655579","0.05676382873779713","0.11295790102082628"
"1110","0.02009246724795318","0.019872164336863677","0.020642751823188456","0.023998676375050966","0.023173894596550837","0.02495576955226491","0.028766955296688268","0.027668297081889066","0.03047055101850818","0.03760102763103221","0.03428287828652901","0.039947939810224646","0.08815942608348494","0.05737302989178232","0.12193477246978894"
"1111","0.020086094317767356","0.01986558168825938","0.02063638473356439","0.023991253867102606","0.023166345454044286","0.024948049556799932","0.028758833410900124","0.027659325480833323","0.03046298020944972","0.037595164978082754","0.034272315269990174","0.03994131475053162","0.09420861861365051","0.05724497424402474","0.15234269458963504"
"1112","0.020079726264352844","0.019858996606403535","0.020630038868198572","0.023983841580476676","0.02315879736277483","0.024940332572100377","0.028750713093856607","0.02765035017025009","0.030455403856389566","0.03758933822395875","0.034261777688033825","0.039934685631200034","0.14023624330502765","0.05676498770234797","0.3829901946580146"
"1113","0.02007336564214239","0.019852426421455984","0.020623695963442747","0.02397644081262878","0.023151266432801815","0.024932622916243048","0.028742611286891172","0.02764139327005962","0.03044782122910606","0.03758354315036553","0.034251243293144454","0.039928061132713466","0.3334501203181436","0.057037760700584625","1.3488111846735824"
"1114","0.020067012717777992","0.019845857446245476","0.020617365978741385","0.02396904734307772","0.023143744377601316","0.024924924156165363","0.028734516018104818","0.027632441595210725","0.0304402565598036","0.03757777764233631","0.0342407232829421","0.03992143462016856","0.302732056964666","0.05718487246763087","1.1950927501260453"
"1115","0.0200606710067082","0.01983930737794274","0.020611037619339734","0.023961665173479512","0.02313622992555389","0.024917222296772835","0.028726434950963175","0.027623488708188256","0.03043268537291141","0.03757204727950027","0.034230217082388395","0.03991481649850665","0.30559872016838796","0.05687363157752334","1.209750954437342"
"1116","0.02005433793896366","0.01983276480145777","0.02060471340349873","0.023954287896591726","0.023128724240801205","0.024909534165404586","0.028718355234788957","0.027614545747811303","0.030425108670902014","0.037566352290270735","0.034219716045820116","0.03990821185408643","0.2771763523025922","0.05683830242066368","1.0676831422248874"
"1117","0.02004800843256333","0.019826222497054864","0.020598396986422515","0.023946932120122843","0.023121242561022933","0.024901862835980147","0.028710291402102156","0.02760559820939875","0.03041754725588182","0.03756069230436891","0.03420923306382909","0.039901620888479636","0.28996481105968075","0.05704506248924502","1.1314229060649252"
"1118","0.020041690508008376","0.019819700404203403","0.02059209742119223","0.023939573489479022","0.02311375893395467","0.02489417782946532","0.028702235025487032","0.027596678317760977","0.030409968859867003","0.03755505581397073","0.034198743347344115","0.03989503015805742","0.2679213970936595","0.05697126515421054","1.0212800129963977"
"1119","0.020035381355770633","0.019813184210573074","0.020585812470108433","0.023932226813998196","0.023106282611623383","0.02488650645150495","0.02869418739820096","0.027587750118173986","0.03040239167960327","0.03754945261981342","0.034188246135500644","0.03988845002550355","0.2582162797226803","0.05676096465670918","0.9729617876267315"
"1120","0.020029076473617298","0.019806672507388424","0.020579516003824502","0.023924893679010323","0.023098820305097675","0.0248788386771095","0.02868615556839397","0.027578849848643356","0.030394836358529947","0.0375438818608651","0.03417775800733242","0.03988189480483605","0.24397442266888056","0.05688368429583027","0.9016238984439084"
"1121","0.02002278390050808","0.019800166481468616","0.020573241613798143","0.023917567351385758","0.023091365717772573","0.024871192062389347","0.02867812574063374","0.027569926457430127","0.030387263719561807","0.0375383386761954","0.03416725812918695","0.039875344730080864","0.22875654129046058","0.057000519952968995","0.8254090468006438"
"1122","0.020016498806400794","0.01979367518363247","0.020566970873596192","0.02391024461941148","0.023083909002980234","0.024863536052137775","0.02867010804272586","0.027561035670797054","0.030379685525779562","0.037532823538988694","0.03415675304829229","0.03986880323818967","0.2157521218581826","0.05678225055604656","0.7605939745198437"
"1123","0.02001022031940325","0.0197871830560242","0.020560715379607915","0.023902943548499405","0.023076494188559765","0.02485588620156071","0.02866210043140402","0.02755213574930636","0.030372117355716086","0.037527332022236425","0.03414623326520064","0.0398622910314178","0.20279460806826966","0.05675450369376435","0.6958202532816803"
"1124","0.020003949021875127","0.019780705876311942","0.020554455503860408","0.023895644033390232","0.023069055941398454","0.02484825110172448","0.028654104692993336","0.027543248553457658","0.030364546916913336","0.037521875649781766","0.034135711451488124","0.03985579419721443","0.19044774385172586","0.05690882450445706","0.6339150637857458"
"1125","0.019997687540745265","0.019774249903305438","0.020548207061998527","0.023888355114403657","0.023061649959124537","0.024840620883885636","0.028646114279680956","0.027534372877481457","0.03035698110853601","0.03751644210286663","0.03412516711996735","0.039849306416394684","0.18044685157820356","0.056812551173065266","0.5839876598371224"
"1126","0.01999143242383967","0.019767778573423603","0.020541966880334626","0.02388107410934853","0.023054241708733127","0.024832991548104342","0.02863814113582101","0.027525509823936357","0.03034940747197538","0.037511030430765854","0.03411460247659612","0.03984283928941555","0.1716851275080946","0.0567035641533714","0.5402663019945975"
"1127","0.019985188469591575","0.019761336049585","0.020535731177751305","0.023873804815917866","0.023046844818494134","0.024825375632902363","0.028630162010122816","0.02751663696145107","0.030341846009875828","0.03750564285780576","0.034104020322249344","0.03983639564515312","0.16354577012600854","0.05675795491205752","0.49949108753516874"
"1128","0.019978945364290627","0.01975489159230211","0.02052951620628442","0.023866543551892404","0.023039458348043038","0.024817760825674776","0.02862220663592339","0.027507781714041855","0.030334267622467933","0.037500286888329","0.03409341646800827","0.03982997026355636","0.15555325219419297","0.056788617658413136","0.45947172817275594"
"1129","0.019972717963798674","0.0197484556035636","0.02052329784414588","0.023859290841151383","0.023032080349424118","0.024810161826112422","0.028614256134852196","0.027498945640081533","0.03032670417235629","0.037494949044806596","0.03408280042537883","0.03982356720232184","0.14826003544101785","0.05671863845449613","0.42304785116312543"
"1130","0.019966494546652877","0.019742027350409447","0.02051709312348526","0.023852048404318458","0.02302471308475769","0.024802555583491284","0.02860630995558645","0.02749009498143965","0.030319123362810795","0.03748963564906767","0.03407215441388042","0.03981719498715279","0.14180703640523645","0.056644846578745515","0.3908275032063521"
"1131","0.019960279891306228","0.019735618516285615","0.020510888679376806","0.023844815803565508","0.023017363327513144","0.024794963831444704","0.028598372146894792","0.027481264475757314","0.030311546087573107","0.0374843397954175","0.0340614693893314","0.039810833932316686","0.1359977955240583","0.05669575627701128","0.3617002019862554"
"1132","0.01995407008952817","0.019729205880161572","0.020504693826845874","0.02383759272987269","0.023010018197635988","0.02478738023918187","0.028590447013766174","0.02747244254894141","0.03030396388198847","0.037479068151110614","0.034050775717964624","0.03980449584652706","0.1306699748010281","0.05672427837045725","0.33500149570391724"
"1133","0.019947872620697422","0.019722798490025558","0.020498518658657594","0.02383037917363105","0.023002678707755804","0.02477980140184891","0.028582533615755478","0.02746362535301703","0.030296399220404308","0.03747381945089047","0.03404006080339654","0.039798193526356045","0.12589605316697863","0.05662275216367744","0.311201638949146"
"1134","0.019941682549990104","0.019716411076766215","0.020492336889590856","0.023823175833048865","0.022995353386064316","0.024772230953002815","0.028574624219799373","0.027454812148576497","0.030288829139649164","0.03746858908847608","0.034029310255234396","0.03979189962859278","0.12179165583998264","0.0565977497005625","0.2906722172610814"
"1135","0.019935499617609785","0.01971002935186767","0.020486174862610784","0.023815984273424552","0.02298804157889152","0.0247646562240843","0.028566733773317227","0.02744602808040783","0.030281253989360907","0.0374633773560155","0.034018535699982054","0.03978562904145233","0.11835627976597893","0.056656920103668976","0.27340318968828514"
"1136","0.019929323347183094","0.019703653909064735","0.020480006974563737","0.02380879854717528","0.022980725839839088","0.02475710500573378","0.028558843754570545","0.02743723612564921","0.0302736868779313","0.037458190100217593","0.03400773571845231","0.039779388407458156","0.1154653528220615","0.05663402382952445","0.25893782037927054"
"1137","0.01992315383975374","0.019697281796189875","0.020473847913950044","0.02380161817501646","0.02297343517746845","0.024749543650594886","0.028550960547201475","0.027428452788446248","0.030266105214106227","0.03745302369170317","0.03399690831288426","0.03977318216950059","0.11301447835911682","0.0565762803819213","0.24670719242995448"
"1138","0.019916997411176755","0.01969092606636046","0.02046770983302291","0.02379445393647939","0.02296613985612264","0.02474200609383638","0.02854309003834854","0.027419685739602993","0.030258524982573698","0.03744787361381266","0.033986049960546355","0.03976698036759709","0.1109593427775681","0.05656835123759984","0.23640482199670904"
"1139","0.019910844175354814","0.019684568335386926","0.020461575720183593","0.023787296611871466","0.022958859259843218","0.024734455685456864","0.028535223423478417","0.027410915196166535","0.030250946632537464","0.03744274489286474","0.03397517096080692","0.03976081968976725","0.10923293741137634","0.056588304008493684","0.22771802064147792"
"1140","0.019904701807253965","0.019678230330360175","0.020455439816496498","0.023780146883472103","0.022951592645247956","0.024726924177808734","0.028527369711501847","0.02740216393499512","0.030243377415504865","0.037437646129763864","0.03396428001902758","0.039754686373680195","0.10774760203024103","0.056582552241850013","0.22026151755237328"
"1141","0.019898561826775983","0.019671900074281982","0.020449308108352268","0.02377300868846546","0.02294432031584596","0.02471941872710688","0.028519524945053876","0.027393424665408853","0.03023580165455506","0.03743256062795837","0.03395335663791823","0.03974857049714121","0.10644108217011854","0.05653862781786881","0.213737220215498"
"1142","0.019892434459284892","0.019665569499651172","0.020443196949582874","0.023765886806903513","0.022937079596546825","0.024711901497036295","0.02851168866071476","0.027384691013273132","0.03022822220050458","0.03742749824496054","0.03394241670891224","0.03974247124131276","0.10529057216129693","0.0565286072177365","0.20795784506929488"
"1143","0.019886315052327557","0.01965924909786617","0.02043709998273572","0.023758757736452373","0.02292983445636144","0.024704375965329088","0.02850386159120623","0.02737596967081141","0.030220651118698528","0.037422460880750054","0.03393147890379819","0.03973639766568629","0.10427217110462192","0.05655334651548886","0.20280461862080543"
"1144","0.01988019838236828","0.01965293651062002","0.020430987955842982","0.023751652363832833","0.022922602815547977","0.024696874175065282","0.028496037978875954","0.02736724761695694","0.030213062415706305","0.037417442864433575","0.03392050092164736","0.039730354562690154","0.1033537538136143","0.056532172778282444","0.19819486061383218"
"1145","0.019874092506964768","0.019646629867337822","0.02042489198934678","0.02374455010867478","0.022915386331084215","0.02468937399963976","0.028488231807890653","0.027358550605814314","0.03020549455507116","0.03741245033740428","0.03390951879208064","0.0397243290680661","0.10252985255178652","0.05650596779103018","0.19406436444658617"
"1146","0.01986799611936555","0.019640339828087258","0.02041882126327656","0.023737463656813913","0.022908176900691187","0.024681890276290946","0.028480427785781574","0.027349852082687705","0.030197907719485908","0.03740748122901498","0.03389851900521597","0.039718329380645255","0.10179827188053299","0.05650866152904581","0.19036120898550588"
"1147","0.019861907114726733","0.019634057998164308","0.020412745803709366","0.023730377949343455","0.022900969454356518","0.02467439556002198","0.028472627606792998","0.02734116453357547","0.030190326391492713","0.03740253762224","0.0338875204437915","0.039712343544298354","0.1011417840763725","0.05650509497509791","0.18704446949291254"
"1148","0.01985582229455653","0.01962778732106938","0.02040666928462498","0.023723304795178285","0.02289376924890165","0.024666928358667767","0.02846484498154247","0.027332491379522202","0.030182750205230584","0.037397625676087905","0.03387652766001874","0.039706391422416026","0.10055827456137692","0.05649705030317105","0.18408100010781714"
"1149","0.019849748275345667","0.019621509230793588","0.020400614714791595","0.023716243123547556","0.022886587837108806","0.0246594651230423","0.028457068969473358","0.027323810172705545","0.030175184852824145","0.0373927285299011","0.033865503847095996","0.03970044576677847","0.10003547935863236","0.05647544380106311","0.18144024089239227"
"1150","0.01984368034652373","0.019615243846197103","0.02039455862633273","0.023709189131060848","0.022879425043817313","0.02465198632359243","0.02844930074599502","0.02731515601515926","0.03016759826148514","0.0373878657217485","0.03385449896987259","0.03969453091260277","0.09958785823367838","0.056467460117402855","0.1790899392820215"
"1151","0.019837620038713512","0.0196089933404116","0.020388512432629635","0.023702146399789098","0.022872249140061543","0.024644550920791413","0.028441536682395692","0.027306510015697536","0.03016002380791844","0.037383028634570284","0.03384348493339484","0.039688629374400694","0.09920721864793539","0.056475061094524805","0.17699601380851812"
"1152","0.019831569405282863","0.01960274108422673","0.020382466642789088","0.0236951112859037","0.022865098135637658","0.024637102293984685","0.028433788721759935","0.02729787503080902","0.030152441269210264","0.0373782214143081","0.033832482983297926","0.039682751458971696","0.0989545846631499","0.0564546764149831","0.17512730713792604"
"1153","0.019825529202393465","0.019596513138461665","0.020376440661427374","0.023688084212637506","0.022857951291650355","0.024629662437431445","0.028426041574480178","0.027289243523177558","0.030144865030174828","0.03737343642817813","0.033821471887720965","0.03967689071875051","0.09888387369949923","0.056438104961976064","0.17346171625694393"
"1154","0.019819486061609517","0.01959027604519622","0.020370408517436","0.023681071975624402","0.02285080859272448","0.02462224413098719","0.02841831134672872","0.02728062357508809","0.030137290708734717","0.03736868410047141","0.033810483203773285","0.03967103623865348","0.09930746009051039","0.056430435345868696","0.1719890602696554"
"1155","0.019813459072930008","0.019584058006539493","0.020364409188228155","0.023674066021355716","0.022843679112180656","0.024614816893668127","0.028410581995040096","0.02727201452788343","0.03012970822074278","0.03736395855957705","0.03379948851912477","0.03966519553285519","0.10013488222965058","0.05642333286529731","0.17070829802348025"
"1156","0.01980743431690695","0.019577837522636424","0.020358392237488157","0.02366706806762927","0.022836564570844067","0.02460740087301814","0.028402865850587038","0.027263413814443024","0.030122139449429104","0.03735926361307036","0.033788505320579976","0.03965937586549229","0.10153395239236263","0.05641727660999189","0.16962062704885106"
"1157","0.019801422129042963","0.01957163559866565","0.02035238556285117","0.02366008441893774","0.022829456704725498","0.024599995086371156","0.028395156766364282","0.02725483548551206","0.03011456289239217","0.037354599078351175","0.03377754490408058","0.039653570422230874","0.10183569353224504","0.05639423770227215","0.16872211487749206"
"1158","0.01979541518683195","0.019565440897153258","0.020346390721829477","0.023653100548409783","0.022822352235891852","0.024592584684183554","0.02838745860361409","0.027246246079149265","0.030106991667483915","0.037349972506707754","0.03376659680764723","0.039647778232201045","0.09985095003147199","0.05638078854219026","0.1679989182774904"
"1159","0.019789414365802668","0.019559252033565174","0.020340402626957053","0.02364613337391867","0.022815261022429915","0.024585189747828348","0.028379765324518184","0.027237687419118854","0.030099415520364964","0.0373453613121715","0.033755654370047586","0.03964198401112853","0.09822735733917523","0.05637657923364867","0.16742672910313974"
"1160","0.019783423911217908","0.019553065002869414","0.020334424525929484","0.023639173277147662","0.022808179461010904","0.024577803211150787","0.028372080032460084","0.0272291236233112","0.030091849860623323","0.03734079307670525","0.0337447441206194","0.039636215170688306","0.09969011253173835","0.05636430719156129","0.1669740971680886"
"1161","0.019777439210760094","0.0195468950759114","0.02032844754361756","0.023632221190377674","0.022801101704504743","0.024570427549858005","0.028364410347773546","0.027220592722432397","0.03008428034129145","0.03733625333249195","0.033733847389795735","0.03963045163569457","0.09813202861973407","0.05634939959757357","0.16660779465111716"
"1162","0.01977146018054462","0.01954072243721166","0.020322485693460728","0.023625279084065236","0.022794038438428196","0.024563055938734462","0.028356744575654225","0.02721205112841955","0.030076704363729397","0.03733173693019584","0.033722958436649034","0.039624683909036576","0.09811926473548674","0.05633210238300745","0.16629776809762137"
"1163","0.019765492026604402","0.01953456705841432","0.020316529963488383","0.023618352704508724","0.022786996385479978","0.024555693291608668","0.028349089232224185","0.027203524172132443","0.03006915481979944","0.03732726290771976","0.033712104675580064","0.039618928322665455","0.0985828995374275","0.05632241735709342","0.16602043981961245"
"1164","0.019759526717185835","0.019528416261367504","0.02031056712301976","0.023611428045002898","0.02277994104487836","0.02454834804460745","0.02834144116662332","0.027195008183009396","0.030061585085231136","0.03732281209821262","0.033701256422181046","0.03961317769609781","0.0973264178666278","0.05631522476249546","0.1657594515866706"
"1165","0.019753574875954423","0.019522271702485435","0.020304636275511236","0.02360451387349275","0.022772902773081468","0.024541003736695724","0.028333804749645586","0.027186514208725508","0.030054015693000053","0.03731839457416888","0.03369044175892654","0.039607430668194096","0.0981796423496349","0.05630060091046367","0.16550440173936148"
"1166","0.0197476263622944","0.019516136526845942","0.020298691534624335","0.02359761029715125","0.022765879243115926","0.024533660410675485","0.028326176499359302","0.027178012921599253","0.03004646263391135","0.03731401213053218","0.03367964614554284","0.039601677665086064","0.09729407188271508","0.05628578322646212","0.16524826729145312"
"1167","0.019741687098063544","0.019510007532749275","0.020292766565683105","0.02359071997581272","0.02275886488988175","0.024526324793501295","0.028318554910237742","0.02716952743115734","0.030038906031733318","0.03730965810125132","0.03366887075069883","0.03959593326294227","0.09753924340851888","0.05627514202977595","0.16498417939643714"
"1168","0.01973575499979308","0.01950389188855082","0.020286849796529165","0.023583835241840014","0.02275185573581294","0.024519012967397478","0.02831094680421","0.027161055463828507","0.030031349950211988","0.03730534037681449","0.03365812258606243","0.03959019002117659","0.09736808589659804","0.05626562491304075","0.16470295885567765"
"1169","0.019729832185570634","0.019497782910234567","0.020280943566618824","0.023576962321788852","0.022744849639117878","0.02451169680793698","0.028303348665392414","0.02715260276081665","0.030023804446600064","0.03730105038865257","0.033647394153364825","0.03958444137403141","0.09714997217915693","0.05625683126680977","0.16439170139281528"
"1170","0.01972391285857844","0.019491682471360208","0.020275033352095694","0.023570095400725834","0.022737862588569357","0.024504384045744655","0.028295755352443747","0.027144146406833294","0.03001625023583939","0.037296798665130235","0.033636693486158116","0.0395787004403224","0.09711089592606822","0.0562444499110594","0.1640344976728571"
"1171","0.019718001636509715","0.01948558417463588","0.020269120909256814","0.023563240131640076","0.022730882152128373","0.0244970897354944","0.02828817587849558","0.027135706922338954","0.03000870706392662","0.037292574930442045","0.03362602681754934","0.039572935360401386","0.09691715639799613","0.0562332070862326","0.16361473310710217"
"1172","0.0197120970048478","0.01947948591359727","0.020263241004339076","0.02355639401234922","0.02272390452246066","0.024489809440561935","0.02828060109935967","0.027127276411669923","0.03000115882375841","0.037288385588781656","0.03361537243564641","0.039567186975731056","0.09680866881887594","0.05622647136655771","0.16311843850540864"
"1173","0.019706203675438343","0.01947341030455069","0.020257350775167455","0.023549557159409668","0.022716932355123017","0.024482523019581894","0.028273040381557025","0.027118854772070104","0.029993616204996586","0.037284226571586206","0.033604758099802054","0.03956141216571538","0.09652399950744435","0.05621736337314423","0.16253713435274927"
"1174","0.019700316617676933","0.01946733429271814","0.02025147320717516","0.023542724950850163","0.022709983689177596","0.024475247152771617","0.028265494503152584","0.02711045959394148","0.02998608045528814","0.03728010260099558","0.03359416421220562","0.03955563988032671","0.09654107091586737","0.056210719975891145","0.1618693371912091"
"1175","0.019694430789567084","0.019461261568763884","0.020245598885879595","0.02353590406435694","0.02270303659408435","0.024467972858600962","0.02825794877232359","0.027102057508069488","0.029978547580713336","0.03727600956745275","0.03358359209309969","0.03954987057536089","0.09610497750247844","0.05620119070461839","0.1611194875529518"
"1176","0.01968856006845649","0.01945520754138391","0.020239741563676035","0.02352908981496239","0.022696087279245273","0.024460709523408883","0.028250412300800515","0.027093669573797285","0.029971009737418144","0.03727195224173051","0.03357306073048241","0.03954407998847148","0.0961052983811195","0.05619388508941093","0.1602954081618537"
"1177","0.019682693321146937","0.019449157481085305","0.02023388903014676","0.023522292177665487","0.02268916444916064","0.024453470423921906","0.02824289600181156","0.027085303443178277","0.029963487512847498","0.03726791850456697","0.03356254638630754","0.03953827947012067","0.09576700692425939","0.056188666338750685","0.15940504047632875"
"1178","0.01967683409468421","0.019443111123698672","0.020228037999093527","0.02351550233883635","0.02268224351780425","0.02444622625815616","0.028235383158087556","0.027076941350680485","0.02995596346884417","0.03726392761067775","0.03355206554946063","0.039532483518669566","0.09555929203172234","0.05618129920094832","0.1584541237952105"
"1179","0.019670981818114597","0.019437077133814776","0.020222201839343288","0.023508721680731138","0.022675338331484777","0.024438999884679527","0.02822788139201088","0.027068588203821704","0.029948439699624418","0.037259964340172265","0.03354159696683479","0.03952665575143078","0.09546320383024695","0.056176514943322986","0.15744580233815772"
"1180","0.019665141873025767","0.019431044353903706","0.020216375715174626","0.02350194500300552","0.02266843065528413","0.024431765659880766","0.02822039073715853","0.027060244205226756","0.02994092412044157","0.0372560342683534","0.033531172085041645","0.03952081903989594","0.09498597821220608","0.05616779694012566","0.15638193779206574"
"1181","0.019659296972476658","0.01942502054989167","0.020210541907339164","0.023495183213795307","0.022661535278880627","0.02442455358163553","0.02821290815532073","0.027051908475507733","0.02993342126953533","0.03725213393815133","0.033520768157035974","0.03951497926462712","0.09503749242339368","0.056162297431523914","0.15526544224129557"
"1182","0.019653466896335358","0.01941900651000322","0.020204719529754573","0.02348842852284278","0.02265465451382656","0.02441735001669326","0.028205441136230257","0.02704360398944539","0.029925906314987892","0.03724827132035447","0.03351039264007297","0.03950911868854043","0.09455359397594476","0.05615620441810029","0.15410199335902539"
"1183","0.0196476450939252","0.01941300032736771","0.020198915902890958","0.02348168066258972","0.022647772270304154","0.024410147112242344","0.02819797846234003","0.027035276197083322","0.02991840777342235","0.03724443998525258","0.03350005281117799","0.039515167738501875","0.09436380579317187","0.056149208404230405","0.15290053822580915"
"1184","0.01964182496036513","0.01940699639110645","0.020193097643012893","0.02347494329167904","0.02264090042917743","0.024402955048163703","0.028190535892820928","0.027026989149848933","0.02991091353607283","0.03724063909817782","0.033489728277981246","0.039523656202951674","0.0941948752176969","0.056143244458094654","0.15167226675272635"
"1185","0.01963601646131321","0.019401006788866963","0.020187302718386004","0.023468218715262307","0.022634046856482768","0.024395774090751","0.028183094543392278","0.02701870594756138","0.02990341129882534","0.0372368687955454","0.033479433757076925","0.03953223560283201","0.09375891493596364","0.056134613163017","0.15042866179456216"
"1186","0.019630217122990224","0.01939501933565379","0.020181525252986613","0.02346149712777007","0.022627190297161436","0.024388596881480592","0.028175667654177707","0.02701042329235771","0.029895925849264104","0.03723313201334301","0.03346917061485489","0.039540883932724855","0.0936537093673207","0.05612766091501847","0.14917978590646522"
"1187","0.019624423491392734","0.019389048187296924","0.020175738531082524","0.023454790089504636","0.022620347337003074","0.024381436927226156","0.028168251934785872","0.02700215847050793","0.029888434924553765","0.03722942355246525","0.0334589425331985","0.03954959814879631","0.0933240675347657","0.05612019361242001","0.14793328205491757"
"1188","0.019618633996444975","0.019383072204793416","0.02016996643768483","0.023448086319123165","0.02261350884059418","0.024374289132603196","0.02816085040171536","0.026993911093554847","0.02988095815538459","0.03722575370423928","0.03344874127497953","0.039558380154819085","0.09310797119563144","0.05611254584016245","0.14669453264589677"
"1189","0.019612853864290365","0.019377115073160995","0.02016419285241908","0.02344139566246763","0.02260668604970139","0.02436713151550012","0.028153456683576588","0.026985670753597174","0.029873485008052172","0.03722209981018916","0.03343855288083308","0.03956723775483231","0.09301802094106483","0.05610584585287942","0.14546753817662608"
"1190","0.019607077825745247","0.019371154503136173","0.0201584299463477","0.023434714247930127","0.022599864792844378","0.024359992677093274","0.028146076461257004","0.026977442752419596","0.029866019425750633","0.037218486069669245","0.03342840049865175","0.03957616608850261","0.09281701914103498","0.056097610325171","0.14425588307579568"
"1191","0.019601309261733958","0.019365203723134997","0.020152677745864576","0.023428040985501806","0.02259305409855316","0.02435286407246443","0.028138703856329318","0.026969220523896484","0.029858547961050634","0.03721489801709238","0.03341827312407456","0.039585151718168766","0.09298025402419334","0.05609049535843456","0.14306336378228038"
"1192","0.01959555522941291","0.01935926646698755","0.02014693625308583","0.023421378730109927","0.022586259506612947","0.024345742054644865","0.02813134305133123","0.026961008631576477","0.029851085827751665","0.03721134086475088","0.03340817651285595","0.039594212782035364","0.09304698278216221","0.056083732906406426","0.14189401313167974"
"1193","0.019589804328071947","0.01935334355714774","0.020141195268796683","0.023414722735653898","0.022579472253573634","0.02433862236431389","0.028123993107112284","0.026952811155306147","0.029843632632983695","0.03720780808192459","0.03339809727056169","0.03960333417441084","0.09303994121433048","0.05607644781915876","0.14075183833838165"
"1194","0.019584055248265474","0.01934740527946653","0.020135460492245225","0.023408078594478753","0.0225726896583079","0.0243315264362647","0.028116662713012573","0.026944627665120128","0.029836192040623807","0.03720430674109087","0.033388055518132995","0.03961253324403665","0.09262625444121361","0.056071528253502076","0.13964027464646125"
"1195","0.019578316766049316","0.019341489760753398","0.020129742490123757","0.02340143914071276","0.022565921145740155","0.024324429582570185","0.02810934120989777","0.026936462524367457","0.029828757724385212","0.037200834717958445","0.03337804738574304","0.039621777309745254","0.09155935865430939","0.056064594887587464","0.13856203176514903"
"1196","0.01957258521091072","0.01933557686019275","0.02012402419035807","0.023394811080112404","0.022559147068832604","0.0243173424825105","0.028102028051049534","0.026928288330045343","0.029821310263912","0.03719738620608682","0.03336806244076375","0.039631087144644236","0.09127423001260433","0.05606014766507542","0.13751905077645032"
"1197","0.019566863305375555","0.019329674312985125","0.0201183137461686","0.023388189043519005","0.022552375698696496","0.024310263352276075","0.028094729878234165","0.026920145864036193","0.029813888220668838","0.03719396166637604","0.03335809985492748","0.03964046647905791","0.09151710099547375","0.056054530783740814","0.13651276106792565"
"1198","0.019561143983758116","0.019323773507387718","0.02011261386164417","0.02338158203503985","0.022545636124979417","0.024303195778414347","0.028087440835557198","0.02691199902529025","0.029806463514328325","0.03719056501373651","0.0333481648406347","0.039649901421982915","0.09121793522792995","0.05605075334156176","0.13554437819397833"
