"Step","model.output_scaling: 0.75 - grads/update_norm","model.output_scaling: 0.75 - grads/update_norm__MIN","model.output_scaling: 0.75 - grads/update_norm__MAX","model.output_scaling: 1.5 - grads/update_norm","model.output_scaling: 1.5 - grads/update_norm__MIN","model.output_scaling: 1.5 - grads/update_norm__MAX","model.output_scaling: 1.25 - grads/update_norm","model.output_scaling: 1.25 - grads/update_norm__MIN","model.output_scaling: 1.25 - grads/update_norm__MAX","model.output_scaling: 1 - grads/update_norm","model.output_scaling: 1 - grads/update_norm__MIN","model.output_scaling: 1 - grads/update_norm__MAX","model.output_scaling: 0.5 - grads/update_norm","model.output_scaling: 0.5 - grads/update_norm__MIN","model.output_scaling: 0.5 - grads/update_norm__MAX"
"11","0.6167367074486803","0.6000070346764224","0.6284626413007726","0.1604314131340548","0.15576282946936953","0.1649777484304921","0.22752690520770988","0.21984130360259982","0.2330980396789295","0.349934427423905","0.33905921321762744","0.3565024816755793","1.3331869925291304","1.2318025499022123","1.3832765922407508"
"12","0.6270330552490975","0.6091060422128123","0.6391560581101757","0.15941572399827228","0.1541167679491457","0.16352831454450906","0.22701356884887386","0.21901319152482823","0.2324869327620912","0.3505794335756426","0.3395912734549233","0.35719492796597496","1.2682141945673702","1.1794520681662686","1.3517724662892345"
"13","0.6387934688109386","0.6201734274613444","0.6514415223311074","0.15880723192911764","0.15306312506273356","0.16289357526908388","0.22694683172965488","0.2187543640758452","0.23228941458134594","0.352295191806019","0.34135102214802426","0.35919321945599547","1.1973684913708875","1.148408724692625","1.2657439669640373"
"14","0.6519760000252173","0.6333975173243694","0.664574510911848","0.15849671476932053","0.1524605724304961","0.16258753958224847","0.22724753106004786","0.21894253454769097","0.23249087089001338","0.35515516244835466","0.3441874139817217","0.36258411820222797","1.1204795327978725","1.1058534789961452","1.1371236137039138"
"15","0.6660184304516859","0.6481705179254535","0.6787889344062293","0.15841469558782717","0.15218757755354412","0.16244715250560784","0.22789873884269393","0.21953429873652472","0.23312188213081794","0.359023065827139","0.3477967964901237","0.36712595512459","1.0718150487211318","1.0599697435481752","1.0915805383411923"
"16","0.6791852247455025","0.6633373617226951","0.6927073067495868","0.1585288963716415","0.15217470194400123","0.16250621641741667","0.22891097305688118","0.2205347238599136","0.23418054941446487","0.36368362219541694","0.35194073728063724","0.37245893959410575","1.0570637085967174","1.0399877522478596","1.0807790923986342"
"17","0.6890855371431495","0.6777749572370584","0.7041079098958758","0.1588273034679813","0.15238478865830837","0.16278272395574714","0.23028949385580808","0.22192411542502133","0.23564799301110076","0.3689675267771627","0.35655507343741355","0.37831295934621473","1.0505641147906144","1.030141474139185","1.067664312323304"
"18","0.6941667796501221","0.6756654269980432","0.7092965322146736","0.15930238726644247","0.15279744704712292","0.16327583582118685","0.23202255431709054","0.22365128687695526","0.2375284095802932","0.37480935287193773","0.36175821138169695","0.38457515356085015","1.0451866567619157","1.0190981560087689","1.0611338449448136"
"19","0.6945169763893617","0.669449140045516","0.7059959698975659","0.1599499853711743","0.15341268984113615","0.16396829058033202","0.2340872523380205","0.22565252044312323","0.2398367085303811","0.3811764946586035","0.3676550638396632","0.3912250900675644","1.0423287092952784","1.010719840406234","1.0622759537997948"
"20","0.6897166936492545","0.6660296630623146","0.7113846936015836","0.16076769125211796","0.15422819145843766","0.16484097553900504","0.23645705038647352","0.22786146686099512","0.24254770975243467","0.38797339983971263","0.37421411503471314","0.398209517771334","1.0405272639525027","1.010225897663648","1.0643785029809636"
"21","0.6802818965806126","0.6603823313605988","0.7089997501993037","0.1617499166407034","0.15522336965331926","0.16588268711971976","0.23910977993014018","0.2302398930404778","0.24559067620898703","0.39504599825596715","0.3812683955039753","0.4054226988679997","1.037277243979864","1.0145701646079122","1.0695345584456057"
"22","0.6678174903169837","0.6481021042736573","0.6977652197423918","0.16288551329666134","0.15636868433157092","0.16708416611582333","0.24203076082061714","0.2327936114258513","0.24888891506396554","0.40223260500480285","0.3886359372426097","0.41276696849493155","1.0325577685433553","1.016123764968382","1.0755765282728127"
"23","0.653809370215018","0.6364813924623189","0.6793427374847778","0.16415921591994134","0.15762899251655263","0.16843827330824643","0.2452051393722054","0.23555290417286176","0.25238524767596543","0.40934675665500897","0.39617593401675677","0.4200733645572361","1.026013655877538","1.0078092942418182","1.0756367702927374"
"24","0.6386600121642523","0.6281991617512613","0.6561224297026839","0.16555467299355545","0.15896567363686626","0.1699435011070817","0.2486090624623471","0.23855493140398862","0.2560435740589049","0.41611368047123093","0.4037256943985652","0.4271016651717804","1.0202675318723569","1.0021892963542984","1.0676181243736815"
"25","0.6239224469654743","0.6172345632462026","0.634278554370686","0.1670597016731293","0.16035154173556063","0.17160262940468685","0.25220967307043074","0.2418227434548987","0.2598517326775275","0.422161361021195","0.41108326225938624","0.43348191552298637","1.0178367349906807","0.9982733550600469","1.05775583876952"
"26","0.6123804625822614","0.599413938043367","0.6197120412350504","0.16866976522373295","0.16178305962725525","0.1734142774861269","0.25597137169680895","0.2453516617283197","0.2638052026496184","0.4271470470270785","0.4179842205048464","0.4386698608375617","1.0228589524403802","1.0069700683994531","1.05143508667714"
"27","0.6047506479467694","0.5876155135599477","0.6137074801553022","0.170385325314861","0.1632741503238376","0.17536469830897958","0.25985845621762904","0.24910795675688044","0.26788269209749144","0.43086683917424295","0.42408702670329856","0.4420441083674695","1.0364983764139097","1.0218607695656754","1.055455695540822"
"28","0.5999424511587229","0.581113336255661","0.6099046263593794","0.17220773391270094","0.16484551795252178","0.17743111306446518","0.2638365671095925","0.25303275358170774","0.27204958868036055","0.43328735301262516","0.4241759280382618","0.4432350845443496","1.0547665497431802","1.0420440787458833","1.0695263998022628"
"29","0.5964003345844653","0.5773149847402552","0.6066031302026187","0.17413665212707122","0.1665190941612434","0.17959119432734544","0.2678723317635318","0.2570634196313039","0.2762634194312318","0.4344704795506189","0.4237420981231961","0.442317718941345","1.076856942517369","1.064578208531143","1.0907035710732136"
"30","0.5937786000272774","0.5738424778884041","0.6038569273376455","0.1761684205830179","0.16831484038492828","0.1818286350867933","0.2719313170083627","0.2611604162157684","0.2804775149642055","0.4343539065043213","0.4233109601764949","0.44521835771021734","1.100911222817078","1.087371712185158","1.1148183630932798"
"31","0.5915535044344405","0.570665625057851","0.6017369321444861","0.17829390647423854","0.1702417249828784","0.18413195650222552","0.2759662266632573","0.26530339824805416","0.2846413386037806","0.43294356566124376","0.42239034591104024","0.44651400356203114","1.1272030798890171","1.1123335090336886","1.1412239783288318"
"32","0.5893772777793884","0.5686682034124586","0.6001310792269965","0.18049892069882204","0.17228980458300377","0.18649197224060649","0.2799043289342621","0.26945683606263676","0.28869012081608364","0.43041588457950064","0.4206766723366169","0.44565015572461525","1.154872515493707","1.1378667134081126","1.168800299701921"
"33","0.5873475634069785","0.5683055800239545","0.5990666638025731","0.1827679292335917","0.17443556605806565","0.18890053107898563","0.2836613659092141","0.27356627453356397","0.2925421090231888","0.427007738453865","0.417638715450276","0.44258172605727364","1.1826953122068296","1.1629956613794552","1.1963311103990018"
"34","0.5856769479368886","0.5692040721701994","0.5986571005870576","0.18508774942436096","0.17665337437180306","0.19135048489598844","0.28715713691070865","0.2775762765913106","0.29609825711889687","0.422966801115909","0.4143303752569038","0.4375527477519696","1.2096947895935901","1.1876545103758755","1.2238756214069348"
"35","0.5842453403080862","0.5705007875005796","0.5988064457674261","0.18744804797610887","0.17892241570114817","0.19383429274494468","0.2903236876292924","0.28144233110116296","0.29925179328471674","0.41843732741390005","0.41108864577697635","0.43110951255485236","1.2363716412255183","1.214249776625199","1.2519345848077408"
"36","0.5827766173849632","0.5714525136198372","0.5989028218538424","0.18983838202161457","0.18122720095427017","0.19634146543793402","0.2931119917404389","0.28512466683933013","0.3019086741238966","0.41359923183493646","0.40732501812345473","0.42398860019183277","1.2610800949491494","1.2406485777683631","1.2775485560567152"
"37","0.5812186280727302","0.5713984622936048","0.5985744571597238","0.19224555066468413","0.18355824565917814","0.1988573462033813","0.29549285764209154","0.2885589924502106","0.303988970997854","0.40876587501462824","0.40373434614641823","0.4172932251328581","1.2813648291467858","1.2652799019987657","1.3021546383521339"
"38","0.5799058616958068","0.5705136019519296","0.5976668260999299","0.19465333060701503","0.18591196971193938","0.20136358899811901","0.29744356957541396","0.2916518534265139","0.3054246195036413","0.4043184703435288","0.39859931187991154","0.41193339643733357","1.2977455543636423","1.2755399317374851","1.3238506706355633"
"39","0.5789481162712266","0.5695533206220831","0.5964821918613501","0.1970435197161413","0.18828491912107195","0.20383962988841037","0.29894200010993854","0.29429461157679093","0.30618089652210484","0.40049178319412554","0.3926240845939215","0.40816618898505824","1.3129807890620657","1.286850172885177","1.342194983633286"
"40","0.5786253660990228","0.5694184828292617","0.5959388558288794","0.19939706835398885","0.19066619957358194","0.20626410473447493","0.2999766113686401","0.2948049634305388","0.30627294123151216","0.39735188559826345","0.3878255151977712","0.40556182332560564","1.325905263208255","1.2994779743001108","1.3522302411425637"
"41","0.5794087390128498","0.5706820936329055","0.5962057441905994","0.20169553400580664","0.1930395474475757","0.2086167406496157","0.30054763681696184","0.29501336740678574","0.30629584202012267","0.39480378299161806","0.3841204169818308","0.40350156902365447","1.3311427669990858","1.3050324111935678","1.3511796643745355"
"42","0.5812029562688046","0.5731209837219001","0.5971193565837773","0.2039216118633977","0.19539148552654562","0.21088057025915194","0.3006640953488936","0.29506197301976955","0.30766111991187894","0.3927511411716984","0.38121950216782763","0.40163725354002555","1.3288176700132377","1.3034568069910795","1.345099516323833"
"43","0.583810173296051","0.5761553343852559","0.5989739432924813","0.20605805005056985","0.19771483117403615","0.21304054247416676","0.30034942413043997","0.29486397584523083","0.3083245465544441","0.39103707370020124","0.3788763656684855","0.3998058251048572","1.319368006984318","1.2952064025071275","1.3531485056841825"
"44","0.5873252216154764","0.5792343714302586","0.6019625377201455","0.20808684329376864","0.20000389615228054","0.21507752733339952","0.2996354391414765","0.2943471413677714","0.30825979940033477","0.3894756548174813","0.37691473780859236","0.39799934050241703","1.3000322895199214","1.2452028548873788","1.359710959994316"
"45","0.5916423316119181","0.5837378931866104","0.6059093828551717","0.2099894672367403","0.20224542732984757","0.21696435894525584","0.29856445047446983","0.2934917138730048","0.3074786775824872","0.38796432820405585","0.3753281354152915","0.39626210760342606","1.2730991435466577","1.1878840269390925","1.3514183586249804"
"46","0.5966580887794125","0.5887258060325705","0.6107666107122668","0.21174826651878434","0.2044164830991494","0.21867033947267406","0.29719336914138134","0.2923516720863964","0.30603710574721554","0.3864972481203347","0.3741654141507435","0.39469344235218096","1.2399426940191116","1.180425594861335","1.3001149824933607"
"47","0.6022500282946608","0.5938483007503259","0.6162766408062257","0.21334795332930864","0.20648981332488472","0.22016683113408828","0.2955806584366826","0.2910177664347773","0.3040410277924084","0.3850755641992337","0.3734606681627618","0.3933249600215331","1.1977789326713997","1.1351255923866699","1.2478794563256246"
"48","0.6084128156199536","0.6002765395526779","0.6219140301706683","0.21477738868706747","0.2084375698551732","0.2214306450379742","0.2937804128901964","0.28956115002668487","0.3016480026292865","0.3837200770473578","0.373216629808131","0.39209996290369586","1.1583387510048098","1.0674230253889718","1.2141879677027467"
"49","0.6150333514575008","0.6077190306441184","0.6277615014355082","0.2160291675436979","0.21023244677449754","0.22244084742813744","0.291846757070313","0.28802777559632897","0.2990644454100888","0.3824596659280269","0.3733145282145679","0.39100069838893364","1.1350791231019608","1.050475143040783","1.1848053273890669"
"50","0.6219876253515055","0.6161881742894704","0.6337646750564415","0.21709838381757102","0.21185057813287073","0.22318047564564653","0.28984216548623776","0.28645556787489646","0.29652875935227246","0.3813303963996069","0.3735767827026065","0.38994898948812384","1.100991960989216","1.016593792094469","1.1471906330613793"
"51","0.628672035574207","0.6237165887239576","0.6402008485157834","0.21798293615890058","0.2132775608282495","0.2236449290917526","0.2878371361243602","0.28455971744586206","0.29422772484312676","0.3803319413470392","0.3737619493990282","0.3888765894803738","1.0765953884241108","1.0097095295445342","1.1318771654207678"
"52","0.6344305642985678","0.6226808897006854","0.6470874140482916","0.21868132171625584","0.2145022637842209","0.22384548683658614","0.28589541302275134","0.2818332306767426","0.2922331077735223","0.379425235952915","0.373696358331435","0.38773458153160795","1.0591805441105304","0.999946707352715","1.1148001702666082"
"53","0.6400027034683673","0.6176097154727567","0.6546351665899005","0.2191906329419755","0.21550561666258577","0.22380527334419625","0.28406686908407447","0.27921103001491004","0.29053777217649895","0.3786243532818393","0.37340051235835436","0.3866289348813165","1.0358613384989952","0.9933872214568894","1.080794133237439"
"54","0.647015483704777","0.6206087218373049","0.6627481305341001","0.21950988502367624","0.21627005031052582","0.2236406686616934","0.28238340424793557","0.27677362165410474","0.28907901423964566","0.3779985428988746","0.37302271755824834","0.38572698042496034","1.020418378842362","0.9850609599853741","1.0575081421601678"
"55","0.6543880757739855","0.6272502805660134","0.6712538074720168","0.21964236780083696","0.21669833608742115","0.2242870086493887","0.2808530865935276","0.27457105459580217","0.2877557151837234","0.3776096272103314","0.3727641033880129","0.3851194439006071","1.002671641312324","0.9661067849956166","1.0400687527238424"
"56","0.6603673447803994","0.6273622545095224","0.6792334110662509","0.21959573174923133","0.21665822903960286","0.2246480080591926","0.27946413260463193","0.2726122010940397","0.2864830094843714","0.377442546494407","0.37273693456457574","0.3847690716794042","0.9960680964504647","0.9608763657424569","1.0294428550673644"
"57","0.6670383655789216","0.6321148099702638","0.686042474563643","0.21938112291848805","0.2164870589077237","0.22472682415063022","0.27819274954520284","0.2708771216651541","0.28520850842301393","0.3774416150770253","0.3729558928165189","0.3846371953456733","0.9854000953910032","0.9494787804826392","1.0324909930359245"
"58","0.6731469832406233","0.6404479543673043","0.6934599099385217","0.21901266842069794","0.216182569336988","0.22453329546219358","0.2770047017056694","0.2693311915530896","0.2839152706932172","0.37758923440006775","0.3733876194096362","0.3847266906180585","0.972220085458561","0.9392958920487997","1.0113634947289585"
"59","0.6759871351032603","0.6433138877568535","0.7037472081524491","0.21850680641594286","0.2157460845545932","0.22408445735051571","0.27586718038033964","0.26795017143895294","0.28262337512205593","0.3779206070734486","0.37401633949381907","0.38509623496927187","0.9665708604694728","0.9333678700295708","1.0103773043258422"
"60","0.6773343238296874","0.6477330471003844","0.7139320325661116","0.21788096147317665","0.21522431132534955","0.22341114497464135","0.27475860797678775","0.26674442986779473","0.2813625996473893","0.3784759355815693","0.3748872912421131","0.3858182126279173","0.9520819514135768","0.9140038840567554","0.9974772461065247"
"61","0.6796686579416074","0.6549453879646945","0.7233744880759733","0.21715110923311665","0.2146113773148536","0.22255508504083787","0.27366929790188677","0.26574069009446455","0.280154874591289","0.37923290009837063","0.3759270194043787","0.38688131727421254","0.9361727970756342","0.9035397275709628","0.9690575183682238"
"62","0.6833985400300904","0.6584416966046204","0.7317961443355094","0.21633110223544733","0.21393214925474757","0.2215597893607849","0.27260351515205417","0.26495476147742275","0.2790088456688733","0.3801469321218315","0.3770216049761974","0.38814151817109743","0.91456222710085","0.8859752200280736","0.9345515651758601"
"63","0.6871385768453543","0.6614896953321288","0.738159160200418","0.21543560371078546","0.21319565610598473","0.22047445864244153","0.2715701788207204","0.2643766602976214","0.2779202706864431","0.3812152933964335","0.3781747033742089","0.3894809404956787","0.8768688283344762","0.8572650265008102","0.9065405371066164"
"64","0.6900924503194549","0.6609549128674335","0.741847214996863","0.2144811636135354","0.21218380641288428","0.21935564822734965","0.27057941873147906","0.2639670489905188","0.27687646810817035","0.3824655739336317","0.37903252175079755","0.3908601989534376","0.8405537317669098","0.8041430860257773","0.8717650501599316"
"65","0.6925611159205082","0.6660125167500838","0.7395383697119122","0.21348555491026447","0.21096013356871987","0.21825957157420092","0.2696419487469743","0.26367018345235316","0.27585507483287075","0.3838967499627335","0.38015222079352207","0.3922844872695043","0.8203010030932403","0.8024259525657239","0.8426324492764283"
"66","0.6939732031662453","0.6684905187573056","0.7345873405541741","0.2124658674851833","0.20965693924988252","0.21722284122719304","0.26876712598716135","0.26343775454640145","0.2748279689312035","0.3855152555113809","0.38152789704795675","0.39380266110672746","0.7936512574226104","0.75716729182051","0.827054887078386"
"67","0.6958671257978712","0.6688523452137651","0.7318428556757779","0.2114384487234922","0.2082997203120849","0.21625597464251756","0.2679605306192551","0.26324085775525824","0.2737795117500521","0.387313169782012","0.383162705611462","0.39543020685357594","0.7753879019129581","0.7466878694661649","0.8085322609020811"
"68","0.699207628760034","0.6728622478210342","0.7352435644195029","0.21042023672663346","0.2069224968069211","0.21535158707486465","0.26722327160733417","0.2630573821816211","0.27271920287606094","0.3893160544994058","0.3850800920161303","0.39713072571130503","0.7547515983666137","0.7168675823465537","0.788471089867518"
"69","0.7015660154666135","0.6743968276313732","0.7377645992757655","0.2094272062775619","0.20556552427678113","0.21449212361986614","0.26655452167737786","0.2628649156662513","0.27167932251011934","0.39153844240650226","0.3873629523556791","0.39890100554124286","0.7340339350571305","0.6984929053850727","0.7660348057345394"
"70","0.7033881291091992","0.6772020623551911","0.7356721853652345","0.20847067695433757","0.20426578749086846","0.21365665094159514","0.2659554934952271","0.2626457328407752","0.2707037492359754","0.3939941360039649","0.390032830423404","0.40075391430410556","0.7106331023796324","0.6757075389742229","0.74117506429009"
"71","0.7056969982431871","0.6799924319383691","0.7370456395167051","0.2075539114469295","0.20304202477896863","0.21282534667229872","0.26543328067691224","0.26239685253788836","0.26982982086098845","0.3966463480582173","0.3929604243488343","0.40275343391504903","0.69058119585602","0.6605103442752638","0.7248640152589586"
"72","0.7075973647376774","0.6821656350622074","0.7390449601781668","0.20667284233082697","0.201893166860301","0.21198247568678666","0.26499711453270486","0.26213988680451045","0.26908055919884105","0.3993453829151816","0.3960706033769852","0.40497489970719486","0.6663896510276206","0.6386981374248424","0.6973126518271419"
"73","0.7074104264547019","0.6792524514559763","0.7412020879243579","0.20582028737813682","0.20081172205179107","0.21111842868930972","0.26465480372119543","0.2619090130400653","0.26846383287742837","0.4014825932610293","0.39914862531465","0.4074969612130064","0.647642160868934","0.6205308226466059","0.6777883284017733"
"74","0.7047959110877069","0.6678353810227269","0.7434052968325634","0.20498922031230188","0.19979351846023446","0.21023119465674583","0.2644022053396332","0.26172918210616025","0.26797472938082895","0.4025873820321683","0.39321698130951743","0.41032389350384757","0.6233933110884358","0.5996540124030789","0.6502104811516237"
"75","0.7009359016664323","0.6579876545521017","0.7438007434591791","0.20417482460746691","0.1988401629228268","0.20932823493364225","0.26422646181798093","0.2616149339513276","0.26760914253294227","0.4027351308480843","0.38527866043841236","0.4133936741642638","0.6014579984617037","0.5791232295821365","0.6280184148986339"
"76","0.6971124127741802","0.6538034298317962","0.7415910561237612","0.20337424487016853","0.19795625295211633","0.2084231662218945","0.2641170092662034","0.2615786153510357","0.26737454864736115","0.4030268092865005","0.38496652537523596","0.4165610604446005","0.5771238647199175","0.5579228108620051","0.5998069901636249"
"77","0.6943300154109304","0.6502363683771956","0.7424605472933058","0.20258511707795623","0.19714599186835752","0.20752762152656504","0.2640671457337326","0.2616283869363107","0.2672816878395866","0.4029316211602409","0.3830310725582886","0.4196373503176663","0.5550732149286473","0.5357607814484876","0.5797086408009342"
"78","0.6919155680117809","0.6505344899844344","0.741102726379787","0.20180609136241232","0.19641230406725063","0.20664894817895008","0.26407054093560905","0.2617590603361797","0.2673287198466776","0.4018700187988963","0.38101910894191626","0.422017301703494","0.5316273375355944","0.5151641132101384","0.5532577986281678"
"79","0.6887738196041175","0.6462735466582107","0.7394093171690793","0.20103832452809095","0.1957576399540626","0.20579093882446062","0.2641277158146539","0.26196423996255197","0.2674972710122983","0.4010966588983685","0.38214472533564053","0.42283046549881437","0.5086562451696728","0.4910191108996461","0.5340268456049333"
"80","0.6869137803771237","0.641704144467874","0.737661593559168","0.2002858272762758","0.1951827407078274","0.20495404571779008","0.2642454516077969","0.2622499682903289","0.2677646488045573","0.400351781971637","0.3790956685956559","0.4256744041670875","0.4844037227075809","0.4700767471589255","0.5049836056915536"
"81","0.6867474579306849","0.6441646268943293","0.7353654358004043","0.1995544541303494","0.19468382395651818","0.2041360015659505","0.26442534619472924","0.26261564866416354","0.2681093557118226","0.3995182307774273","0.38097360518054724","0.4257766153921678","0.46246038828266417","0.44292791776253493","0.4859209972688651"
"82","0.684019843619293","0.6439467546336242","0.7263771636157703","0.19885011012990003","0.1942518941109896","0.20333200267052795","0.26466319676073397","0.26303858512666667","0.26851278073673085","0.3977061645434702","0.3826884873756239","0.41996675033837894","0.4400528666951475","0.4166494637799286","0.46313271679131895"
"83","0.6795965075692572","0.6427776811147218","0.7116569415007963","0.1981771760430176","0.19387422844168267","0.2025356552030927","0.2649566567622237","0.26350234326057026","0.2689594382243112","0.3970790430559189","0.38264345503321306","0.41305285022487265","0.41805379475982657","0.39136979772812946","0.4401557890818705"
"84","0.6737442490109343","0.6448443190945247","0.6947651552883051","0.1975381646850391","0.19353760910636242","0.2017414644684129","0.2653039727721117","0.2640071532236527","0.269437254723181","0.3972167581793591","0.38655542569363766","0.41280009762064956","0.3978803425232146","0.3676104624537803","0.4194863607345538"
"85","0.666410438398107","0.6456382958000307","0.6917057545125317","0.1969339116508378","0.1932305953155465","0.2009474508175274","0.26570261462061817","0.26408959648318453","0.2699373749847331","0.3984340950227446","0.3870657806266304","0.41637340860174593","0.37750383852186753","0.34430781707036584","0.3992607003863509"
"86","0.6610463256402813","0.6456859087040371","0.6904584559239314","0.19636441650565306","0.1929433562633506","0.2001582682477217","0.2661563320877466","0.26425679172045785","0.2704564906464433","0.39999595865503323","0.3888318848927481","0.41557642507928466","0.35977782446078105","0.32328039941137077","0.38131795626533493"
"87","0.6589496864626121","0.6427014205080135","0.6884210196052831","0.19582977318925088","0.19266871175819586","0.1993848903440328","0.2666756126318277","0.26452926743086513","0.270994050400431","0.4009037317321965","0.39183799924293433","0.41691048281212606","0.3418620680256147","0.3040517047544077","0.3653994029648656"
"88","0.6560467702735486","0.635240191819401","0.6854519955907308","0.19533080289198884","0.19240521914191352","0.1986384639792629","0.2672686976314144","0.26493086869632076","0.2715479266095864","0.403121166467288","0.39243775729343666","0.4199090318652951","0.3254332658224841","0.285009430695533","0.3491476872413702"
"89","0.6516167192379883","0.6232575325883543","0.6827120342309884","0.19486952535861723","0.1921562100211667","0.1979285885283561","0.26793791290526486","0.2654700427816256","0.27212034646320277","0.40438637325065213","0.3949175450665707","0.42021601047410934","0.3103918399653846","0.2700039966318397","0.33533127765769327"
"90","0.6480564463788798","0.619212339578767","0.677968269896565","0.19444831043164368","0.19192435905049893","0.1972645445977314","0.2686839024995088","0.2661440498056111","0.27271632615028596","0.4057890256701368","0.39631403184070335","0.42256192706126644","0.2961420579171552","0.25438858188556984","0.3219669533164115"
"91","0.6433462113872943","0.6156799934476244","0.668484901184833","0.19406854747053898","0.19170909932630767","0.19665361680537294","0.26950673331695596","0.2669492367390976","0.2733484755935265","0.40757427239572513","0.39680497247655766","0.42459132602556254","0.2833589666118509","0.2409214711705449","0.3095230666816335"
"92","0.6353727264971726","0.6113323194720562","0.654022299889043","0.19373016362961681","0.19150750728705446","0.19610088238685738","0.27041133807357587","0.2678796728953738","0.274039984332572","0.4080283074004569","0.3970781207231874","0.42529715023521597","0.27106228876925464","0.22802518907917557","0.2973574556111872"
"93","0.623829195973735","0.6073875251991822","0.6403602991834106","0.1934317781299629","0.19131646475469022","0.1956102247181831","0.27139990374342104","0.26891987998424","0.27481114595758044","0.4088036929128084","0.3949363993333079","0.4275832491303018","0.26020815425078814","0.21727249121290257","0.286247531763613"
"94","0.6116799466790359","0.5977532293631523","0.6384948225448263","0.19317080033301964","0.19113514494519973","0.19518414207725865","0.27247009108636655","0.27005029737968245","0.2756697497607264","0.4082264271051443","0.39116014955368966","0.4286578758686389","0.25092120582606686","0.2074133660652036","0.2769010604181074"
"95","0.6014695639636035","0.5786993898038479","0.6356104877463832","0.19294452147970537","0.190965659781485","0.1948236677633804","0.27361969582910894","0.2712710799048286","0.27661463119162605","0.4070076551011524","0.38795436337237565","0.4295043394512651","0.2421007869858014","0.1998532758785565","0.2678700770459302"
"96","0.5943391408865157","0.5722032851402985","0.6293721210363286","0.19275062340158952","0.190812410701154","0.1945282338575094","0.27484857752190955","0.2725889915394085","0.2776475858224611","0.4065088369142247","0.38703241262123284","0.43135120386054726","0.23458725176752626","0.19249181269449567","0.25980574620076113"
