"Step","opt.learning_rate: 0.01 - train/loss","opt.learning_rate: 0.01 - train/loss__MIN","opt.learning_rate: 0.01 - train/loss__MAX","opt.learning_rate: 0.005 - train/loss","opt.learning_rate: 0.005 - train/loss__MIN","opt.learning_rate: 0.005 - train/loss__MAX","opt.learning_rate: 0.003 - train/loss","opt.learning_rate: 0.003 - train/loss__MIN","opt.learning_rate: 0.003 - train/loss__MAX","opt.learning_rate: 0.001 - train/loss","opt.learning_rate: 0.001 - train/loss__MIN","opt.learning_rate: 0.001 - train/loss__MAX"
"2222","1.941947260775123e-8","1.5243191597846817e-8","2.2690569423389206e-8","4.670438897846907e-8","4.416763133008317e-8","4.996126889977859e-8","8.388443433204884e-8","8.131799233979109e-8","8.800687822940745e-8","3.0962742130213884e-7","2.959663447654748e-7","3.208340615401539e-7"
"2223","1.9413986862559796e-8","1.523405757097862e-8","2.2688585232799596e-8","4.6700158407020353e-8","4.416300214415969e-8","4.995915858785338e-8","8.387894609995782e-8","8.131183193427205e-8","8.800359552196824e-8","3.0961493848735697e-7","2.959557718895667e-7","3.208191969861218e-7"
"2224","1.9408496498840576e-8","1.522493775496514e-8","2.2686595713139468e-8","4.669594275696909e-8","4.415838361637725e-8","4.9957073144923925e-8","8.387344934135399e-8","8.130567152875301e-8","8.800035544709317e-8","3.0960165418036924e-7","2.959440053018625e-7","3.208002965493506e-7"
"2225","1.940300577984999e-8","1.5215826820735856e-8","2.2684615075263537e-8","4.669170436955028e-8","4.415374021959906e-8","4.9954937964002966e-8","8.386799663639976e-8","8.12995395449434e-8","8.799719353191904e-8","3.0958585170992594e-7","2.959289702175738e-7","3.2078079925668135e-7"
"2226","1.9397509731788885e-8","1.5206730097361287e-8","2.268262377924657e-8","4.668748232461439e-8","4.4149132349957654e-8","4.995282409936408e-8","8.386251550973612e-8","8.129340756113379e-8","8.799398898418076e-8","3.0956587124819637e-7","2.9590947292490455e-7","3.20764200978374e-7"
"2227","1.939201190737094e-8","1.5197651137555113e-8","2.26806324832296e-8","4.6683255305879354e-8","4.4144506716747856e-8","4.995072444557991e-8","8.38570471728417e-8","8.128724715561475e-8","8.799084127986134e-8","3.0954211069911255e-7","2.9588667871394136e-7","3.2074882483357214e-7"
"2228","1.938651728039531e-8","1.5188577506819456e-8","2.267865362171051e-8","4.6679029708229794e-8","4.41398739781107e-8","4.994862123908206e-8","8.38515830992037e-8","8.128110096095043e-8","8.798774331353343e-8","3.0951952112445724e-7","2.958642539852008e-7","3.2073114653030643e-7"
"2229","1.9381008442564963e-8","1.5179518086938515e-8","2.2676651667552505e-8","4.667479203135372e-8","4.41352483449009e-8","4.99464860581611e-8","8.384612613099307e-8","8.127491923914931e-8","8.798470929605173e-8","3.095022123034141e-7","2.958457514523616e-7","3.207118481896032e-7"
"2230","1.9375500670548716e-8","1.5170462219771252e-8","2.2674662147892377e-8","4.667055080176396e-8","4.4130619158977424e-8","4.994437219352221e-8","8.384065353084225e-8","8.126874462277556e-8","8.798166817314268e-8","3.094893656907516e-7","2.9583171112790296e-7","3.206931751265074e-7"
"2231","1.9369992543261106e-8","1.5161427668886063e-8","2.2672676180945928e-8","4.6666325914657136e-8","4.412598642034027e-8","4.9942261881597005e-8","8.383520651022991e-8","8.12625700064018e-8","8.797864126108834e-8","3.0947668392400376e-7","2.958211666737043e-7","3.206763494745246e-7"
"2232","1.936447802108887e-8","1.515239844707139e-8","2.267068843764264e-8","4.666209036940927e-8","4.412136789255783e-8","4.99401515696718e-8","8.382974101550644e-8","8.12564024954554e-8","8.797560013817929e-8","3.0946042670620957e-7","2.9581124749711307e-7","3.2065955224425124e-7"
"2233","1.9358963498916636e-8","1.5143392317895632e-8","2.2668690036198313e-8","4.6657842744934894e-8","4.411673515392067e-8","4.9938030599605554e-8","8.382426130992826e-8","8.1250234984509e-8","8.797247375014194e-8","3.0944099194130104e-7","2.9579990723505034e-7","3.2064116339824977e-7"
"2234","1.9353443292402517e-8","1.5134386188719873e-8","2.2666698740181346e-8","4.6653613594571655e-8","4.411212017885191e-8","4.993590607682563e-8","8.381874749829876e-8","8.124406036813525e-8","8.796923367526688e-8","3.094219437116408e-7","2.957855826934974e-7","3.2062214927464083e-7"
"2235","1.9347916691003776e-8","1.512539071768515e-8","2.266469856238018e-8","4.6649370233353694e-8","4.410749809835579e-8","4.9933792212186745e-8","8.381318394867776e-8","8.123787154090678e-8","8.796576622671637e-8","3.094056012287183e-7","2.9576824545074487e-7","3.2060384569376765e-7"
"2236","1.9342394708132814e-8","1.511641833928934e-8","2.2662705490006374e-8","4.664512118779385e-8","4.4102865359718635e-8","4.993163571498371e-8","8.380759055626186e-8","8.123169692453303e-8","8.796207140449042e-8","3.0939087878323337e-7","2.9575008397841884e-7","3.2058645160759625e-7"
"2237","1.9336863843477658e-8","1.510743707910933e-8","2.2660714193989406e-8","4.664088422146051e-8","4.409825038464987e-8","4.992953961391322e-8","8.380195595236728e-8","8.122551520273191e-8","8.795832684427296e-8","3.093750024163455e-7","2.9573214987976826e-7","3.2056905752142484e-7"
"2238","1.9331330491922926e-8","1.5098491346066112e-8","2.265871756890192e-8","4.663663517590067e-8","4.4093628304153754e-8","4.992740798570594e-8","8.379629292676328e-8","8.121932637550344e-8","8.795436912123478e-8","3.0935723316360964e-7","2.9571643267445324e-7","3.205511518444837e-7"
"2239","1.9325796785096828e-8","1.5089545613022892e-8","2.265672982559863e-8","4.663239252522544e-8","4.408900977637131e-8","4.9925287015639697e-8","8.379065548069775e-8","8.121313044284761e-8","8.795057482302582e-8","3.0933889547668516e-7","2.957024491934135e-7","3.2053281984190107e-7"
"2240","1.932025917028568e-8","1.5080614090834388e-8","2.265472254237011e-8","4.6628143479665594e-8","4.408440190672991e-8","4.9923155387432416e-8","8.378503366657241e-8","8.120691319390971e-8","8.794688000079987e-8","3.0932209256206987e-7","2.9568968784587923e-7","3.205151983820542e-7"
"2241","1.931471587113265e-8","1.50716878977164e-8","2.2652725917282623e-8","4.6623897276276695e-8","4.407977627352011e-8","4.992103441736617e-8","8.377947438020784e-8","8.120075278839067e-8","8.794338413053993e-8","3.0930718821764456e-7","2.95676926498345e-7","3.204991116945166e-7"
"2242","1.9309170440351408e-8","1.506277236273945e-8","2.2650729292195138e-8","4.661964965180232e-8","4.407515774573767e-8","4.9918924105440965e-8","8.377391367275777e-8","8.11945639611622e-8","8.794005879053657e-8","3.092929318881943e-7","2.9566334092123725e-7","3.204846166227071e-7"
"2243","1.9303620746313755e-8","1.5053871038617217e-8","2.264873266710765e-8","4.661539989569974e-8","4.407054277066891e-8","4.991678537180633e-8","8.376838138701714e-8","8.118833250136959e-8","8.793688976993508e-8","3.09278226495735e-7","2.9564856163233344e-7","3.2047307740867836e-7"
"2244","1.9298068920647893e-8","1.5044983925349698e-8","2.2646730712949648e-8","4.6611140191998855e-8","4.406592424288647e-8","4.991465019088537e-8","8.376288604949877e-8","8.11821294632864e-8","8.793382733074395e-8","3.092634415224893e-7","2.9563250336650526e-7","3.204666825240565e-7"
"2245","1.92925174502534e-8","1.5036109246580054e-8","2.264473764057584e-8","4.660689185698175e-8","4.406130216239035e-8","4.9912529220819124e-8","8.375737792221116e-8","8.117593353063057e-8","8.793070804813397e-8","3.092507427027158e-7","2.9561593350990734e-7","3.2046904152593925e-7"
"2246","1.9286961006059756e-8","1.5027243449594607e-8","2.2642735686417836e-8","4.660264139033643e-8","4.405669784546262e-8","4.9910390487184486e-8","8.3751847057556e-8","8.11697447034021e-8","8.792753902753248e-8","3.092417557581939e-7","2.955989941710868e-7","3.2048174603005464e-7"
"2247","1.9281399943338327e-8","1.5018390087107036e-8","2.2640730179546154e-8","4.659838594989196e-8","4.405208997582122e-8","4.990824820083617e-8","8.374630340313161e-8","8.116350613818213e-8","8.792431316351212e-8","3.0923566782803393e-7","2.9558259484474547e-7","3.2049402420852857e-7"
"2248","1.9275834617360486e-8","1.5009540277333144e-8","2.263872467267447e-8","4.659413548324664e-8","4.4047478553466135e-8","4.990613433619728e-8","8.374074127459607e-8","8.115731731095366e-8","8.792100203436348e-8","3.092274596383504e-7","2.955667071091739e-7","3.2047913123278704e-7"
"2249","1.9270269646654015e-8","1.5000706454770807e-8","2.2636722718516467e-8","4.6589877911173974e-8","4.404287778925209e-8","4.9903995602562645e-8","8.373513935566734e-8","8.115107164030633e-8","8.791753458581297e-8","3.0921348752599443e-7","2.955512172775343e-7","3.204214351626433e-7"
"2250","1.9264698636334286e-8","1.4991876184922148e-8","2.2634717211644784e-8","4.6585613944216674e-8","4.403825570875597e-8","4.9901831999932256e-8","8.37295530686788e-8","8.11448757076505e-8","8.791412398068132e-8","3.0919828759579103e-7","2.955363527235022e-7","3.203579410637758e-7"
"2251","1.9259127981285927e-8","1.4983060125928205e-8","2.263271525748678e-8","4.6581355661601265e-8","4.40336584972556e-8","4.989972168800705e-8","8.372393693889535e-8","8.113862293157581e-8","8.791067784841289e-8","3.091850317105127e-7","2.955212892175041e-7","3.203376479632425e-7"
"2252","1.9253557326237568e-8","1.4974258277788977e-8","2.2630716856042454e-8","4.657709098410123e-8","4.402904352218684e-8","4.989758295437241e-8","8.371835207299227e-8","8.113241278806527e-8","8.790726013785388e-8","3.0916974651518104e-7","2.9550628255492484e-7","3.2035470098890073e-7"
"2253","1.9247976013048172e-8","1.4965461758720267e-8","2.2628700691029735e-8","4.65728362541995e-8","4.402445696882751e-8","4.989544422073777e-8","8.371276152274732e-8","8.112617422284529e-8","8.790392769242317e-8","3.091477196903725e-7","2.9549116220550786e-7","3.20361323247198e-7"
"2254","1.924240073947203e-8","1.495668477957679e-8","2.2626695184158052e-8","4.6568573708327674e-8","4.40198668627545e-8","4.9893309039816813e-8","8.370719513095537e-8","8.111994276305268e-8","8.790063077412924e-8","3.0912150350559386e-7","2.954758713258343e-7","3.2032994567998685e-7"
"2255","1.9236818360468533e-8","1.4947909576790153e-8","2.2624680795502172e-8","4.6564307609742174e-8","4.401524478225838e-8","4.989118096432321e-8","8.37016102650523e-8","8.11137041978327e-8","8.789738359382682e-8","3.0910119903637677e-7","2.954602393856476e-7","3.202863183560112e-7"
"2256","1.9231232073479986e-8","1.493914680850139e-8","2.2622678841344168e-8","4.6560045063870346e-8","4.4010661781612725e-8","4.988902801983386e-8","8.369604387326035e-8","8.11074869488948e-8","8.789410799181496e-8","3.090921325110685e-7","2.9544477797571744e-7","3.202697769211227e-7"
"2257","1.9225648628662384e-8","1.4930398251067345e-8","2.2620673334472485e-8","4.655578464962673e-8","4.4006075228253394e-8","4.988688573348554e-8","8.369047890255388e-8","8.110121285653804e-8","8.789090344407668e-8","3.090833502028545e-7","2.954287481315987e-7","3.202757739018125e-7"
"2258","1.9220061275859734e-8","1.4921663904488014e-8","2.2618655393102927e-8","4.6551513577242074e-8","4.400146025318463e-8","4.9884746999850904e-8","8.368489119447986e-8","8.109498139674542e-8","8.788763494749219e-8","3.090647169301519e-7","2.954127467091894e-7","3.20270260090183e-7"
"2259","1.9214469659800672e-8","1.4912931334265522e-8","2.2616641004447047e-8","4.6547252452455726e-8","4.399688080525266e-8","4.9882615371643624e-8","8.367930348640584e-8","8.108874993695281e-8","8.788434513462562e-8","3.0904121217645297e-7","2.953966884433612e-7","3.202420089110092e-7"
"2260","1.9208873425213824e-8","1.4904212974897746e-8","2.2614626615791167e-8","4.6542985643327486e-8","4.399229069917965e-8","4.988046242715427e-8","8.367369446204975e-8","8.108246873916869e-8","8.788103400547698e-8","3.090248242187954e-7","2.9538048806898587e-7","3.202140703706391e-7"
"2261","1.9203281631519076e-8","1.4895513267276783e-8","2.2612617556205805e-8","4.653871883419925e-8","4.398769348767928e-8","4.9878320140805954e-8","8.366810533289026e-8","8.107623017394872e-8","8.787770866547362e-8","3.0901658760740246e-7","2.9536420242948225e-7","3.202045206762705e-7"
"2262","1.9197686995653385e-8","1.4886806454228463e-8","2.2610610272977283e-8","4.6534449893442795e-8","4.3983117592460985e-8","4.987617785445764e-8","8.366249772961965e-8","8.106998450330138e-8","8.787438332547026e-8","3.090053439791518e-7","2.9534814416365407e-7","3.202025027349009e-7"
"2263","1.9192089339981068e-8","1.4878132503781671e-8","2.2608587002537206e-8","4.6530179531600877e-8","4.397852038096062e-8","4.9874039120823e-8","8.365688586309261e-8","8.106375304350877e-8","8.787101535290276e-8","3.089856704718841e-7","2.9533197221098817e-7","3.20187979241382e-7"
"2264","1.9186491684308748e-8","1.4869446118837004e-8","2.2606576166595005e-8","4.652591130138717e-8","4.397395514388336e-8","4.9871889729047325e-8","8.365125694353993e-8","8.105744342401522e-8","8.786764738033526e-8","3.089658605404111e-7","2.953158286800317e-7","3.2016279760682664e-7"
"2265","1.918089171937254e-8","1.4860789043780187e-8","2.2604567107009643e-8","4.65216359657461e-8","4.3969372143237706e-8","4.9869729679130614e-8","8.3645639392671e-8","8.105121906964996e-8","8.786430072404983e-8","3.0895375289219375e-7","2.952997419924941e-7","3.201429592536442e-7"
"2266","1.9175286070094445e-8","1.485213019236653e-8","2.2602538507499048e-8","4.6517358498476825e-8","4.396476782630998e-8","4.986760160363701e-8","8.364000336769095e-8","8.10449449772932e-8","8.78609540677644e-8","3.089453684879118e-7","2.952837689917942e-7","3.2013448958423396e-7"
"2267","1.91696809537234e-8","1.4843486439986009e-8","2.2600524118843168e-8","4.6513083162835756e-8","4.39602061419464e-8","4.98654415537203e-8","8.363439576442034e-8","8.103865667408172e-8","8.785762162233368e-8","3.0893231155459945e-7","2.9526790967793204e-7","3.20126503083884e-7"
"2268","1.9164078324251932e-8","1.4834856898460203e-8","2.259850795383045e-8","4.6508799300681855e-8","4.395561248315971e-8","4.986328505651727e-8","8.362877537138048e-8","8.103241100343439e-8","8.785430338775768e-8","3.089149117840861e-7","2.952520787857793e-7","3.201092795279692e-7"
"2269","1.9158466635360583e-8","1.4826230021469655e-8","2.259648645974721e-8","4.6504524675583525e-8","4.39510223770867e-8","4.986114632288263e-8","8.36231407674859e-8","8.102612270022291e-8","8.785095673147225e-8","3.088996948008571e-7","2.952365605324303e-7","3.2008688322093803e-7"
"2270","1.915285796627586e-8","1.4817620019869082e-8","2.2594464965663974e-8","4.650023868180142e-8","4.3946453587295764e-8","4.9858972062111206e-8","8.36175118479332e-8","8.101982018615672e-8","8.784764560232361e-8","3.0888784294802465e-7","2.95220957013953e-7","3.200692617610912e-7"
"2271","1.9147245922113142e-8","1.4809023340944805e-8","2.2592439918867058e-8","4.649595695127573e-8","4.3941859928509075e-8","4.985682267033553e-8","8.361187155969674e-8","8.101355319922732e-8","8.784429894603818e-8","3.088734899847623e-7","2.952057229776983e-7","3.200581488727039e-7"
"2272","1.914163316740769e-8","1.4800433767447885e-8","2.259041664842698e-8","4.649167379966457e-8","4.393729113871814e-8","4.98546661731325e-8","8.360624690340046e-8","8.100727910687056e-8","8.784098071146218e-8","3.088533844675112e-7","2.9519071631511906e-7","3.2004672334551287e-7"
"2273","1.913602041270224e-8","1.479185662844884e-8","2.2588393377986904e-8","4.648739349022435e-8","4.3932733007068236e-8","4.985252743949786e-8","8.36005909832238e-8","8.100097659280436e-8","8.783760563346732e-8","3.088323239808233e-7","2.9517613597818126e-7","3.200300113803678e-7"
"2274","1.913040570400426e-8","1.4783294588482931e-8","2.2586373660260506e-8","4.648310962807045e-8","4.392816066456362e-8","4.985037449500851e-8","8.359494501064546e-8","8.099468828959289e-8","8.783423766089982e-8","3.0881640213920034e-7","2.9516172617150005e-7","3.200100024969288e-7"
"2275","1.9124781935886403e-8","1.4774724554911245e-8","2.258434506074991e-8","4.6478821502660137e-8","4.3923584769345325e-8","4.984821089237812e-8","8.358927345852863e-8","8.098837867009934e-8","8.783086968833231e-8","3.0880518124831725e-7","2.9514760058191314e-7","3.199918978680216e-7"
"2276","1.911916331920338e-8","1.4766192713011606e-8","2.2582318237596155e-8","4.6474530535078885e-8","4.3918994663272315e-8","4.984604728974773e-8","8.35836360124631e-8","8.098211168316993e-8","8.782750882119217e-8","3.08793369185878e-7","2.951335318357451e-7","3.199775733264687e-7"
"2277","1.9113543636706254e-8","1.4757660871111966e-8","2.258029319079924e-8","4.6470241699125833e-8","4.3914429426195056e-8","4.984390855611309e-8","8.357798009228645e-8","8.097577364196695e-8","8.782417637576145e-8","3.0877744734425504e-7","2.951193209810299e-7","3.1996395932765154e-7"
"2278","1.9107915427696297e-8","1.4749132581926006e-8","2.2578262814931804e-8","4.6465942915574485e-8","4.390986063640412e-8","4.9841734295341666e-8","8.357231564559698e-8","8.096949244418283e-8","8.782080129776659e-8","3.0875845027367175e-7","2.9510451327041665e-7","3.199477305315668e-7"
"2279","1.910228935031455e-8","1.474061850359476e-8","2.2576239544491727e-8","4.6461656211249645e-8","4.390529184661318e-8","4.983958490356599e-8","8.356665688324938e-8","8.096317571926193e-8","8.781741200891702e-8","3.0874019785187556e-7","2.950887676433922e-7","3.199289437816333e-7"
"2280","1.909666060839754e-8","1.4732121300653489e-8","2.2574205615910614e-8","4.645735032227094e-8","4.390070884596753e-8","4.9837410642794566e-8","8.356097396244877e-8","8.095686609976838e-8","8.781403693092216e-8","3.087243783284066e-7","2.950718567262811e-7","3.199101854534092e-7"
"2281","1.9091032044116218e-8","1.4723635644031674e-8","2.257217879275686e-8","4.6453061486317894e-8","4.3896161372458664e-8","4.983526835644625e-8","8.35553038314174e-8","8.095057069112954e-8","8.78106618529273e-8","3.0870990030962275e-7","2.950539794710494e-7","3.198934166448453e-7"
"2282","1.908539477568638e-8","1.4715156204658797e-8","2.2570146640532585e-8","4.644876341330928e-8","4.389160679352244e-8","4.983310830652954e-8","8.354963654255698e-8","8.094423975535392e-8","8.780731519664187e-8","3.0869463216731676e-7","2.950358748421422e-7","3.1987798365662456e-7"
"2283","1.90797591059777e-8","1.4706690087962215e-8","2.2568109159237792e-8","4.644446320867246e-8","4.388702734559047e-8","4.983095180932651e-8","8.354395077958543e-8","8.093792303043301e-8","8.780395432950172e-8","3.0867749387653023e-7","2.950180828520388e-7","3.198622096078907e-7"
"2284","1.9074116863748712e-8","1.469823551758509e-8","2.2566078783370358e-8","4.6440158740779224e-8","4.388245500308585e-8","4.982878110126876e-8","8.353827638529764e-8","8.093159209465739e-8","8.780059346236158e-8","3.086592812451272e-7","2.950010014046711e-7","3.19844730256591e-7"
"2285","1.9068475864969513e-8","1.4689783611743223e-8","2.2564050183859763e-8","4.643584574637316e-8","4.387788976600859e-8","4.982662105135205e-8","8.35325849379842e-8","8.092527536973648e-8","8.779719706808464e-8","3.0864138693686983e-7","2.9498514209080895e-7","3.198261424586235e-7"
"2286","1.906282793839864e-8","1.468135213400501e-8","2.2562007373494453e-8","4.643154554173634e-8","4.3873320976217656e-8","4.9824468106862696e-8","8.352690912261096e-8","8.091894443396086e-8","8.779385041179921e-8","3.0862479434290434e-7","2.9497010700652027e-7","3.198076399257843e-7"
"2287","1.905718232109166e-8","1.4672933978943092e-8","2.255997344491334e-8","4.642722828407386e-8","4.386875218642672e-8","4.982229739880495e-8","8.352122193855394e-8","8.09126206036126e-8","8.779048954465907e-8","3.0860915671837575e-7","2.949556687781296e-7","3.197898479356809e-7"
"2288","1.9051527644364796e-8","1.4664516712059594e-8","2.2557935963618547e-8","4.6422913868582326e-8","4.38641798439221e-8","4.982013379617456e-8","8.35155248068986e-8","8.090628256240961e-8","8.778710025580949e-8","3.0859364983371054e-7","2.9494168529708986e-7","3.197730507054075e-7"
"2289","1.9045872079459515e-8","1.465611987327975e-8","2.2555893153253237e-8","4.641860940068909e-8","4.38596217122722e-8","4.981797019354417e-8","8.350982625415781e-8","8.089995162663399e-8","8.778373228324199e-8","3.0857739261591635e-7","2.9492755970750295e-7","3.197562250534247e-7"
"2290","1.904021562637581e-8","1.4647731028105682e-8","2.2553853895601605e-8","4.64142978273685e-8","4.38550635806223e-8","4.981580659091378e-8","8.350412912250249e-8","8.08935993745763e-8","8.778038562695656e-8","3.085602088503947e-7","2.949132920093689e-7","3.197388309672533e-7"
"2291","1.9034549048058125e-8","1.463935195289423e-8","2.2551811085236295e-8","4.640998056970602e-8","4.385050900168608e-8","4.981364654099707e-8","8.349843483301811e-8","8.088730396593746e-8","8.777698212725227e-8","3.0854280339553954e-7","2.948987400941405e-7","3.1972075476005557e-7"
"2292","1.9028884956640014e-8","1.4630983535823816e-8","2.2549775380298342e-8","4.640565265390251e-8","4.3845922448326746e-8","4.9811472280225644e-8","8.349273343810637e-8","8.08809801355892e-8","8.777361415468476e-8","3.0852550594318016e-7","2.9488401764865557e-7","3.1970242275747296e-7"
"2293","1.902321038471655e-8","1.4622631994143376e-8","2.2547725464505675e-8","4.640133397515456e-8","4.38413714221042e-8","4.980928736131318e-8","8.348701783233991e-8","8.087462077810414e-8","8.777025328754462e-8","3.08508549551334e-7","2.948688120341103e-7","3.1968409075489035e-7"
"2294","1.901753883259971e-8","1.4614290222425552e-8","2.2545686206854043e-8","4.639700748043651e-8","4.3836799079599587e-8","4.980713086411015e-8","8.34813050687444e-8","8.086824720976438e-8","8.776689952583183e-8","3.084917182150093e-7","2.948531232505047e-7","3.196661850779492e-7"
"2295","1.9011856089434787e-8","1.4605951115242988e-8","2.2543632738347696e-8","4.6392676722462055e-8","4.383223028980865e-8","4.9804949497911366e-8","8.347558377863606e-8","8.086189495770668e-8","8.776351734240961e-8","3.0847475613882124e-7","2.948369512978388e-7","3.1964867730494007e-7"
"2296","1.9006173879176912e-8","1.4597628883450398e-8","2.2541591704339226e-8","4.638834667503034e-8","4.3827679263586106e-8","4.980277878985362e-8","8.346988522589527e-8","8.085557112735842e-8","8.776014226441475e-8","3.084575780576415e-7","2.948206656583352e-7","3.196314253273158e-7"
"2297","1.9000489714926517e-8","1.4589318197977263e-8","2.2539545341260236e-8","4.63840223119405e-8","4.3823117579222526e-8","4.980061873993691e-8","8.346415967253051e-8","8.084919045359129e-8","8.775680271355668e-8","3.084400134412135e-7","2.948039252714807e-7","3.1961397439772554e-7"
"2298","1.8994795780713503e-8","1.4581020835180425e-8","2.2537497201824408e-8","4.637969155396604e-8","4.3818563000286304e-8","4.97984586900202e-8","8.345842985590935e-8","8.084281688525152e-8","8.775339210842503e-8","3.0842228397887085e-7","2.9478704277607903e-7","3.195965234681353e-7"
"2299","1.8989098649058177e-8","1.4572732354167783e-8","2.2535441956961222e-8","4.637534871676507e-8","4.381398710506801e-8","4.9796273771107735e-8","8.345270146037364e-8","8.08364362114844e-8","8.775000992500281e-8","3.084044863044255e-7","2.947702739675151e-7","3.19578674634613e-7"
"2300","1.898339583306097e-8","1.45644509785825e-8","2.2533392041168554e-8","4.6371010853363257e-8","4.3809411209849713e-8","4.979410306304999e-8","8.344697306483795e-8","8.08300839594267e-8","8.774664195243531e-8","3.083869103193138e-7","2.947537325326266e-7","3.1956099633134727e-7"
"2301","1.8977692839428074e-8","1.4556195360171387e-8","2.2531345678089565e-8","4.636666446344862e-8","4.3804845972772455e-8","4.9791921696851205e-8","8.344122335302017e-8","8.082371039108693e-8","8.774327397986781e-8","3.083696640260314e-7","2.947373900497041e-7","3.195436590885947e-7"
"2302","1.8971982385096452e-8","1.4547941518117113e-8","2.252928865686954e-8","4.6362322336790383e-8","4.380027718298152e-8","4.978974743607978e-8","8.343550064182637e-8","8.081735103360188e-8","8.773989179644559e-8","3.0835265079076636e-7","2.9472107598849107e-7","3.195268334366119e-7"
"2303","1.896626766750842e-8","1.4539696557847037e-8","2.2527236964720032e-8","4.63579731047048e-8","4.37957048404769e-8","4.978757317530835e-8","8.342975093000859e-8","8.081093483269797e-8","8.773654514016016e-8","3.083359899846982e-7","2.9470496087924403e-7","3.195113151832629e-7"
"2304","1.896054602212871e-8","1.4531461367539578e-8","2.2525183496213685e-8","4.6353634530760243e-8","4.379115381425436e-8","4.9785402467250606e-8","8.342401542904554e-8","8.080458258064027e-8","8.77331700621653e-8","3.0831966455480144e-7","2.9468861839632154e-7","3.1949767276273633e-7"
"2305","1.8954821889849426e-8","1.4523242164443673e-8","2.2523119369566302e-8","4.6349281035418246e-8","4.3786595682604457e-8","4.978322820647918e-8","8.341826998048419e-8","8.079821611772786e-8","8.77298020895978e-8","3.083041008267173e-7","2.946726738173311e-7","3.1948786727298284e-7"
"2306","1.894909136268552e-8","1.4515035395845644e-8","2.2521069453773634e-8","4.634492256627709e-8","4.3782005576531446e-8","4.978104328756672e-8","8.341252311083736e-8","8.079179281139659e-8","8.772642701160294e-8","3.08289645545301e-7","2.9465684292517835e-7","3.19483319799474e-7"
"2307","1.8943359769707513e-8","1.450684283810233e-8","2.251900710348309e-8","4.634056622876415e-8","4.377744033945419e-8","4.9778861921367934e-8","8.340678476770336e-8","8.078543345391154e-8","8.772310167159958e-8","3.082767136675102e-7","2.946406993942219e-7","3.1948590617503214e-7"
"2308","1.8937619294945308e-8","1.4498653833072694e-8","2.2516944753192547e-8","4.6336199233110163e-8","4.377287510237693e-8","4.977667700245547e-8","8.340102795045822e-8","8.077902435843498e-8","8.771971948817736e-8","3.0826419106233516e-7","2.9462458428497484e-7","3.194881799117866e-7"
"2309","1.893188201762541e-8","1.4490486144325132e-8","2.251489483739988e-8","4.63318386323408e-8","4.3768295654444955e-8","4.977451339982508e-8","8.339526260670028e-8","8.077262236838578e-8","8.771633019932779e-8","3.0824968462184187e-7","2.9460878181453154e-7","3.1947794809639163e-7"
"2310","1.892613177290059e-8","1.4482322896469668e-8","2.2512827158038817e-8","4.6327481584285127e-8","4.3763733970081375e-8","4.977233558633998e-8","8.338949584185684e-8","8.076626301090073e-8","8.7712976437615e-8","3.082305966017884e-7","2.945929509223788e-7","3.1944199463396217e-7"
"2311","1.892037406747704e-8","1.4474168530398401e-8","2.2510759478677755e-8","4.632310250940463e-8","4.375916518029044e-8","4.977013290385912e-8","8.338374328786813e-8","8.075984680999682e-8","8.770960135962014e-8","3.082103432916483e-7","2.945774042473204e-7","3.193978841409262e-7"
"2312","1.891462204639538e-8","1.446602837518185e-8","2.2508707786528248e-8","4.63187305399515e-8","4.375457507421743e-8","4.976794443223298e-8","8.337798078628111e-8","8.075345192537497e-8","8.770625470333471e-8","3.081939212279394e-7","2.9456262495841656e-7","3.193729298800463e-7"
"2313","1.8908858834265628e-8","1.4457905095355272e-8","2.2506634778096668e-8","4.631436283375478e-8","4.375000983714017e-8","4.976577372417523e-8","8.337220123166844e-8","8.07470286190437e-8","8.770287251991249e-8","3.0818125651421724e-7","2.9454858463395794e-7","3.1937113931235217e-7"
"2314","1.8903092779964935e-8","1.4449785368242374e-8","2.2504568875092446e-8","4.630998660104524e-8","4.374543749463555e-8","4.9763578147121734e-8","8.336642309814124e-8","8.074063373442186e-8","8.769949033649027e-8","3.0816772778052837e-7","2.94535908551552e-7","3.19370599299873e-7"
"2315","1.8897321751865093e-8","1.4441688733768387e-8","2.2502502972088223e-8","4.6305603262908333e-8","4.374085094127622e-8","4.976140388635031e-8","8.336064922787046e-8","8.073418200638116e-8","8.769612946935013e-8","3.0814981073490343e-7","2.9452510830196843e-7","3.193487145836116e-7"
"2316","1.8891543795973574e-8","1.4433580552974945e-8","2.250043529272716e-8","4.630121424042954e-8","4.3736275046057926e-8","4.975921541472417e-8","8.335486398891589e-8","8.072778001633196e-8","8.769273307507319e-8","3.08131069459705e-7","2.945161270417884e-7","3.1931597277434776e-7"
"2317","1.8885767616438898e-8","1.4425513228388809e-8","2.249836938972294e-8","4.629682948120717e-8","4.373169915083963e-8","4.975702339038435e-8","8.334908869755964e-8","8.072137802628276e-8","8.768939352421512e-8","3.0811615943093783e-7","2.945084531802422e-7","3.192955659869767e-7"
