"Step","Grouped runs - train/accuracy","Grouped runs - train/accuracy__MIN","Grouped runs - train/accuracy__MAX","Grouped runs - train/spec_accuracy","Grouped runs - train/spec_accuracy__MIN","Grouped runs - train/spec_accuracy__MAX"
"466","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14904724061489105","0.13965021073818207","0.1628817468881607"
"467","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14904724359512328","0.13965021073818207","0.16262072324752808"
"468","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.148890620470047","0.13965021073818207","0.16235968470573425"
"469","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1487340062856674","0.13938918709754944","0.161837637424469"
"470","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14862959384918212","0.13886712491512299","0.16209866106510162"
"471","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14857738614082336","0.13886712491512299","0.16209866106510162"
"472","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14868179857730865","0.13886712491512299","0.16235968470573425"
"473","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14862959384918212","0.13886712491512299","0.16235968470573425"
"474","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14852518141269683","0.13886712491512299","0.16235968470573425"
"475","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14847297668457032","0.13886712491512299","0.16209866106510162"
"476","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1484207719564438","0.13886712491512299","0.16209866106510162"
"477","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1483163595199585","0.13886712491512299","0.16209866106510162"
"478","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1482119470834732","0.13886712491512299","0.16209866106510162"
"479","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14810753762722015","0.13886712491512299","0.161837637424469"
"480","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14810753762722015","0.13886712491512299","0.161837637424469"
"481","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14810753762722015","0.13886712491512299","0.161837637424469"
"482","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14815974235534668","0.13886712491512299","0.16209866106510162"
"483","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14815973937511445","0.13886712491512299","0.16209866106510162"
"484","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14800312519073486","0.13886712491512299","0.161837637424469"
"485","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14784650802612304","0.13886712491512299","0.16157659888267517"
"486","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14779430329799653","0.13886712491512299","0.161837637424469"
"487","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1474810689687729","0.13860610127449036","0.16157659888267517"
"488","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14732445478439332","0.13834507763385773","0.1610545516014099"
"489","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1472722500562668","0.13834507763385773","0.16079352796077728"
"490","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14722004234790803","0.13834507763385773","0.16079352796077728"
"491","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14722004234790803","0.13834507763385773","0.16079352796077728"
"492","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14732445478439332","0.13834507763385773","0.16079352796077728"
"493","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14722004234790803","0.1380840390920639","0.16079352796077728"
"494","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14737665951251983","0.1380840390920639","0.1610545516014099"
"495","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1472722500562668","0.13834507763385773","0.16079352796077728"
"496","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14727224707603453","0.1380840390920639","0.1610545516014099"
"497","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14706342220306395","0.1380840390920639","0.16027146577835083"
"498","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14701121747493745","0.13782301545143127","0.16027146577835083"
"499","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14685460329055786","0.13782301545143127","0.1600104421377182"
"500","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14664578139781953","0.13730096817016602","0.1600104421377182"
"501","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14669798612594603","0.13730096817016602","0.16027146577835083"
"502","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1466979831457138","0.1370399296283722","0.16053248941898346"
"503","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14664577841758727","0.1370399296283722","0.16053248941898346"
"504","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14654136598110198","0.13677890598773956","0.16053248941898346"
"505","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14664577543735505","0.13677890598773956","0.16131557524204254"
"506","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1464369535446167","0.1362568438053131","0.1610545516014099"
"507","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14633254408836366","0.1362568438053131","0.16131557524204254"
"508","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14617592692375184","0.13599582016468048","0.16079352796077728"
"509","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14607151746749877","0.13599582016468048","0.16079352796077728"
"510","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14591489732265472","0.13573479652404785","0.16053248941898346"
"511","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14601930975914001","0.13573479652404785","0.16053248941898346"
"512","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14601930975914001","0.13573479652404785","0.16053248941898346"
"513","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14607151448726655","0.13573479652404785","0.16053248941898346"
"514","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14612371921539308","0.13599582016468048","0.16053248941898346"
"515","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14596710503101348","0.13599582016468048","0.16053248941898346"
"516","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14586268961429597","0.1362568438053131","0.16027146577835083"
"517","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14560166299343108","0.1362568438053131","0.1600104421377182"
"518","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14560166597366334","0.13599582016468048","0.1600104421377182"
"519","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14570607542991637","0.13599582016468048","0.16027146577835083"
"520","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14554945826530458","0.13599582016468048","0.16053248941898346"
"521","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14539284110069275","0.13573479652404785","0.16053248941898346"
"522","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14539284110069275","0.13599582016468048","0.16053248941898346"
"523","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1454450488090515","0.1362568438053131","0.16053248941898346"
"524","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14549725651741027","0.13651788234710693","0.16053248941898346"
"525","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1454450488090515","0.1362568438053131","0.16053248941898346"
"526","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1452884316444397","0.13599582016468048","0.16053248941898346"
"527","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14513181746006013","0.13599582016468048","0.16027146577835083"
"528","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1450796127319336","0.13599582016468048","0.16027146577835083"
"529","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14518402218818666","0.13599582016468048","0.16053248941898346"
"530","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14507960975170137","0.13573479652404785","0.16053248941898346"
"531","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1449229896068573","0.13547375798225403","0.16053248941898346"
"532","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14471416771411896","0.13547375798225403","0.16053248941898346"
"533","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1447141706943512","0.13547375798225403","0.16053248941898346"
"534","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14476637542247772","0.13547375798225403","0.16053248941898346"
"535","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1447141706943512","0.13547375798225403","0.16053248941898346"
"536","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14466196298599243","0.13547375798225403","0.16053248941898346"
"537","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1447141647338867","0.13547375798225403","0.16053248941898346"
"538","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14476637542247772","0.13573479652404785","0.16027146577835083"
"539","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14476637840270995","0.13573479652404785","0.1600104421377182"
"540","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14481858015060425","0.13599582016468048","0.16027146577835083"
"541","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1447141706943512","0.13599582016468048","0.16027146577835083"
"542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14466196596622466","0.13599582016468048","0.1600104421377182"
"543","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14460976123809816","0.13599582016468048","0.1600104421377182"
"544","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14434873163700104","0.13573479652404785","0.15948837995529175"
"545","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14424432218074798","0.13573479652404785","0.15922735631465912"
"546","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1442965269088745","0.13573479652404785","0.15948837995529175"
"547","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14424432218074798","0.13573479652404785","0.15922735631465912"
"548","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14424432218074798","0.13573479652404785","0.15948837995529175"
"549","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14434873163700104","0.13573479652404785","0.15948837995529175"
"550","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14440093338489532","0.13547375798225403","0.15974940359592438"
"551","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14434873163700104","0.13573479652404785","0.15922735631465912"
"552","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14429652392864228","0.13573479652404785","0.1589663177728653"
"553","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14413990676403046","0.13573479652404785","0.15870529413223267"
"554","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.144192111492157","0.13599582016468048","0.15870529413223267"
"555","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1440876990556717","0.13547375798225403","0.1589663177728653"
"556","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14403549432754517","0.13547375798225403","0.1581832319498062"
"557","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14382667243480682","0.13547375798225403","0.1581832319498062"
"558","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14387887716293335","0.13547375798225403","0.15792220830917358"
"559","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14382667243480682","0.1352127343416214","0.1581832319498062"
"560","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14387887716293335","0.1352127343416214","0.1581832319498062"
"561","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14387887716293335","0.1352127343416214","0.15844427049160004"
"562","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14387887716293335","0.1352127343416214","0.1581832319498062"
"563","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1439832866191864","0.13547375798225403","0.1581832319498062"
"564","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14398328959941864","0.13547375798225403","0.15870529413223267"
"565","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14387888014316558","0.13495171070098877","0.15870529413223267"
"566","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1439310848712921","0.13495171070098877","0.15870529413223267"
"567","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14398329257965087","0.13495171070098877","0.15922735631465912"
"568","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14382667243480682","0.13469067215919495","0.15922735631465912"
"569","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14367005825042725","0.13442964851856232","0.15922735631465912"
"570","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14356564581394196","0.13442964851856232","0.15922735631465912"
"571","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14346123337745667","0.13442964851856232","0.1589663177728653"
"572","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1435134381055832","0.13442964851856232","0.1589663177728653"
"573","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14346123039722442","0.13469067215919495","0.15870529413223267"
"574","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14346123337745667","0.13495171070098877","0.15870529413223267"
"575","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1433568239212036","0.13495171070098877","0.15870529413223267"
"576","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14330461919307708","0.13495171070098877","0.1589663177728653"
"577","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1430957943201065","0.13469067215919495","0.15844427049160004"
"578","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14304358661174774","0.13469067215919495","0.15870529413223267"
"579","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14288696944713591","0.13469067215919495","0.15870529413223267"
"580","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14293917417526245","0.13469067215919495","0.1589663177728653"
"581","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14288696944713591","0.13442964851856232","0.1589663177728653"
"582","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14278255701065062","0.13442964851856232","0.1589663177728653"
"583","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14273035228252412","0.13442964851856232","0.1589663177728653"
"584","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14278255701065062","0.13469067215919495","0.1589663177728653"
"585","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14273035228252412","0.13442964851856232","0.1589663177728653"
"586","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14262594282627106","0.13442964851856232","0.15870529413223267"
"587","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14262594282627106","0.13442964851856232","0.15870529413223267"
"588","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14257373213768004","0.13469067215919495","0.1581832319498062"
"589","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1425737351179123","0.13469067215919495","0.15792220830917358"
"590","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14257373809814453","0.13495171070098877","0.15766118466854095"
"591","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14262594282627106","0.1352127343416214","0.15766118466854095"
"592","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1426781475543976","0.13495171070098877","0.15792220830917358"
"593","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14252153038978577","0.13469067215919495","0.15766118466854095"
"594","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14252153038978577","0.13442964851856232","0.15792220830917358"
"595","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14257373809814453","0.13442964851856232","0.15844427049160004"
"596","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14262594282627106","0.13442964851856232","0.15844427049160004"
"597","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14246932566165924","0.13442964851856232","0.1581832319498062"
"598","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1423649162054062","0.1341686248779297","0.15766118466854095"
"599","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14215609133243562","0.1341686248779297","0.15740014612674713"
"600","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14215609133243562","0.1341686248779297","0.15766118466854095"
"601","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14215608835220336","0.13390758633613586","0.15792220830917358"
"602","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1421038806438446","0.13390758633613586","0.15792220830917358"
"603","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14199947118759154","0.13390758633613586","0.15766118466854095"
"604","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1418950617313385","0.13390758633613586","0.15766118466854095"
"605","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14184285402297975","0.13390758633613586","0.15740014612674713"
"606","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14179064631462096","0.13390758633613586","0.15740014612674713"
"607","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14179064929485322","0.13364656269550323","0.15792220830917358"
"608","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14184285402297975","0.13364656269550323","0.15792220830917358"
"609","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1418950617313385","0.13364656269550323","0.15844427049160004"
"610","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14194726645946504","0.13364656269550323","0.15922735631465912"
"611","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14184285700321198","0.1333855390548706","0.15922735631465912"
"612","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14179065227508544","0.1333855390548706","0.15922735631465912"
"613","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1417384475469589","0.1333855390548706","0.15922735631465912"
"614","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14179065227508544","0.1333855390548706","0.15948837995529175"
"615","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14158182740211486","0.13312450051307678","0.15922735631465912"
"616","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14158182740211486","0.13312450051307678","0.15922735631465912"
"617","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1415296256542206","0.13286347687244415","0.15922735631465912"
"618","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14132080078125","0.13286347687244415","0.15922735631465912"
"619","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14137300550937654","0.13286347687244415","0.15948837995529175"
"620","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14126859307289125","0.13286347687244415","0.15948837995529175"
"621","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14116418063640596","0.13286347687244415","0.15948837995529175"
"622","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14095536172389983","0.13260245323181152","0.15948837995529175"
"623","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14095535576343537","0.13286347687244415","0.15948837995529175"
"624","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1409553587436676","0.13260245323181152","0.15948837995529175"
"625","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1409553587436676","0.13260245323181152","0.15974940359592438"
"626","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14090315401554107","0.13260245323181152","0.15974940359592438"
"627","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14090315401554107","0.13208039104938507","0.1600104421377182"
"628","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1409553587436676","0.13208039104938507","0.1600104421377182"
"629","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14079874157905578","0.13181936740875244","0.1600104421377182"
"630","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14074653685092925","0.13155832886695862","0.1600104421377182"
"631","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1406943291425705","0.131297305226326","0.15948837995529175"
"632","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14074653685092925","0.131297305226326","0.15948837995529175"
"633","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1408509463071823","0.131297305226326","0.15974940359592438"
"634","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1408509463071823","0.13155832886695862","0.15974940359592438"
"635","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14079874157905578","0.13103628158569336","0.16027146577835083"
"636","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1406943291425705","0.13103628158569336","0.1600104421377182"
"637","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1406943291425705","0.13077524304389954","0.1600104421377182"
"638","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14064212441444396","0.13077524304389954","0.1600104421377182"
"639","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14064212441444396","0.13103628158569336","0.1600104421377182"
"640","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14074653685092925","0.13103628158569336","0.1600104421377182"
"641","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14058991968631745","0.13077524304389954","0.1600104421377182"
"642","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14058992266654968","0.13103628158569336","0.1600104421377182"
"643","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14064212441444396","0.13077524304389954","0.16027146577835083"
"644","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14064212441444396","0.13077524304389954","0.16027146577835083"
"645","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14048550724983216","0.1305142194032669","0.16027146577835083"
"646","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1405899167060852","0.1305142194032669","0.16053248941898346"
"647","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14053770899772644","0.1305142194032669","0.16053248941898346"
"648","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1404855042695999","0.13025319576263428","0.16053248941898346"
"649","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1405899167060852","0.1305142194032669","0.16053248941898346"
"650","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1405899167060852","0.1305142194032669","0.16053248941898346"
"651","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14038109481334687","0.13025319576263428","0.16053248941898346"
"652","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14032889008522034","0.13025319576263428","0.16053248941898346"
"653","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1403810977935791","0.12999215722084045","0.16079352796077728"
"654","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14032889008522034","0.12999215722084045","0.16027146577835083"
"655","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1401722699403763","0.12999215722084045","0.16027146577835083"
"656","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.14012006521224976","0.12999215722084045","0.16027146577835083"
"657","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1399112433195114","0.12973113358020782","0.16027146577835083"
"658","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13996344804763794","0.12999215722084045","0.16027146577835083"
"659","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13991124033927918","0.12999215722084045","0.16027146577835083"
"660","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13980683088302612","0.12999215722084045","0.15974940359592438"
"661","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13975462913513184","0.12999215722084045","0.1600104421377182"
"662","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13985903859138488","0.12973113358020782","0.1600104421377182"
"663","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13980683088302612","0.12973113358020782","0.15974940359592438"
"664","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13975462913513184","0.1294701099395752","0.15974940359592438"
"665","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13975462913513184","0.1294701099395752","0.15974940359592438"
"666","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1395980089902878","0.1294701099395752","0.15948837995529175"
"667","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13954580426216126","0.12920908629894257","0.15948837995529175"
"668","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13949359953403473","0.12920908629894257","0.15948837995529175"
"669","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1393369823694229","0.12894804775714874","0.15948837995529175"
"670","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13933697938919068","0.12894804775714874","0.15974940359592438"
"671","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13923256993293762","0.12842600047588348","0.15974940359592438"
"672","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13918036520481109","0.12842600047588348","0.15974940359592438"
"673","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13902375102043152","0.12842600047588348","0.15948837995529175"
"674","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13902375102043152","0.12842600047588348","0.15948837995529175"
"675","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13907595574855805","0.12842600047588348","0.1600104421377182"
"676","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13897154331207276","0.12842600047588348","0.15974940359592438"
"677","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13865830898284912","0.12816496193408966","0.15948837995529175"
"678","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13876271843910218","0.12816496193408966","0.15974940359592438"
"679","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13876271843910218","0.12816496193408966","0.1600104421377182"
"680","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13881492614746094","0.12816496193408966","0.1600104421377182"
"681","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13865830898284912","0.12790393829345703","0.1600104421377182"
"682","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13871051371097565","0.12790393829345703","0.15974940359592438"
"683","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13855389952659608","0.12790393829345703","0.15922735631465912"
"684","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13829286992549897","0.12712085247039795","0.1589663177728653"
"685","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13818845748901368","0.12712085247039795","0.1589663177728653"
"686","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13813625276088715","0.12712085247039795","0.15870529413223267"
"687","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13813625276088715","0.12712085247039795","0.15844427049160004"
"688","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13813625276088715","0.12712085247039795","0.15844427049160004"
"689","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13813625276088715","0.12712085247039795","0.15844427049160004"
"690","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1380840450525284","0.12685982882976532","0.1581832319498062"
"691","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13813625276088715","0.12685982882976532","0.1581832319498062"
"692","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1379274308681488","0.12685982882976532","0.15792220830917358"
"693","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13797963559627532","0.12685982882976532","0.15792220830917358"
"694","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13808404803276061","0.12685982882976532","0.1581832319498062"
"695","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13797963857650758","0.12685982882976532","0.15844427049160004"
"696","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1378752261400223","0.12685982882976532","0.15792220830917358"
"697","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13803184032440186","0.12685982882976532","0.15792220830917358"
"698","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1380840450525284","0.12685982882976532","0.1581832319498062"
"699","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13797963559627532","0.12685982882976532","0.1581832319498062"
"700","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13771860897541047","0.12633776664733887","0.15766118466854095"
"701","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1376664012670517","0.12633776664733887","0.15766118466854095"
"702","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1377186059951782","0.12633776664733887","0.15766118466854095"
"703","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.1376664012670517","0.12633776664733887","0.15766118466854095"
"704","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.13766639828681945","0.12633776664733887","0.15740014612674713"
