"Step","Grouped runs - train/spec_loss","Grouped runs - train/spec_loss__MIN","Grouped runs - train/spec_loss__MAX","Grouped runs - train/loss","Grouped runs - train/loss__MIN","Grouped runs - train/loss__MAX"
"1349","4.4540960050925005","4.22165915449657","4.715999525589047","4.487608691761125e-7","3.9644444882469543e-7","5.129714963914012e-7"
"1350","4.455958410616696","4.223678403216105","4.717878496472966","4.4721347762788356e-7","3.9529305695396033e-7","5.108165623823879e-7"
"1351","4.457822337412866","4.225699520821867","4.719758544614191","4.456818714970723e-7","3.9415382957486145e-7","5.086828309686098e-7"
"1352","4.459687708811731","4.227722419103703","4.721639474245676","4.4416590299078963e-7","3.930263972051762e-7","5.065709274276742e-7"
"1353","4.4615545352982995","4.229747018924855","4.723521464187139","4.426653447353601e-7","3.9191067457977624e-7","5.044799422648794e-7"
"1354","4.463422794862429","4.2317733430194275","4.725404340982784","4.411802024151257e-7","3.908070027591748e-7","5.024097617933876e-7"
"1355","4.465292491267476","4.2338015230817945","4.727288227219356","4.397101804443082e-7","3.897145290920889e-7","5.003602723263612e-7"
"1356","4.467163589380098","4.235831374617696","4.729172922835437","4.382552106108051e-7","3.8863373674757895e-7","4.983313601769623e-7"
"1357","4.469036049188256","4.237862901392032","4.731058504957888","4.368151678590948e-7","3.875641141348751e-7","4.96322684284678e-7"
"1358","4.4709098562014855","4.2398960090784295","4.732945043845641","4.3538994418668155e-7","3.8650594547107175e-7","4.943343583363458e-7"
"1359","4.47278501589045","4.241930851159728","4.734832289974422","4.3397934632594117e-7","3.8545906022591225e-7","4.923657570543583e-7"
"1360","4.474661503405379","4.243967276150958","4.736720505799723","4.325832037466171e-7","3.8442300365204574e-7","4.904168235952966e-7"
"1361","4.4765392646082525","4.246005273924353","4.738609399785099","4.3120142549923913e-7","3.833979747014382e-7","4.884875011157419e-7"
"1362","4.478418303681788","4.248044791975358","4.740499146272432","4.2983390358131146e-7","3.8238391653067083e-7","4.865775053985999e-7"
"1363","4.480298584935174","4.25008587626283","4.74238964556592","4.284803878817911e-7","3.8138031754897384e-7","4.846867227570328e-7"
"1364","4.482180141944541","4.252128560540996","4.7442808897453865","4.271410091405414e-7","3.803876040819887e-7","4.82815039504203e-7"
"1365","4.484062882093796","4.254172596079362","4.74617288009569","4.258154149283655e-7","3.794056055994588e-7","4.80962228266435e-7"
"1366","4.485946805205987","4.256218223282963","4.7480655358124135","4.2450350292710935e-7","3.784338673540333e-7","4.791276637661213e-7"
"1367","4.487831954750782","4.258265274324127","4.7499589916669205","4.232052162933542e-7","3.7747258829767816e-7","4.773119144374505e-7"
"1368","4.48971821134819","4.26031374480592","4.751853001869289","4.2192038449684335e-7","3.7652159790013684e-7","4.7551435500281514e-7"
"1369","4.491605604730939","4.262363602398652","4.753747597179736","4.206489222724485e-7","3.7558081089628104e-7","4.7373515599247185e-7"
"1370","4.493494125714704","4.264414870406409","4.755642905477567","4.1939061361517816e-7","3.746499714907259e-7","4.719736637071037e-7"
"1371","4.495383710971259","4.266467371207106","4.757538758944182","4.181454130502971e-7","3.737291081051808e-7","4.7023002025525784e-7"
"1372","4.497274382631759","4.268521320743232","4.759435252713853","4.169132580500445e-7","3.728185333784495e-7","4.6850382773300225e-7"
"1373","4.499166115022708","4.27057655827408","4.761332332568774","4.156939723998221e-7","3.7191762203292456e-7","4.667954272008501e-7"
"1374","4.501058875086665","4.272633081497576","4.763229917728271","4.144873742006894e-7","3.7102637406860595e-7","4.651042786463222e-7"
"1375","4.502952626502713","4.2746908427687025","4.76512798214406","4.132934748213302e-7","3.7014487475062197e-7","4.634300694306148e-7"
"1376","4.504847389482712","4.276749871586578","4.76702669750436","4.1211199572899206e-7","3.6927275459675e-7","4.6177288481885626e-7"
"1377","4.506743080341692","4.278810073751245","4.768925797741916","4.109430221888033e-7","3.6841043993263156e-7","4.6013266796762764e-7"
"1378","4.508639706073998","4.280871384314702","4.770825312210217","4.097862074559089e-7","3.6755724863724026e-7","4.585088788644498e-7"
"1379","4.510537299935183","4.282934019561686","4.7727252572314205","4.08641591320702e-7","3.667132659757044e-7","4.5690183014812646e-7"
"1380","4.512435784186917","4.284997712057928","4.774625716953815","4.075091453614732e-7","3.658789182736655e-7","4.5531098180617846e-7"
"1381","4.51433517946551","4.28706257660426","4.776526587005488","4.0638856830810254e-7","3.650534381449688e-7","4.5373650436886237e-7"
"1382","4.51623543406035","4.289128536418221","4.778427773872058","4.052798658449319e-7","3.6423699611987104e-7","4.521779430888273e-7"
"1383","4.518136505273729","4.291195536388492","4.780329363182077","4.041828447043372e-7","3.634295637766627e-7","4.5063538323120156e-7"
"1384","4.5200384111705505","4.293263587805726","4.782231249192944","4.030974650959251e-7","3.626311411153438e-7","4.4910837004863424e-7"
"1385","4.521941117238626","4.295332700940967","4.7841334945611065","4.0202363038588373e-7","3.6184138707540114e-7","4.475973014450574e-7"
"1386","4.523844631298252","4.297402802990553","4.7860361023839015","4.009611359379051e-7","3.6106047218709136e-7","4.461012395040598e-7"
"1387","4.525748910133723","4.2994739019914014","4.787938968084878","3.999099817519891e-7","3.602880553899013e-7","4.4462078108153946e-7"
"1388","4.527653915929074","4.301545972574869","4.789842023334564","3.9887006550998196e-7","3.595244493226346e-7","4.431555282735644e-7"
"1389","4.5295596543554515","4.303618982412635","4.791745377235658","3.978412905780715e-7","3.587691139728122e-7","4.417053673932969e-7"
"1390","4.5314660697893405","4.305692868246059","4.79364893001414","3.9682347505731743e-7","3.580223051358189e-7","4.402699005368049e-7"
"1391","4.5333731940290525","4.307767638437314","4.795552674888797","3.9581651662956573e-7","3.5728385228139814e-7","4.388493550777639e-7"
"1392","4.5352809923691275","4.309843381704131","4.797456749982603","3.948203698200814e-7","3.5655367014442163e-7","4.3744310573856637e-7"
"1393","4.537189395227924","4.311919818501116","4.799360840017875","3.938349721011036e-7","3.558315881946328e-7","4.360519483270764e-7"
"1394","4.53909845766461","4.313997199088735","4.801265098273778","3.928601415736921e-7","3.551176916971599e-7","4.3467477439662616e-7"
"1395","4.541008131209244","4.316075385895455","4.803169587198177","3.918958270787698e-7","3.544119238085841e-7","4.3331186816431e-7"
"1396","4.542918362726725","4.318154294787659","4.805074084688163","3.9094190356081527e-7","3.537139150466828e-7","4.31962973834743e-7"
"1397","4.544829162952292","4.32023409747088","4.80697866983652","3.899983198607515e-7","3.530239496285503e-7","4.306280629862158e-7"
"1398","4.546740504723253","4.322314497058578","4.80888339228623","3.8906493955437326e-7","3.523416864936735e-7","4.2930713561872835e-7"
"1399","4.5486523779953085","4.324395655881134","4.810788087514283","3.8814175695733866e-7","3.516673530157277e-7","4.2799999278031464e-7"
"1400","4.550564745019585","4.326477450039684","4.812692918279634","3.8722855038031413e-7","3.51000352338815e-7","4.2670643551900866e-7"
"1401","4.552477608441441","4.328560023341844","4.814597685408797","3.8632527434856454e-7","3.5034119605370506e-7","4.2542592382233124e-7"
"1402","4.554390923703742","4.330643269025403","4.816502431480403","3.8543180949091036e-7","3.4968951467817533e-7","4.241591113895993e-7"
"1403","4.5563047423750245","4.332727151415483","4.818407227327063","3.845481444386678e-7","3.490454218990635e-7","4.2290534452149586e-7"
"1404","4.558218931512459","4.334811535974234","4.820311965055329","3.836741768736829e-7","3.484086334992753e-7","4.216647084831493e-7"
"1405","4.56013354628022","4.336896548614814","4.822216654535345","3.828097021596477e-7","3.477791210571013e-7","4.204371180094313e-7"
"1406","4.562048578390513","4.338982200277291","4.8241212468904","3.819547544026136e-7","3.471569129942509e-7","4.1922220361811924e-7"
"1407","4.563963974002618","4.341068406538856","4.82602575656731","3.811092767591617e-7","3.465418387804675e-7","4.180203063697263e-7"
"1408","4.565879679404096","4.343155007500413","4.827930099392829","3.8027297932785586e-7","3.4593389841575117e-7","4.168307441432262e-7"
"1409","4.567795777627469","4.345242180887735","4.829834395147242","3.794460042172432e-7","3.4533309190010186e-7","4.156539148425509e-7"
"1410","4.569712162668134","4.3473298610382605","4.831738504072597","3.7862819795009274e-7","3.4473919185984414e-7","4.144892784552212e-7"
"1411","4.571628850715532","4.349418055031788","4.833642431024197","3.7781944115522494e-7","3.441522835601063e-7","4.1333697708978434e-7"
"1412","4.573545789159366","4.3515065984148515","4.835546162167952","3.7701965993619524e-7","3.435722248923412e-7","4.1219681179427425e-7"
"1413","4.575463002962294","4.353595608281663","4.83744974131608","3.7622870081577274e-7","3.429988453262922e-7","4.110687257252721e-7"
"1414","4.577380448011224","4.355685044174838","4.839353006050266","3.754466206373763e-7","3.4243228697050654e-7","4.099526904610684e-7"
"1415","4.579298138993158","4.357774816491464","4.841256044751066","3.7467326023943316e-7","3.418723792947276e-7","4.088483933628595e-7"
"1416","4.581215977629805","4.359864950017165","4.843158853185295","3.739085400411568e-7","3.4131912229895534e-7","4.0775574916551705e-7"
"1417","4.583134047456588","4.3619554365592705","4.845061401947056","3.7315234067136773e-7","3.407723454529332e-7","4.0667467260391277e-7"
"1418","4.585052271171968","4.364046271535765","4.8469637289017955","3.7240470760480095e-7","3.402319919132424e-7","4.056053057865938e-7"
"1419","4.586970628503787","4.366137349901601","4.848865569651768","3.716654703111999e-7","3.3969820378842996e-7","4.045471655444999e-7"
"1420","4.588889167353353","4.36822875317685","4.850767249930196","3.7093453215675253e-7","3.391706115962734e-7","4.035003939861781e-7"
"1421","4.590807784568806","4.3703204906720465","4.8526685607463","3.702118704040913e-7","3.3864944271044806e-7","4.0246467847282474e-7"
"1422","4.592726505740096","4.372412429791248","4.854569437816885","3.694974168411136e-7","3.3813455502240686e-7","4.014401895346964e-7"
"1423","4.594645279188587","4.374504497153721","4.856470013585493","3.687909099880926e-7","3.376255790499272e-7","4.004266997981176e-7"
"1424","4.5965641587988015","4.376596797578544","4.85837015998766","3.680925829030457e-7","3.371229695403599e-7","3.9942406715454126e-7"
"1425","4.598483050410955","4.378689333259898","4.8602699516539545","3.67402128631511e-7","3.3662644227661076e-7","3.984320926520013e-7"
"1426","4.600401979368832","4.380782065622288","4.862169242385158","3.6671957559519797e-7","3.361356277764571e-7","3.974510889293015e-7"
"1427","4.602320908857227","4.382874919909942","4.864068127223144","3.660448101072689e-7","3.3565106605237816e-7","3.9648034544370603e-7"
"1428","4.604239815672793","4.384967934743953","4.8659664581777395","3.6537776395562103e-7","3.35172103405057e-7","3.9552023167743755e-7"
"1429","4.606158727362805","4.387061013683076","4.86786445436028","3.647183689281519e-7","3.3469908089500677e-7","3.945705202568206e-7"
"1430","4.608077573071365","4.389154216546986","4.8697619440445","3.640665852344682e-7","3.3423182799197093e-7","3.936310406515986e-7"
"1431","4.609996348052579","4.3912474564969335","4.871658878303823","3.634222480286553e-7","3.3377023100911174e-7","3.9270199181373755e-7"
"1432","4.611915042363576","4.393340730442259","4.873555284400712","3.6278539710110637e-7","3.333144036332669e-7","3.9178274846563e-7"
"1433","4.613833653939418","4.39543399030985","4.875451154871281","3.621559358180093e-7","3.3286411849076103e-7","3.908737369329174e-7"
"1434","4.615752159869282","4.397527394318781","4.877346489112286","3.615336481743725e-7","3.3241926189475635e-7","3.899745593116677e-7"
"1435","4.617670560989336","4.399620764749287","4.879241289542959","3.609186933317687e-7","3.3198008964063774e-7","3.8908513033675263e-7"
"1436","4.6195887790095345","4.40171411302015","4.881135418982553","3.603108325478388e-7","3.315460901376355e-7","3.882054784298816e-7"
"1437","4.6215068656676355","4.403807440763474","4.883029009101519","3.597101112973178e-7","3.311176044462627e-7","3.873355467476358e-7"
"1438","4.623424774115639","4.405900758699189","4.884921969614321","3.591163533656072e-7","3.306944904579723e-7","3.8647507949463034e-7"
"1439","4.625342493683105","4.4079939694489045","4.886814371815745","3.585296042274422e-7","3.3027660606421705e-7","3.8562424720112176e-7"
"1440","4.627260022067307","4.41008704984762","4.888706056948061","3.57949699036908e-7","3.2986406495183473e-7","3.8478270880659693e-7"
"1441","4.629177302721705","4.412180098422941","4.890597132906579","3.5737662642532084e-7","3.2945649763860274e-7","3.8395046431105584e-7"
"1442","4.631094327958684","4.414272923779841","4.892487528572803","3.568103124962363e-7","3.2905407465477765e-7","3.8312740002766077e-7"
"1443","4.6330111092472155","4.416365723217161","4.894377182667745","3.562506663001841e-7","3.286567391569406e-7","3.8231354437812115e-7"
"1444","4.634927625868647","4.418458283912173","4.896266199471515","3.556976650997967e-7","3.2826446272338217e-7","3.8150866998876154e-7"
"1445","4.636843870552412","4.420550696459924","4.8981544333854306","3.551512293142878e-7","3.2787716008897405e-7","3.8071260632932535e-7"
"1446","4.638759817226068","4.4226428883030815","4.900042041762059","3.546112509411614e-7","3.274946038800408e-7","3.7992566603861633e-7"
"1447","4.640675434885198","4.424734916370441","4.901928831015399","3.540777413491014e-7","3.271171351570956e-7","3.791473375258647e-7"
"1448","4.642590687631874","4.426826708619761","4.9038148388525205","3.5355059821995385e-7","3.2674438443791587e-7","3.7837784816474596e-7"
"1449","4.644505649862802","4.428918283214485","4.905700176882927","3.5302970218253905e-7","3.2637615277053555e-7","3.776169421598752e-7"
"1450","4.6464202203245915","4.431009590373301","4.907584661816022","3.525150418681733e-7","3.26012923324015e-7","3.768643637158675e-7"
"1451","4.648334458856157","4.4331006257193595","4.909468402430908","3.520066798046173e-7","3.256542413510033e-7","3.7612059600178327e-7"
"1452","4.6502482457111824","4.435191327184938","4.911351336405743","3.5150437156517e-7","3.253001636949193e-7","3.753850990051433e-7"
"1453","4.652161748311866","4.437281827261492","4.913233447130131","3.510080887281219e-7","3.249506050906348e-7","3.746577306174004e-7"
"1454","4.654074662298651","4.439371983246871","4.91511469005879","3.505178710838663e-7","3.246056792249874e-7","3.739387750556489e-7"
"1455","4.655987381894846","4.44146176632641","4.916995194225991","3.5003357083951415e-7","3.2426518714601116e-7","3.7322800494621333e-7"
"1456","4.657899305446302","4.443551186405594","4.91887467825423","3.495551368359884e-7","3.2392910043199663e-7","3.725251929154183e-7"
"1457","4.659811220584997","4.4456402462373035","4.92075339092154","3.490825122298702e-7","3.235973338178155e-7","3.718303673849732e-7"
"1458","4.661722004058104","4.44772897261219","4.922631204924931","3.4861570270550145e-7","3.2326997256859613e-7","3.7114349993316864e-7"
"1459","4.6636333780844925","4.4498172823605735","4.924508080727656","3.4815454910130936e-7","3.229468745757913e-7","3.7046444845145743e-7"
"1460","4.6655424756567285","4.451905136767491","4.926384095945918","3.4769911962939657e-7","3.226279261525633e-7","3.697932129398396e-7"
"1461","4.667454021018941","4.453992603734161","4.928259205284585","3.472492721812159e-7","3.2231321256404044e-7","3.691295376029302e-7"
"1462","4.6693599940585075","4.4560796358096235","4.930133348917908","3.4680522276175907e-7","3.22002819075351e-7","3.6847390560978965e-7"
"1463","4.671273948196175","4.458166214726084","4.9320065186132975","3.463671021108894e-7","3.216963193608535e-7","3.6782523693545954e-7"
"1464","4.673172525499798","4.460252275812458","4.933878838917866","3.459360129909328e-7","3.213939692159329e-7","3.671844694963511e-7"
"1465","4.675095695978316","4.462337882542182","4.935750199611892","3.455148032571742e-7","3.210954844234948e-7","3.665509780148568e-7"
"1466","4.676974254106535","4.464422965797462","4.937620534178501","3.4511056696828745e-7","3.2080109235721466e-7","3.6592490459952387e-7"
"1467","4.678915817301721","4.46650758258549","4.939489904493986","3.447309325110837e-7","3.205107077519642e-7","3.6530585134642024e-7"
"1468","4.680767024935395","4.4685917567264255","4.941358289918166","3.443532818891981e-7","3.202241884991963e-7","3.646940740509308e-7"
"1469","4.682694638628162","4.470675324825876","4.943225687155254","3.4391356393825847e-7","3.1994136406865437e-7","3.640896579781838e-7"
"1470","4.68458634843911","4.472758261333146","4.945091990301461","3.4345208632657886e-7","3.1966231972546666e-7","3.634922904893756e-7"
"1471","4.6864612905654734","4.47484074796692","4.946957325949444","3.4307356600038474e-7","3.193871691564709e-7","3.6290174421083066e-7"
"1472","4.688384391657197","4.4769224885764425","4.948821612906466","3.427137187372864e-7","3.19115571301154e-7","3.6231813282938674e-7"
"1473","4.690261344318156","4.4790037975271","4.9506849671273105","3.4229165066790303e-7","3.1884783879831957e-7","3.61741399501625e-7"
"1474","4.692151043720355","4.481084410575604","4.952547116531726","3.4189540656370807e-7","3.185836021657451e-7","3.611714589624171e-7"
"1475","4.694066763811964","4.483164441184884","4.954408287281581","3.4154914487771746e-7","3.1832294666855887e-7","3.606082543683442e-7"
"1476","4.695945029929314","4.485243646044225","4.9562682147240595","3.411637635508669e-7","3.180659007284703e-7","3.6005181414111576e-7"
"1477","4.697836572133509","4.487322654675787","4.958127296968793","3.407778308428533e-7","3.1781243592376995e-7","3.5950168353338086e-7"
"1478","4.699743922939289","4.4894004214996155","4.9599849545939865","3.404357300951233e-7","3.1756229645907297e-7","3.5895845940103754e-7"
"1479","4.701622658973622","4.491478490931129","4.96184195443978","3.4007293265858606e-7","3.1731588023831137e-7","3.5842140277964063e-7"
"1480","4.703515913015683","4.493554152424626","4.96369735440789","3.3970565027630073e-7","3.17072846200972e-7","3.5789074104286556e-7"
"1481","4.705418958123087","4.495631731722633","4.965552215524901","3.393717292965448e-7","3.1683367751611513e-7","3.5736667314267834e-7"
"1482","4.707296063466183","4.497704393629991","4.967405121313229","3.3902520044648556e-7","3.165991984133143e-7","3.568486590665998e-7"
"1483","4.7091914305019085","4.499783405359595","4.969258212490354","3.386761022738938e-7","3.1637188158128993e-7","3.5633698303172423e-7"
"1484","4.711083109861121","4.501849835618551","4.971108143259355","3.3835508475021923e-7","3.1615763873560354e-7","3.558312471341196e-7"
"1485","4.712965211688216","4.5039337077114405","4.972959955744922","3.3803091241679796e-7","3.1597301131114364e-7","3.5533179243429913e-7"
"1486","4.714853648687575","4.505982214899903","4.974806025018804","3.377143968918972e-7","3.1584056614519795e-7","3.548383915585873e-7"
"1487","4.716741494471938","4.5080591244313135","4.976658174818597","3.374265190814185e-7","3.1574734293826623e-7","3.5435090239843703e-7"
"1488","4.7186112083655045","4.510072036025692","4.97849731502899","3.3710959996824385e-7","3.155388696995942e-7","3.538691544235917e-7"
"1489","4.720498317063539","4.512120201335492","4.980354558863176","3.367516171692841e-7","3.151398857426102e-7","3.533935455379833e-7"
"1490","4.7223758870297505","4.514184880917664","4.9821786039948766","3.36430031211421e-7","3.148356029214483e-7","3.5292347888571385e-7"
"1491","4.724257443232509","4.516208626709083","4.984055348036805","3.361511971888831e-7","3.147557663396583e-7","3.524594092141342e-7"
"1492","4.72612651375775","4.518257288104621","4.9858389384450446","3.358534399922064e-7","3.145990774555685e-7","3.5200073966734635e-7"
"1493","4.728024177496215","4.52030657053321","4.987779109888601","3.3553587286405673e-7","3.1426785085386655e-7","3.515478681492823e-7"
"1494","4.729865708084951","4.522342206369541","4.989447655899463","3.3524643185955936e-7","3.1405582490151573e-7","3.511005672862666e-7"
"1495","4.731799768555852","4.524392717875392","4.99155614357106","3.349847418121499e-7","3.139618343084294e-7","3.506584960177861e-7"
"1496","4.733593952183331","4.526432154619777","4.993001990417312","3.3472184668426053e-7","3.1373286901725805e-7","3.502221375129011e-7"
"1497","4.735550252538975","4.528474571993958","4.9952259007603255","3.3446353313593137e-7","3.1347113349511346e-7","3.497912075545173e-7"
"1498","4.737360872960832","4.53052432029114","4.9967516148545945","3.341816466218006e-7","3.1334465688814817e-7","3.4936545034724986e-7"
"1499","4.73923262623269","4.532555955625653","4.998567832994545","3.3385586561962555e-7","3.131877406303829e-7","3.4894495115622703e-7"
"1500","4.741145958869074","4.534601462704927","5.0006173694700236","3.3357424626956346e-7","3.129424328562891e-7","3.4852970998144883e-7"
"1501","4.742964936983429","4.536653424228094","5.002134925045473","3.333454856147e-7","3.1277468792723084e-7","3.481196699794964e-7"
"1502","4.7448400626288905","4.538686117947742","5.004059193085972","3.330734273276903e-7","3.126460228486394e-7","3.4771477430695086e-7"
"1503","4.7467533216147215","4.540732251785102","5.005971567153732","3.327854130930064e-7","3.1244059073287644e-7","3.4731496612039336e-7"
"1504","4.748530000797348","4.542780591572648","5.007541746041477","3.3255914786423093e-7","3.1224971053234185e-7","3.469200464678579e-7"
"1505","4.750475855314683","4.5448147414335685","5.009482254240006","3.3233673661925424e-7","3.121205622846901e-7","3.465302427230199e-7"
"1506","4.752273181027901","4.546860410408887","5.01132996715503","3.320893881664233e-7","3.119538973805902e-7","3.461451854036568e-7"
"1507","4.754136367538332","4.548902409771403","5.012950442706607","3.3185435199811764e-7","3.1176190873338783e-7","3.45765101883444e-7"
"1508","4.7560019844042385","4.550937459311296","5.014884647982221","3.315876654141903e-7","3.1161852120931144e-7","3.4538982163212495e-7"
"1509","4.757821795227011","4.55298209078492","5.016704832088128","3.3131405530184566e-7","3.114780895430158e-7","3.4501917411944305e-7"
"1510","4.759698158484591","4.555016999971929","5.018356965936136","3.311049226795149e-7","3.113020738965133e-7","3.446533582973643e-7"
"1511","4.761530281350899","4.557053669493969","5.020283293009012","3.3088971349570786e-7","3.111444470960123e-7","3.4429208994879446e-7"
"1512","4.763381189727315","4.559098937499939","5.022080279192605","3.3062421493923467e-7","3.110129398464778e-7","3.4393536907373345e-7"
"1513","4.765239157008442","4.561129085193629","5.023750012635706","3.3040189464372813e-7","3.10860741592478e-7","3.4358339462414733e-7"
"1514","4.76707391763427","4.5631655011366945","5.025668080668147","3.302090760826104e-7","3.106998747171019e-7","3.4323568343097577e-7"
"1515","4.768924742171708","4.565209518331164","5.027435495523232","3.299698903447279e-7","3.105632799815794e-7","3.428927186632791e-7"
"1516","4.770784795169701","4.567238718715044","5.029130354891504","3.2974232908600245e-7","3.1043001058606023e-7","3.425538750434498e-7"
"1517","4.772604250603633","4.569275030611648","5.03104165009317","3.295577528206195e-7","3.1028000080368656e-7","3.422195788971294e-7"
"1518","4.774479875626347","4.571313634893797","5.032784099527726","3.2935020044533303e-7","3.101362437973876e-7","3.418895175855141e-7"
"1519","4.7763002956662","4.573341645140044","5.034513087022153","3.291347809408762e-7","3.1000806188785646e-7","3.4156366268689453e-7"
"1520","4.778153446183659","4.575376839663794","5.0364074072740985","3.2894874379962857e-7","3.0987530408310704e-7","3.4124218473152723e-7"
"1521","4.77999216167546","4.577409090484322","5.0381321823685195","3.287435674792505e-7","3.097342755609134e-7","3.409247142371896e-7"
"1522","4.781828341142309","4.579437530226261","5.03988980690849","3.285148636678059e-7","3.0960217145548086e-7","3.406114501558477e-7"
"1523","4.783673163132541","4.581471283407972","5.041758629677343","3.283190778802236e-7","3.0947884965826233e-7","3.403024209092109e-7"
"1524","4.785506190475247","4.583497636252538","5.0434751120495855","3.2814162409522396e-7","3.093509519658255e-7","3.3999714332821895e-7"
"1525","4.787354003979168","4.585525726952277","5.045252876129975","3.279477255091479e-7","3.0921947313800047e-7","3.3969604373851325e-7"
"1526","4.7891840275680515","4.587556158068295","5.047098246943547","3.2775612339719374e-7","3.0909501447240473e-7","3.3939898003154667e-7"
"1527","4.791024313492443","4.589579316506204","5.048807429712458","3.275730591667525e-7","3.089763822572422e-7","3.3910598062902864e-7"
"1528","4.79286770966332","4.5916060128650225","5.050603905233333","3.273839013218094e-7","3.088557036790007e-7","3.388179550256609e-7"
"1529","4.794688790005667","4.593630363427167","5.0524233620484535","3.272010530963598e-7","3.0873269452058594e-7","3.385363811503339e-7"
"1530","4.796537916003219","4.595652002106243","5.054129940602464","3.270344109296275e-7","3.0861417599226115e-7","3.3826768230937887e-7"
"1531","4.798368764954383","4.597675616380487","5.055950284566567","3.268678653967072e-7","3.0850080179334327e-7","3.380298210231558e-7"
"1532","4.800188727219789","4.599694902777984","5.057731306443433","3.267085276092985e-7","3.0838739917271596e-7","3.3786858466555714e-7"
"1533","4.8020444935376005","4.601715773442481","5.059454411582237","3.2658504096616524e-7","3.082727175751643e-7","3.378360133865499e-7"
"1534","4.803841971301987","4.60373459255726","5.061282789497898","3.264613098963309e-7","3.081598833887256e-7","3.3776808550101123e-7"
"1535","4.80568099380164","4.6057516851367115","5.0630271508792","3.2624608365949824e-7","3.0805125561528257e-7","3.372675507762324e-7"
"1536","4.807503526350647","4.607771130009776","5.0647819135494325","3.260135542859643e-7","3.0794484473517514e-7","3.36679221391023e-7"
"1537","4.809317165307123","4.6097850959662106","5.066593743365334","3.2589310308139827e-7","3.078379791077168e-7","3.3662195164652076e-7"
"1538","4.811146030174694","4.611801001291248","5.068321583977738","3.2576398325545595e-7","3.077318808664131e-7","3.365205714089825e-7"
"1539","4.812957491236882","4.613815689175809","5.070099742234421","3.2554901849835007e-7","3.076280279401544e-7","3.3599440030229744e-7"
"1540","4.814782985098719","4.615827120353981","5.071886502579871","3.2539624044147787e-7","3.075269319197105e-7","3.3575875590940996e-7"
"1541","4.816596711416013","4.617840509761459","5.073609378082413","3.252844862799975e-7","3.0742742751499463e-7","3.357153275374003e-7"
"1542","4.818416133723288","4.6198493833069465","5.07540880842765","3.2509906873201543e-7","3.0732854838788626e-7","3.3531247822793375e-7"
"1543","4.820233042216566","4.621859441724489","5.077156491362276","3.2494025390406025e-7","3.0723057875547966e-7","3.3503877716611896e-7"
"1544","4.822046529203606","4.623867454346721","5.078902914247255","3.248266239097575e-7","3.0713408705196343e-7","3.349677513142524e-7"
"1545","4.823867213996744","4.625873556828873","5.080694832788802","3.24662732964498e-7","3.0703978382007335e-7","3.3475834015916917e-7"
"1546","4.825670777122807","4.627880682890921","5.082419498674183","3.245123252781923e-7","3.0694752695126226e-7","3.3462836768194393e-7"
"1547","4.827498776927635","4.629883482805558","5.084195239014889","3.243945059239195e-7","3.068565206376661e-7","3.3449501302129647e-7"
"1548","4.829297181829592","4.631887504862573","5.085953150035348","3.24240397731046e-7","3.067662817102246e-7","3.3436316471124883e-7"
"1549","4.831115519568348","4.633888908117607","5.087687602655388","3.2409824939350075e-7","3.066772364945791e-7","3.342368302128307e-7"
"1550","4.832932020859289","4.6358896461596615","5.089466190005445","3.239817317535199e-7","3.0658966920782404e-7","3.341158674174949e-7"
"1551","4.834726063075752","4.637889275337807","5.091197335523898","3.2383880466113624e-7","3.065036082716688e-7","3.3399786047993985e-7"
"1552","4.836555452876347","4.639886885024365","5.09295192897355","3.23704591664864e-7","3.0641928105978877e-7","3.3388036513315456e-7"
"1553","4.8383474628227185","4.641884723803452","5.094714099766747","3.2358955195377346e-7","3.0633623282483313e-7","3.33762784521241e-7"
"1554","4.840162837586741","4.643879191117647","5.096432541133058","3.23455100215142e-7","3.0625466251876787e-7","3.3364551654813113e-7"
"1555","4.841969511553986","4.645874676767903","5.098218155212459","3.233262077628751e-7","3.0617414381595154e-7","3.335291012263042e-7"
"1556","4.843767561329467","4.647866702960076","5.099918653115233","3.232133849451202e-7","3.060946482946747e-7","3.3341407856823935e-7"
"1557","4.845582977693972","4.649858861243212","5.1017082690627324","3.2308859090335316e-7","3.060164033286128e-7","3.333010170081252e-7"
"1558","4.847372130006386","4.651848611600008","5.103398266201561","3.229687990824459e-7","3.0593935207434697e-7","3.331908260406635e-7"
"1559","4.849189615362741","4.653837946451575","5.105196047775787","3.2286542932524754e-7","3.058637503272621e-7","3.330833067138883e-7"
"1560","4.8509720867445205","4.655825436451125","5.106856274337658","3.227572506148135e-7","3.0578931387026387e-7","3.3297862955805613e-7"
"1561","4.852787327097746","4.657811820060603","5.108664202362056","3.226449507565121e-7","3.0571601428164286e-7","3.328758566567558e-7"
"1562","4.854567272518789","4.659797228741394","5.1103113400749995","3.2252849564429197e-7","3.0564422104362166e-7","3.3277572697443247e-7"
"1563","4.856374135875096","4.661780471929764","5.112091151661043","3.224021725145576e-7","3.055731951917551e-7","3.32677899450573e-7"
"1564","4.85816227844604","4.6637635356664005","5.113793674849649","3.222890029519476e-7","3.055036756904883e-7","3.325844772916753e-7"
"1565","4.859951991568223","4.665743968679581","5.115495303678439","3.221952795229299e-7","3.0543509410563274e-7","3.3249563102799584e-7"
"1566","4.861751795089331","4.667724598757474","5.1172652080178755","3.220949395199568e-7","3.0536779149770155e-7","3.3241423125218716e-7"
